observer,trial,x,y,dur,onset,offset,n
8,103,1021,409.9,134,1240,1531034,2
8,103,923.4,815.3,1118,1424,1532202,3
8,104,920,538.1,1238,0,1537098,1
8,104,784.8,736.5,300,1266,1537426,2
8,104,1139.8,675.5,142,1606,1537608,3
8,104,1167,669.2,754,1756,1538370,4
8,105,925.8,539.7,1226,0,1542670,1
8,105,716.4,456.8,124,1256,1542824,2
8,105,691.2,417.9,920,1398,1543762,3
8,106,924.1,540.3,302,0,1547216,1
8,106,926.8,539.7,604,468,1547986,2
8,106,802.5,361.8,162,1102,1548178,3
8,106,786.3,334.7,138,1276,1548328,4
8,106,1158.6,419.6,992,1454,1549360,5
8,107,922,539,1216,0,1554362,1
8,107,1060.3,361.5,144,1250,1554540,2
8,107,712.8,698.5,128,1440,1554714,3
8,107,672.1,676.5,854,1584,1555584,4
8,108,921.9,537.4,10,0,1558470,1
8,108,924.5,543.8,1118,222,1559800,2
8,108,711.6,651.3,122,1382,1559964,3
8,108,676.4,681.1,1210,1524,1561194,4
8,109,921.7,535.5,1234,0,1565680,1
8,109,917.5,312.3,150,1264,1565860,2
8,109,921.2,286,916,1426,1566788,3
8,110,920.4,541.1,1262,0,1571058,1
8,110,897.4,457.6,126,1286,1571208,2
8,110,684.3,421.5,926,1446,1572168,3
8,111,922.8,540.5,1256,0,1575988,1
8,111,1077.5,583.1,128,1284,1576144,2
8,111,1162.1,669.3,232,1438,1576402,3
8,111,1176.9,679.5,808,1686,1577226,4
8,112,920.4,544,1276,0,1581858,1
8,112,810.1,758.4,198,1304,1582084,2
8,112,793.9,772.9,116,1518,1582216,3
8,112,687.9,411.7,1014,1670,1583266,4
8,113,919.4,530.8,1230,0,1587796,1
8,113,800.6,355.8,182,1272,1588020,2
8,113,777.4,326.8,150,1468,1588184,3
8,113,906.9,804,184,1668,1588418,4
8,113,926.5,811,620,1860,1589046,5
8,114,924.1,538.6,1272,0,1593588,1
8,114,735.5,625.4,128,1298,1593742,2
8,114,671.1,674.8,1252,1446,1595014,3
8,115,925.8,539.4,1544,0,1600012,1
8,115,1166.1,642.1,162,1578,1600208,2
8,115,1172,675.4,924,1760,1601152,3
8,116,921.2,536.6,1606,0,1606106,1
8,116,688.3,646.6,164,1634,1606298,2
8,116,667.4,664.8,878,1808,1607186,3
8,117,919.8,539.5,1606,0,1611824,1
8,117,923.3,804.5,740,1652,1612610,2
8,118,919.6,536,1444,0,1617464,1
8,118,1144.8,620.2,136,1476,1617632,2
8,118,1162.5,677.9,826,1636,1618482,3
8,119,921.1,545.1,1386,0,1623222,1
8,119,1163.6,424.4,914,1418,1624168,2
8,120,920.2,540.3,1330,0,1629666,1
8,120,670.4,672.9,1152,1370,1630858,2
8,121,918.2,534.1,1230,0,1635834,1
8,121,1064,680.7,136,1256,1635996,2
8,121,1072.4,776.9,162,1418,1636184,3
8,121,693.2,431.9,176,1622,1636402,4
8,121,673.4,422.3,926,1804,1637334,5
8,122,922,537.5,1422,0,1642260,1
8,122,1169.3,454.9,126,1458,1642422,2
8,122,1171.9,422,1730,1600,1644168,3
8,123,921,542.6,1326,0,1648414,1
8,123,927.9,816.9,1362,1376,1649826,2
8,124,923.7,535.6,1450,0,1654862,1
8,124,930.3,813,1050,1494,1655956,2
8,125,918.1,541.2,1504,0,1661208,1
8,125,957.2,769.5,128,1540,1661372,2
8,125,929.9,806.1,852,1690,1662246,3
8,126,925.7,547,1124,0,1666968,1
8,126,1152.9,637.7,138,1166,1667148,2
8,126,1169.4,667.4,274,1324,1667442,3
8,126,1172.2,679.4,888,1606,1668338,4
8,127,927,539.2,1424,0,1673168,1
8,127,917.8,289,1266,1466,1674476,2
8,128,918.5,540.5,1374,0,1679732,1
8,128,758.1,525.6,130,1406,1679894,2
8,128,913.9,293.7,1070,1570,1680998,3
8,129,919.8,540.4,1342,0,1686666,1
8,129,1136.9,496.1,136,1370,1686830,2
8,129,1156.9,425,914,1524,1687762,3
8,130,921.1,543.5,1246,0,1691938,1
8,130,1070,584.1,170,1270,1692132,2
8,130,1177.8,672.9,1224,1468,1693384,3
8,131,919.2,538.5,1254,0,1698564,1
8,131,649.7,535.8,144,1294,1698748,2
8,131,669.8,666.7,896,1478,1699684,3
8,132,916.2,538.4,1292,0,1704520,1
8,132,927.6,773.3,168,1326,1704722,2
8,132,924,810,1038,1510,1705776,3
8,133,921.7,547.1,1250,0,1710760,1
8,133,1174.9,542.9,230,1282,1711022,2
8,133,913.5,295.1,1278,1556,1712344,3
8,134,919,540.4,1384,0,1717030,1
8,134,1198.5,537,330,1420,1717396,2
8,134,1176.7,672.4,1012,1790,1718448,3
8,135,917.2,538.3,1284,0,1722846,1
8,135,930.9,805.5,728,1336,1723626,2
8,136,921.8,540.5,1366,0,1728962,1
8,136,1160.5,428.6,946,1398,1729940,2
8,137,920.7,541.2,1260,0,1734740,1
8,137,926.6,688.2,132,1294,1734906,2
8,137,923.8,800,832,1452,1735764,3
8,138,920.9,541.1,1286,0,1740534,1
8,138,687.7,643,144,1326,1740718,2
8,138,660.2,661.1,830,1488,1741566,3
8,139,921.1,540.4,1340,0,1746050,1
8,139,693.6,635.2,126,1378,1746214,2
8,139,665,663.2,888,1518,1747116,3
8,140,917.9,536.8,1218,0,1752016,1
8,140,1185.1,543.5,162,1256,1752216,2
8,140,905.9,289.2,1330,1466,1753594,3
8,141,914.5,542,1278,0,1758910,1
8,141,665.9,538.4,208,1316,1759156,2
8,141,1174.8,666.3,886,1574,1760092,3
8,142,919.3,538,1562,0,1765462,1
8,142,1165.7,630.3,164,1600,1765664,2
8,142,1175.6,661.7,618,1778,1766296,3
8,143,914.3,533.8,1368,0,1770190,1
8,143,1149.9,642.2,164,1410,1770396,2
8,143,1168.6,668.6,1010,1588,1771420,3
8,144,921.5,538.6,1456,0,1775840,1
8,144,941.8,779.4,162,1498,1776044,2
8,144,929,801.3,666,1670,1776720,3
8,145,918.3,540.3,1266,0,1780952,1
8,145,928.9,752.7,136,1312,1781134,2
8,145,928.5,800.4,852,1464,1782002,3
8,146,911.3,535.3,1280,0,1786648,1
8,146,789.4,568.9,142,1302,1786812,2
8,146,689.7,653.5,148,1470,1786986,3
8,146,665.5,657.4,658,1626,1787652,4
8,147,913.3,544.7,1304,0,1795158,1
8,147,812.3,507,146,1324,1795324,2
8,147,685.2,420,698,1496,1796048,3
8,148,926.4,543.2,1340,0,1802478,1
8,148,682,429.8,672,1380,1803190,2
8,149,916.4,536.6,1420,0,1807528,1
8,149,1148.8,434.5,766,1448,1808322,2
8,150,915.9,534.8,16,0,1811104,1
8,150,911.1,544.7,1102,214,1812404,2
8,150,1160.2,648.8,196,1360,1812644,3
8,150,1181.1,672.7,460,1566,1813114,4
8,151,936.6,530.9,1252,0,1820230,1
8,151,940.1,802.7,680,1284,1820942,2
8,152,933.3,527.1,1240,0,1825430,1
8,152,942.4,797.2,656,1274,1826120,2
8,153,928.2,538,1234,0,1830156,1
8,153,1155,426.2,920,1262,1831104,2
8,154,920.7,525.7,1242,0,1834566,1
8,154,678.2,406.1,888,1280,1835492,2
8,155,921.4,534.1,1236,0,1840742,1
8,155,1086.7,490.1,120,1260,1840886,2
8,155,1165.2,419.7,926,1404,1841836,3
8,156,917.9,534.3,1212,0,1845986,1
8,156,782.5,336,252,1242,1846268,2
8,156,773.5,316.6,116,1502,1846392,3
8,156,663.2,691.2,114,1660,1846548,4
8,156,662.3,658.5,708,1790,1847272,5
8,157,919.1,531.3,1286,0,1851762,1
8,157,1169.9,665.7,1194,1322,1852992,2
8,158,918.1,533.8,1236,0,1856796,1
8,158,676.7,413.3,686,1272,1857518,2
8,159,917.4,545.1,1288,0,1862082,1
8,159,786,344,154,1328,1862276,2
8,159,660.2,725,102,1528,1862424,3
8,159,665.8,657.8,654,1652,1863100,4
8,160,919.7,540.3,1232,0,1866958,1
8,160,1155.3,445.1,160,1262,1867148,2
8,160,1153.3,430.9,786,1432,1867944,3
8,161,914.8,529.8,1210,0,1871854,1
8,161,693.2,628.4,154,1248,1872046,2
8,161,666.1,651.7,758,1416,1872818,3
8,162,919.9,536.2,1216,0,1877210,1
8,162,707.4,632.5,136,1254,1877384,2
8,162,677,665.2,512,1408,1877914,3
8,163,924.2,533.9,1302,0,1882240,1
8,163,1155.5,645.5,166,1336,1882440,2
8,163,1175.8,664.6,772,1522,1883232,3
8,164,915.6,537.9,1220,0,1887410,1
8,164,1184.9,538.2,152,1254,1887596,2
8,164,1152.3,418.3,874,1446,1888510,3
8,165,913,540.2,1194,0,1891956,1
8,165,1156.3,417.3,1284,1230,1893276,2
8,166,921.9,538.4,1286,0,1898532,1
8,166,942.4,778.8,158,1316,1898720,2
8,166,928.5,815.1,712,1490,1899448,3
8,167,927.2,542.1,1264,0,1904010,1
8,167,920.3,349,124,1296,1904166,2
8,167,908.9,302.1,854,1438,1905038,3
8,168,921.8,540.2,274,0,1908558,1
8,168,927.5,539.9,208,486,1908978,2
8,168,906.9,316.9,468,724,1909476,3
8,168,815.1,318.7,166,1216,1909666,4
8,168,693.3,683.1,138,1430,1909852,5
8,168,676.4,664.7,894,1580,1910758,6
8,169,924.3,534.2,1204,0,1914888,1
8,169,1135.7,616.1,126,1238,1915048,2
8,169,1162.5,663,186,1386,1915256,3
8,170,931.5,526.8,1220,0,1919984,1
8,170,1076.8,744.2,296,1248,1920308,2
8,170,916.3,291.4,762,1588,1921114,3
8,171,925.9,536.7,1226,0,1925140,1
8,171,1100,600.6,110,1258,1925282,2
8,171,1167.5,660.2,190,1392,1925496,3
8,171,1180,673.7,424,1588,1925926,4
8,172,922.6,538.2,1264,0,1930780,1
8,172,680.5,515.4,144,1300,1930960,2
8,172,677.9,416.2,914,1468,1931898,3
8,173,923.7,533.2,1254,0,1935642,1
8,173,709.6,428.6,148,1290,1935826,2
8,173,686.6,406.6,486,1450,1936324,3
8,174,925.5,525.9,1200,0,1940886,1
8,174,1187.1,539.3,106,1234,1941026,2
8,174,676.9,670.3,682,1400,1941768,3
8,175,924.3,529.7,1400,0,1946366,1
8,175,1164.7,435.2,150,1430,1946546,2
8,175,1151.1,421.1,744,1590,1947300,3
8,176,932.2,535.4,1238,0,1952074,1
8,176,805.4,358.4,122,1280,1952238,2
8,176,962.9,847.9,106,1454,1952396,3
8,176,935.3,814.2,566,1576,1952978,4
8,177,914.4,530.6,1218,0,1957354,1
8,177,1006.4,347,126,1248,1957510,2
8,177,914.3,289.7,972,1400,1958508,3
8,178,920.6,539.4,1328,0,1963164,1
8,178,1157.6,469.8,132,1356,1963324,2
8,178,1156.1,419.8,894,1504,1964234,3
8,179,921.6,532.5,1206,0,1967658,1
8,179,1162.4,444.1,162,1234,1967848,2
8,179,1159.7,422.9,1058,1406,1968916,3
8,180,917.6,533.8,1220,0,1972658,1
8,180,1108.7,632.7,138,1250,1972826,2
8,180,1160.6,658.4,172,1406,1973016,3
8,180,1174.3,665,376,1584,1973398,4
8,181,918,536.8,1242,0,1977680,1
8,181,913.3,323,152,1280,1977870,2
8,181,912.4,301.2,970,1444,1978852,3
8,182,924.6,538.8,1208,0,1983030,1
8,182,1199.5,550,140,1242,1983204,2
8,182,1168,674.2,972,1424,1984218,3
8,183,922.3,543.2,1220,0,1988058,1
8,183,1155.2,422.7,1452,1248,1989538,2
8,184,924.8,533.6,1192,0,1993398,1
8,184,1159.3,418.3,744,1222,1994172,2
8,185,928.9,533.3,1258,0,1997896,1
8,185,696.5,427.5,144,1294,1998076,2
8,185,676.7,404.7,650,1448,1998736,3
8,186,922.1,527.8,1336,0,2003976,1
8,186,1172.6,446.1,128,1368,2004136,2
8,186,1152.8,418.1,804,1510,2004954,3
8,187,915.5,532.9,1248,0,2009072,1
8,187,1003.3,679.6,106,1284,2009214,2
8,187,1053.3,776.6,186,1426,2009436,3
8,187,922.8,799.1,730,1638,2010192,4
8,188,918.8,533.2,1248,0,2014390,1
8,188,798.3,715.2,218,1276,2014636,2
8,188,679,419.3,516,1540,2015198,3
8,189,920.1,529.3,1212,0,2019828,1
8,189,1055.6,360.9,154,1248,2020018,2
8,189,1143.8,411.9,204,1426,2020246,3
8,189,1154.7,416.6,614,1640,2020870,4
8,190,915.5,538.7,1290,0,2025408,1
8,190,774.7,342.9,298,1324,2025740,2
8,190,790.1,332.3,86,1638,2025842,3
8,190,1122.6,406.3,140,1762,2026020,4
8,190,1151.3,413.8,440,1914,2026472,5
8,191,916.2,535.5,344,0,2028948,1
8,191,910.1,536.7,702,534,2029840,2
8,191,913.2,311,174,1272,2030050,3
8,191,915.7,286.8,662,1452,2030718,4
8,192,924.8,533,1208,0,2035468,1
8,192,826,333.6,162,1236,2035658,2
8,192,789.7,324,148,1412,2035820,3
8,192,902.5,289.9,878,1582,2036720,4
8,193,917.6,527.5,1356,0,2040966,1
8,193,690.3,420.4,180,1392,2041182,2
8,193,673.1,412.4,938,1578,2042126,3
8,194,916.4,539.5,1268,0,2046944,1
8,194,681.2,407.6,960,1340,2047976,2
8,195,915,538.6,1226,0,2052336,1
8,195,1118.9,609.4,142,1252,2052504,2
8,195,1151.5,655.7,168,1418,2052696,3
8,195,1168.9,667.2,512,1596,2053218,4
8,196,914,541.3,1250,0,2056772,1
8,196,905.4,338.2,136,1286,2056944,2
8,196,908.6,298.5,648,1438,2057608,3
8,197,921.7,529.2,1262,0,2063578,1
8,197,930.5,781.1,206,1292,2063814,2
8,197,926.2,804.6,468,1508,2064292,3
8,198,916.4,533.7,1308,0,2068942,1
8,198,899.6,603.6,108,1328,2069070,2
8,198,1152.2,647.2,148,1466,2069248,3
8,198,1174.4,667.1,566,1628,2069828,4
8,199,919.3,531.7,1226,0,2074424,1
8,199,1099.3,599.3,110,1252,2074560,2
8,199,1146.4,653.7,154,1382,2074734,3
8,199,1168.1,667.4,902,1554,2075654,4
8,200,916.4,535.1,1220,0,2079384,1
8,200,905,302.7,268,1256,2079688,2
8,200,908.1,292.5,776,1532,2080472,3
8,201,921.1,532,1158,0,2087808,1
8,201,646.3,520.2,172,1196,2088018,2
8,201,927.4,798.8,668,1406,2088724,3
8,202,917.2,538,1192,0,2092578,1
8,202,1163.9,440.2,154,1222,2092762,2
8,202,1164.8,417.9,844,1386,2093616,3
8,203,920.2,532.2,1234,0,2098870,1
8,203,641.1,536.6,192,1274,2099102,2
8,203,911.4,299.6,290,1510,2099436,3
8,203,923,288.9,474,1808,2099918,4
8,204,918.1,534.7,1284,0,2103934,1
8,204,678.3,413.1,1040,1322,2105012,2
8,205,912.6,534.9,1230,0,2109098,1
8,205,906.5,312.6,174,1268,2109310,2
8,205,908.9,290.8,674,1448,2109990,3
8,206,914.8,532,1310,0,2113890,1
8,206,921.8,317.7,136,1352,2114068,2
8,206,904.1,290.2,532,1498,2114610,3
8,207,914.4,540.9,1212,0,2118598,1
8,207,724.9,620,158,1250,2118794,2
8,207,668.2,660,576,1426,2119388,3
8,208,910.4,528.6,1262,0,2124022,1
8,208,1035.2,385.8,130,1288,2124178,2
8,208,912.5,824.1,136,1480,2124376,3
8,208,921.4,808.5,640,1624,2125024,4
8,209,913.4,534.2,1358,0,2130628,1
8,209,735.2,408.6,134,1386,2130790,2
8,209,681.3,413.9,622,1536,2131428,3
8,210,915.7,536.4,1266,0,2135922,1
8,210,1031.2,374.9,144,1296,2136096,2
8,210,1154.1,631.8,172,1470,2136298,3
8,210,1169.6,662.4,844,1654,2137154,4
8,211,914.2,534,1262,0,2141750,1
8,211,1005.3,635.5,96,1298,2141882,2
8,211,715.4,414.2,124,1434,2142046,3
8,211,676.3,406,730,1570,2142788,4
8,212,913.3,540.7,1500,0,2146858,1
8,212,1145.9,637.7,150,1538,2147046,2
8,212,1168.2,664.5,1150,1702,2148210,3
8,213,918.7,537.3,1202,0,2152744,1
8,213,1010.3,354.2,114,1232,2152888,2
8,213,907.1,295.1,826,1372,2153740,3
8,214,917.5,543.4,1240,0,2158096,1
8,214,921.5,797.5,836,1272,2158964,2
8,215,916,543.7,1206,0,2162512,1
8,215,1125.8,625,138,1234,2162678,2
8,215,1170.2,664.3,628,1390,2163324,3
8,216,912.8,537.8,1204,0,2167248,1
8,216,715.4,612.2,152,1228,2167424,2
8,216,661.2,663.1,854,1400,2168298,3
8,217,920.2,536.9,1310,0,2172900,1
8,217,690.8,646.9,254,1352,2173196,2
8,217,667.5,658.4,766,1616,2173972,3
8,218,925,532.5,1366,0,2178342,1
8,218,1079.8,752.5,102,1420,2178498,2
8,218,670.9,663.5,854,1578,2179408,3
8,219,918.1,538.8,1294,0,2183902,1
8,219,1038.6,703.1,142,1330,2184080,2
8,219,694.5,402.4,156,1520,2184284,3
8,219,672,411.4,766,1684,2185058,4
8,220,918.8,538.6,1380,0,2189424,1
8,220,709.1,633.1,150,1406,2189600,2
8,220,668.7,662.1,632,1568,2190244,3
8,221,915.7,543,1452,0,2195062,1
8,221,911,769.2,166,1488,2195264,2
8,221,914.5,802.2,720,1666,2195996,3
8,222,913.2,540.7,1288,0,2200818,1
8,222,674.8,532.2,178,1328,2201036,2
8,222,668.6,654.4,794,1532,2201856,3
8,223,915.9,544.5,1216,0,2205944,1
8,223,916.8,342.5,130,1246,2206104,2
8,223,904.2,291.3,1270,1400,2207398,3
8,224,933.4,534.3,48,0,2210564,1
8,224,923.3,533,166,244,2210926,2
8,224,936.5,544.2,780,420,2211716,3
8,224,687.9,423.9,364,1236,2212116,4
8,224,850,360.1,256,1624,2212396,5
8,225,929.1,533.9,1250,0,2217162,1
8,225,801.4,778.7,134,1294,2217340,2
8,225,939.7,312,212,1478,2217602,3
8,225,922.2,291.2,704,1698,2218314,4
8,226,919.8,532.9,1220,0,2223582,1
8,226,826.4,338.1,148,1250,2223760,2
8,226,918.3,302.9,786,1418,2224566,3
8,227,922.2,532.6,1218,0,2228546,1
8,227,1105.5,615.5,146,1242,2228716,2
8,227,1173.6,666.3,838,1408,2229574,3
8,228,912.3,524.5,1200,0,2234346,1
8,228,1184.2,531.2,250,1238,2234634,2
8,228,672.4,668.2,704,1542,2235392,3
8,229,921,530.2,1338,0,2239884,1
8,229,688.1,432.5,144,1376,2240066,2
8,229,668.4,409,530,1530,2240606,3
8,230,925.6,542.8,1250,0,2245662,1
8,230,1041.2,372.7,150,1282,2245844,2
8,230,1150.7,651,146,1478,2246036,3
8,230,1168.4,667.8,604,1638,2246654,4
8,231,915.4,529.9,524,0,2249620,1
8,231,912.1,532.2,476,756,2250328,2
8,231,900.2,322.7,204,1264,2250564,3
8,231,915.5,301.1,746,1476,2251318,4
8,232,917.2,533.5,1210,0,2255908,1
8,232,739.9,610.2,142,1236,2256076,2
8,232,662,667,632,1400,2256730,3
8,233,916.9,537.1,1204,0,2261618,1
8,233,1015.3,352,128,1230,2261772,2
8,233,910.6,299.7,814,1382,2262610,3
8,234,915.4,536.6,260,0,2265378,1
8,234,917.7,540.7,798,452,2266368,2
8,234,910.8,317.3,204,1290,2266612,3
8,234,905.3,285.4,570,1502,2267190,4
8,235,917.5,534.6,1222,0,2271406,1
8,235,1047.5,398.6,136,1252,2271572,2
8,235,1151,638.3,194,1418,2271796,3
8,235,1164.2,667.6,672,1624,2272480,4
8,236,916.2,538.9,1218,0,2277184,1
8,236,679.9,513.8,148,1248,2277362,2
8,236,671.5,414.8,776,1420,2278162,3
8,237,911.9,538,1260,0,2282394,1
8,237,933.1,782.2,180,1292,2282606,2
8,237,917.8,806.2,946,1480,2283560,3
8,238,911.6,534.9,1212,0,2287848,1
8,238,1134.5,654.6,162,1252,2288050,2
8,238,1163.6,671.8,694,1426,2288756,3
8,239,916.8,535,1214,0,2293532,1
8,239,1001.9,350.1,130,1242,2293690,2
8,239,907.9,299.6,1124,1396,2294838,3
8,240,915.3,542.7,1214,0,2298668,1
8,240,1132.5,461.2,132,1246,2298832,2
8,240,1149.7,425.3,1000,1390,2299844,3
8,241,914.8,538.7,1212,0,2304198,1
8,241,766.9,364.3,152,1246,2304384,2
8,241,693.5,408.3,606,1416,2305008,3
8,242,915.6,542.8,1210,0,2309496,1
8,242,1165.4,541.5,138,1240,2309664,2
8,242,904.3,303.2,938,1418,2310642,3
8,243,918.1,530.7,1118,0,2314640,1
8,243,897.5,336.1,152,1144,2314818,2
8,243,902.7,297.7,1104,1310,2315936,3
8,244,919.3,535,1308,0,2320596,1
8,244,693.2,447.2,140,1344,2320772,2
8,244,668,426.8,954,1494,2321736,3
8,245,918,543,1340,0,2326460,1
8,245,1120.8,621.6,142,1364,2326626,2
8,245,1148.5,656.8,222,1526,2326868,3
8,245,1152.3,669.5,646,1754,2327520,4
8,246,915.8,531.5,1208,0,2331680,1
8,246,1056.5,648.6,134,1240,2331846,2
8,246,1146.1,660.5,180,1396,2332048,3
8,246,1156.9,656.8,720,1584,2332776,4
8,247,912.7,543.6,1266,0,2337404,1
8,247,1108.5,455.3,130,1296,2337564,2
8,247,1138.5,424.5,718,1440,2338296,3
8,248,907.7,533.5,1264,0,2342754,1
8,248,654.4,533.3,134,1304,2342928,2
8,248,664.1,658.2,554,1480,2343524,3
8,249,907.9,549.1,1278,0,2349002,1
8,249,939.2,770.9,148,1310,2349182,2
8,249,915.8,798.9,516,1470,2349710,3
8,250,920.6,541.5,1296,0,2354454,1
8,250,920.2,324.7,148,1328,2354634,2
8,250,905.9,296.6,976,1488,2355622,3
8,251,931.2,533.7,1202,0,2362462,1
8,251,828.5,759.4,134,1230,2362624,2
8,251,935.2,794.8,480,1388,2363128,3
8,252,918.1,533.4,1204,0,2367498,1
8,252,1175.2,540.1,154,1238,2367686,2
8,252,1154.8,660.5,572,1432,2368298,3
8,253,911.9,534,1206,0,2372482,1
8,253,1186.7,537.4,122,1242,2372640,2
8,253,915.3,802.7,866,1402,2373544,3
8,254,911,540.7,1222,0,2377260,1
8,254,665.2,442.8,142,1262,2377442,2
8,254,670.5,405.5,592,1416,2378046,3
8,255,913.6,548.4,1204,0,2382432,1
8,255,996.9,717.5,122,1232,2382582,2
8,255,921,804.7,670,1378,2383276,3
8,256,912.4,534,1326,0,2387722,1
8,256,903.4,323.2,148,1356,2387900,2
8,256,907,291.4,538,1514,2388448,3
8,257,910.5,539.7,1334,0,2393230,1
8,257,1141.6,448.9,148,1364,2393408,2
8,257,1151.5,421.4,778,1526,2394200,3
8,258,900.6,528.5,1278,0,2398608,1
8,258,949.5,794.5,142,1314,2398786,2
8,258,922.1,800.3,654,1466,2399450,3
8,259,912.1,535.8,1206,0,2403418,1
8,259,720,649.8,136,1234,2403582,2
8,259,688.2,674.8,486,1386,2404084,3
8,260,926.5,534.6,1206,0,2408586,1
8,260,1052.1,719.7,136,1236,2408752,2
8,260,1155.3,426.4,272,1418,2409070,3
8,260,1159.4,407.6,450,1698,2409528,4
8,261,915.4,535.1,1202,0,2413234,1
8,261,754,600.2,136,1226,2413394,2
8,261,671.9,672.2,456,1386,2413874,3
8,262,910.1,537.8,1346,0,2418478,1
8,262,912.5,301.4,878,1384,2419394,2
8,263,911.1,537.1,1226,0,2423292,1
8,263,740.8,609.9,116,1266,2423448,2
8,263,666.8,658.4,454,1404,2423924,3
8,264,912.9,538,1310,0,2429142,1
8,264,675.1,419,1174,1348,2430354,2
8,265,911.2,524,256,0,2434470,1
8,265,917.7,525.2,776,458,2435448,2
8,265,845.5,738.7,128,1264,2435606,3
8,265,931.6,799.3,608,1416,2436238,4
8,266,912.3,533.9,1288,0,2440138,1
8,266,711.7,627.2,118,1326,2440294,2
8,266,666.4,660.5,662,1462,2440974,3
8,267,909.7,529.3,1204,0,2445588,1
8,267,1157.2,510.1,122,1240,2445746,2
8,267,1141.4,413.7,590,1388,2446362,3
8,268,905.6,540,1262,0,2450280,1
8,268,673.1,417.7,704,1302,2451024,2
8,269,912.4,537.3,1320,0,2455542,1
8,269,702.2,615.3,134,1350,2455706,2
8,269,663.6,660.8,832,1500,2456554,3
8,270,910.8,535.4,1244,0,2460630,1
8,270,1082.1,584.5,124,1268,2460778,2
8,270,1148.8,640.6,184,1414,2460984,3
8,270,1164.1,656.3,556,1606,2461548,4
8,271,911.4,540.8,1220,0,2465492,1
8,271,1058.2,594.4,126,1244,2465642,2
8,271,1143.5,652.4,200,1392,2465864,3
8,271,1163.5,667.1,554,1602,2466428,4
8,272,914,533.5,1282,0,2472586,1
8,272,686.6,639.1,152,1320,2472776,2
8,272,665.8,657.1,456,1482,2473242,3
8,273,914.1,533.3,1214,0,2477584,1
8,273,1040.7,353,148,1246,2477764,2
8,273,1124.9,392.7,144,1418,2477932,3
8,273,1150.3,404.3,860,1572,2478802,4
8,274,925,541.1,1216,0,2482988,1
8,274,929.9,808.6,918,1246,2483936,2
8,275,917.4,531.5,1242,0,2488678,1
8,275,1144.5,424.7,156,1276,2488868,2
8,275,1150.5,408.3,726,1442,2489604,3
8,276,924.8,522.4,1232,0,2493988,1
8,276,1049.5,359.5,114,1272,2494142,2
8,276,677.9,403.8,402,1432,2494590,3
8,276,697.8,399.9,446,1842,2495044,4
8,277,921.5,518.9,1254,0,2498960,1
8,277,929.1,801.6,600,1288,2499594,2
8,278,917.2,526,1196,0,2504120,1
8,278,1059.8,351.4,146,1224,2504294,2
8,278,1150.9,403.8,754,1394,2505072,3
8,279,918.7,523.2,1204,0,2509478,1
8,279,1070.3,660.5,148,1230,2509652,2
8,279,1151.8,660.7,282,1398,2509954,3
8,279,1165.9,665.8,610,1688,2510572,4
8,280,915.1,530.7,370,0,2513744,1
8,280,909.7,538.3,634,558,2514566,2
8,280,1155,417.7,888,1226,2515488,3
8,281,914.8,530,1230,0,2519588,1
8,281,929.7,785.6,886,1262,2520506,2
8,282,920.5,531.7,1216,0,2524160,1
8,282,725.6,622.3,134,1254,2524332,2
8,282,681.1,653.6,500,1406,2524850,3
8,283,914.1,526.6,1198,0,2528924,1
8,283,688.5,429.9,166,1230,2529122,2
8,283,679.9,409.9,244,1404,2529374,3
8,284,920.4,524,1298,0,2534244,1
8,284,686.1,520,86,1334,2534366,2
8,284,1164.3,642.7,666,1468,2535080,3
8,285,913.3,531,1206,0,2538832,1
8,285,1139.5,449.7,156,1236,2539018,2
8,285,1148,415.8,656,1402,2539684,3
8,286,914.5,535.7,1318,0,2544516,1
8,286,697.4,624.1,126,1356,2544680,2
8,286,670,660.5,432,1498,2545128,3
8,287,913.9,532.4,1260,0,2549938,1
8,287,685.7,649.2,146,1298,2550122,2
8,287,660.9,666.8,638,1454,2550770,3
8,288,922.9,530.2,1358,0,2554820,1
8,288,935.8,761.5,164,1392,2555018,2
8,288,921.8,789.2,870,1568,2555900,3
8,289,906.3,533.1,1334,0,2560446,1
8,289,670.9,660,596,1368,2561076,2
8,290,910.5,532.8,1392,0,2565050,1
8,290,1141,423.2,542,1430,2565630,2
8,291,912.4,521.5,1266,0,2569804,1
8,291,667.5,661.1,668,1298,2570504,2
8,292,921.4,531.2,1284,0,2574964,1
8,292,688.4,417.8,554,1324,2575558,2
8,293,912.4,534.8,1204,0,2579522,1
8,293,1142.5,443.9,148,1238,2579704,2
8,293,1146.1,415.6,478,1396,2580192,3
8,294,902.7,535.8,1336,0,2584082,1
8,294,914.9,767.8,202,1366,2584314,2
8,294,916.8,797.8,424,1580,2584750,3
8,295,912.5,526.9,1268,0,2588616,1
8,295,904.8,326.7,136,1312,2588796,2
8,295,906.4,306.8,458,1458,2589264,3
8,296,904.4,531.1,1244,0,2593342,1
8,296,671.7,420.3,660,1284,2594042,2
8,297,906,534,1414,0,2598346,1
8,297,696,434.4,142,1450,2598524,2
8,297,674.1,416.7,564,1600,2599096,3
8,298,910.7,525,1248,0,2602476,1
8,298,902.6,339.7,130,1288,2602646,2
8,298,904.7,289.4,472,1438,2603138,3
8,299,905.3,535.7,1242,0,2607292,1
8,299,903.4,330.6,144,1276,2607470,2
8,299,910.1,309.7,340,1434,2607824,3
