observer,trial,x,y,dur,onset,n
1,1,961,559.5,1319,0,1
1,1,1124.2,620.1,351,388,2
1,2,954.2,553.6,1401,0,1
1,2,948.3,339.7,337,372,2
1,2,954,296.7,772,1160,3
1,3,967.2,543.3,2377,0,1
1,4,962.1,543.1,247,0,1
1,4,959,453.6,395,418,2
1,4,966.7,332.6,565,1007,3
1,4,1162.7,706.9,599,1653,4
1,5,970.5,549.1,1275,0,1
1,5,1000.8,854.2,807,856,2
1,6,969.8,545.8,1285,0,1
1,6,1061.5,713.2,107,140,2
1,6,752.5,675.6,93,283,3
1,7,952.1,551,1233,0,1
1,7,702.9,548.4,164,201,2
1,7,1187.1,674.3,425,684,3
1,8,956.6,554.7,1246,0,1
1,8,772.1,480,141,175,2
1,8,721.1,426.1,379,576,3
1,9,956.2,545.2,1219,0,1
1,9,1184.1,697.3,538,575,2
1,10,977.7,567.2,475,0,1
1,10,950,532.1,726,743,2
1,10,689.5,547.4,137,915,3
1,10,723.1,692.6,411,1356,4
1,11,967.9,553.3,1221,0,1
1,11,1223.5,574.8,115,150,2
1,11,944.5,314.7,319,527,3
1,11,952.4,288.2,112,653,4
1,12,963.9,546.2,1231,0,1
1,12,738.1,633,450,487,2
1,13,955.4,537.5,390,0,1
1,13,977,693.3,23,50,2
1,13,950.4,549.5,758,847,3
1,13,1178,688.7,409,1295,4
1,14,948.5,560.6,1988,0,1
1,15,948.4,554.6,1221,0,1
1,15,1197.9,564.2,107,142,2
1,15,925.6,304.2,403,588,3
1,15,936.6,291,274,872,4
1,16,939.1,549,1193,0,1
1,16,719.8,432.6,1193,1230,2
1,17,950.6,544.6,244,0,1
1,17,942.6,565.8,819,1009,2
1,17,974.3,836.4,465,1511,3
1,17,966.4,865.3,814,2335,4
1,18,955.1,575.9,1273,0,1
1,18,839.2,748.6,109,139,2
1,18,1171.4,418.3,853,1039,3
1,19,947.9,564.9,563,0,1
1,19,933.7,550.2,666,674,2
1,19,963.9,839.4,189,900,3
1,19,973.5,891.2,1202,2119,4
1,20,937.5,556.4,1220,0,1
1,20,719.4,647.4,531,564,2
1,21,947.1,554.1,1215,0,1
1,21,732.7,650.9,516,549,2
1,22,947.5,558.9,1244,0,1
1,22,1162.1,677.2,376,413,2
1,23,944.6,571.3,1217,0,1
1,23,809.2,407.4,260,293,2
1,23,705.1,419.4,1020,1336,3
1,24,936.3,570.5,1310,0,1
1,24,731.4,666.7,254,292,2
1,24,701.5,694,183,490,3
1,25,939.4,574.1,1190,0,1
1,25,693.2,696.9,576,615,2
1,26,939.8,562.7,1227,0,1
1,26,1106.9,694,172,198,2
1,26,1189.5,696.2,354,573,3
1,27,931.2,548.4,1230,0,1
1,27,755,435.5,207,241,2
1,27,699.2,429,462,719,3
1,28,932.7,550.9,1418,0,1
1,28,1134.7,434.1,235,278,2
1,28,1154.4,418.9,172,460,3
1,29,941.4,565.5,1270,0,1
1,29,927.2,349.1,180,221,2
1,29,929.7,289.7,1046,1291,3
1,30,936.1,544.2,1228,0,1
1,30,1034.3,835.1,168,214,2
1,30,971.3,860.6,944,1176,3
1,31,939.5,554,1194,0,1
1,31,712.5,691.1,287,332,2
1,31,702.6,675.9,501,841,3
1,32,941.6,564.1,1217,0,1
1,32,1133,461.4,295,333,2
1,32,1149.7,438.5,405,751,3
1,33,935.5,555.2,1364,0,1
1,33,746,454.1,239,265,2
1,33,689,426,525,806,3
1,34,920.5,534.5,1214,0,1
1,34,708.4,513.4,163,195,2
1,34,702.5,435.5,413,632,3
1,34,712.3,434.1,396,1199,4
1,35,944.9,574.5,273,0,1
1,35,943.2,553.4,1062,1073,2
1,35,1118.3,478.8,1390,2498,3
1,36,932.6,549.8,370,0,1
1,36,1118.3,454.8,381,422,2
1,36,932.6,569,380,851,3
1,36,940.2,852.5,686,1582,4
1,37,942.2,572.4,536,0,1
1,37,926.5,550.3,687,701,2
1,37,1175.9,688.3,893,1630,3
1,38,939.6,532.2,1211,0,1
1,38,921.8,331,406,439,2
1,38,935.1,307.7,239,693,3
1,39,941.5,557.9,1222,0,1
1,39,1169.1,692,489,532,2
1,40,941.8,564.3,331,0,1
1,40,934.6,569.1,578,777,2
1,40,943.5,550,152,940,3
1,40,968.7,898.1,1494,2473,4
1,41,930.3,567.1,1222,0,1
1,41,972.2,782.8,111,153,2
1,41,712.3,705.4,241,431,3
1,41,678.1,684.1,626,1074,4
1,42,937.7,574.7,1279,0,1
1,42,899,401.6,212,248,2
1,42,923.1,295.2,823,1099,3
1,43,933.2,566,1216,0,1
1,43,930,356.4,155,189,2
1,43,932.3,287.8,525,737,3
1,44,937.5,573.1,303,0,1
1,44,931.2,554.6,953,964,2
1,44,808.8,356.2,121,1124,3
1,44,1172.1,691.8,881,2053,4
1,45,928.2,555.2,309,0,1
1,45,933,560.4,646,906,2
1,45,668.2,579.7,138,1080,3
1,45,950.2,894.4,459,1593,4
1,45,956,865.3,1078,2695,5
1,46,915.3,547.3,311,0,1
1,46,939,589.2,253,512,2
1,46,928.9,561.6,395,921,3
1,46,1197.7,561.3,127,1084,4
1,46,1161.3,433.7,607,1732,5
1,47,938.5,553.4,1200,0,1
1,47,807.4,382.7,195,225,2
1,47,708.3,419.7,358,607,3
1,48,919.5,554.3,546,0,1
1,48,935.4,564.8,653,663,2
1,48,684,539.3,144,842,3
1,48,681.3,434.4,546,1415,4
1,49,929.7,571,1381,0,1
1,49,922.3,376.9,180,209,2
1,49,923.7,284.2,380,613,3
1,50,931.6,565.1,1210,0,1
1,50,717.6,451.5,398,435,2
1,51,956.4,527.7,49,0,1
1,51,936.5,551.9,1181,1192,2
1,51,976.9,876.8,1036,2266,3
1,52,946.5,549.2,1259,0,1
1,52,1036.1,408.7,143,177,2
1,52,1188.1,707,574,793,3
1,52,1183,686.1,183,984,4
1,53,931.2,554.3,1220,0,1
1,53,1046.9,778.5,125,160,2
1,53,1134.1,443.4,587,797,3
1,53,1151.6,434.8,45,861,4
1,54,932.1,562,1241,0,1
1,54,1167,574.9,142,178,2
1,54,1176.9,710.4,497,717,3
1,54,1177,690.2,55,782,4
1,55,933,567,1224,0,1
1,55,953.9,890.6,1148,1186,2
1,56,928,591.9,476,0,1
1,56,926.8,552.1,736,744,2
1,56,662.2,549.7,110,893,3
1,56,1191.4,724.6,397,1351,4
1,56,1188.5,701,311,1674,5
1,57,934.6,550.5,1231,0,1
1,57,697.7,651.1,819,866,2
1,58,930.8,553.8,412,0,1
1,58,910.9,549,557,842,2
1,58,911.1,337.3,208,1097,3
1,58,917.9,289.1,429,1545,4
1,59,924.7,562.5,1226,0,1
1,59,1038.2,414.1,147,179,2
1,59,944.9,857.8,1375,1608,3
1,60,932.7,567.7,1219,0,1
1,60,1167.6,713.3,495,528,2
1,61,938.2,553.9,1367,0,1
1,61,1121.6,466.8,578,619,2
1,61,1137.4,444.3,411,1045,3
1,62,925.9,572.8,366,0,1
1,62,932,565.2,569,836,2
1,62,873.2,341,173,1049,3
1,62,909.5,282.3,434,1506,4
1,63,935.2,557.5,1339,0,1
1,63,704.2,671,391,432,2
1,64,929.2,555.8,1216,0,1
1,64,967.3,347.1,205,252,2
1,64,930.3,312.7,450,718,3
1,65,930.2,565.3,1237,0,1
1,65,949.7,834.9,338,371,2
1,66,915.5,554.8,1337,0,1
1,66,698.1,433.8,273,325,2
1,67,927.7,577.1,1222,0,1
1,67,1165.9,701.6,267,303,2
1,68,917.4,569.3,1215,0,1
1,68,704.1,674.7,382,415,2
1,69,921.9,553.2,1232,0,1
1,69,915.4,321.7,402,455,2
1,69,914.1,308.9,146,611,3
1,70,916,559.2,1206,0,1
1,70,961.4,945.8,196,238,2
1,70,950.7,899,825,1081,3
1,71,915.3,563.1,1225,0,1
1,71,1019.2,404,1044,1088,2
1,72,924,556.5,351,0,1
1,72,929.2,548.7,864,872,2
1,72,901.4,328,363,1270,3
1,72,917,279.2,303,1590,4
1,73,925.4,563.8,1259,0,1
1,73,838.5,799.5,346,394,2
1,73,921.4,835.5,511,924,3
1,74,925.3,569.7,1202,0,1
1,74,1186.9,591,128,167,2
1,74,749.5,655.5,142,365,3
1,74,687.8,683.5,577,961,4
1,75,925.7,558.5,1185,0,1
1,75,788.6,371.6,134,192,2
1,75,690.1,417.1,818,1038,3
1,76,958.5,531.1,485,0,1
1,76,932.2,545.2,706,715,2
1,76,697.2,685.4,352,1103,3
1,77,929.8,566.8,1244,0,1
1,77,1009,382.5,111,157,2
1,77,1145.6,717.7,188,386,3
1,77,1182.5,708.8,273,672,4
1,78,924.3,557.3,1259,0,1
1,78,810.5,354,145,186,2
1,78,927.7,809.7,260,496,3
1,78,948.3,845.2,100,612,4
1,79,929.6,576.7,1206,0,1
1,79,686.4,695.4,631,676,2
1,80,922.6,535.5,1279,0,1
1,80,674.5,679.4,923,961,2
1,81,925,576.2,1238,0,1
1,81,1186.9,576,122,159,2
1,81,1178.2,723.3,267,467,3
1,81,1169.8,702.3,500,976,4
1,82,922.1,564,1271,0,1
1,82,702.8,556.3,140,173,2
1,82,960.5,862,1250,1475,3
1,83,929.9,552.3,1249,0,1
1,83,1186.1,706.9,384,422,2
1,83,1163.1,685.2,306,742,3
1,84,926.7,555.2,1256,0,1
1,84,800.6,374.1,137,178,2
1,84,933.6,848.9,1308,1545,3
1,85,923.9,568.1,1209,0,1
1,85,702.4,438.8,302,340,2
1,85,677.1,415.7,588,940,3
1,86,913.2,550.1,409,0,1
1,86,737,460.1,356,391,2
1,86,902.4,532.6,386,810,3
1,86,867.5,851.7,211,1059,4
1,86,952.4,871.7,668,1747,5
1,87,916.9,544.8,1189,0,1
1,87,719.6,441.2,296,336,2
1,88,929.8,569,1206,0,1
1,88,1173.1,699.1,387,425,2
1,89,927.8,573.3,1222,0,1
1,89,1048.8,409,141,180,2
1,89,1135.8,444.7,355,559,3
1,90,929.2,571.5,1208,0,1
1,90,1175.1,721.9,639,677,2
1,91,925.3,574.9,1227,0,1
1,91,946.8,845.3,490,524,2
1,92,919.9,571.2,1199,0,1
1,92,699,541.9,147,180,2
1,92,685,447.7,350,555,3
1,93,920.2,555.4,1220,0,1
1,93,1118,477,785,821,2
1,94,921.2,572.5,1207,0,1
1,94,998.5,367.8,122,160,2
1,94,722.3,672.3,228,428,3
1,94,677.1,699.5,1035,1479,4
1,95,923.2,572.5,1256,0,1
1,95,1163.5,706.5,726,764,2
1,96,926.7,553.8,1286,0,1
1,96,910.7,391.2,214,247,2
1,96,907.9,303.2,508,779,3
1,97,911.9,551,459,0,1
1,97,902.3,345.9,539,753,2
1,97,687.8,411,406,1194,3
1,98,920.9,571.8,185,0,1
1,98,923,574,206,471,2
1,98,911.4,558.7,553,1034,3
1,98,685.3,556.4,133,1199,4
1,98,1118.9,460.9,1130,2378,5
1,99,921.3,565.2,1204,0,1
1,99,1141.2,445.8,217,259,2
1,100,920.9,559.4,1211,0,1
1,100,1116.1,464.2,198,238,2
1,100,1139,439.8,318,569,3
1,101,922.7,534.4,1380,0,1
1,101,1151.1,434.7,488,530,2
1,102,925.4,562.5,1195,0,1
1,102,1177.8,732.9,202,239,2
1,102,1181.2,716.7,395,642,3
1,103,920.4,562.7,1209,0,1
1,103,913.9,327.9,242,287,2
1,103,917.7,276.8,357,661,3
1,104,918.8,551.5,1214,0,1
1,104,912.3,314.7,318,361,2
1,104,912.9,297,352,723,3
1,105,919.2,563.9,1209,0,1
1,105,693.4,441.8,266,301,2
1,105,675.9,423.3,702,1014,3
1,106,931.3,563.4,1225,0,1
1,106,900.4,325.8,305,352,2
1,106,912.3,299.1,376,747,3
1,107,921.3,568.5,1209,0,1
1,107,1028,356.2,168,201,2
1,107,942.3,815.1,283,531,3
1,107,939.7,846,485,1035,4
1,108,925,568.6,1194,0,1
1,108,1141.4,466.5,420,459,2
1,108,1136.2,427.7,86,560,3
1,109,898,564.6,223,0,1
1,109,914.9,568.5,684,992,2
1,109,840.4,850.2,171,1208,3
1,109,930.8,870.4,1252,2481,4
1,110,920.3,560.8,1218,0,1
1,110,1178,679.9,849,887,2
1,111,923.5,575.4,1260,0,1
1,111,1079.6,776.8,165,205,2
1,111,1166,715.7,637,864,3
1,112,928.7,552.3,562,0,1
1,112,913.8,542.2,508,663,2
1,112,915.4,337.3,376,1074,3
1,112,914.4,282.4,763,1859,4
1,113,914.5,572.1,1214,0,1
1,113,1161.6,711.2,818,855,2
1,114,919.1,560.8,1262,0,1
1,114,1161.9,624.4,165,203,2
1,114,1176.2,703.4,302,530,3
1,115,922,571.6,600,0,1
1,115,922.5,536.6,648,659,2
1,115,1029.3,381.4,125,819,3
1,115,1137.7,446.7,429,1273,4
1,115,1136.5,426.5,217,1503,5
1,116,915.6,569.9,357,0,1
1,116,918.9,565,664,876,2
1,116,810.2,390,139,1046,3
1,116,1139.7,454.5,892,1979,4
1,117,922.4,561.1,1231,0,1
1,117,905.2,332.3,201,250,2
1,117,907.9,292.9,311,579,3
1,118,913.2,561.5,1216,0,1
1,118,663.1,560.1,134,170,2
1,118,677.8,438,833,1030,3
1,119,906,541.1,366,0,1
1,119,919.6,561.9,819,828,2
1,119,1139.5,478.4,234,1103,3
1,119,1140,442.8,195,1311,4
1,120,910.8,533.6,538,0,1
1,120,918.8,549.8,706,715,2
1,120,840.4,388,144,899,3
1,120,1147.8,434.6,229,1172,4
1,121,929.2,569.3,396,0,1
1,121,922,578.1,607,836,2
1,121,959.6,901.5,326,1209,3
1,121,941.4,872.9,773,1991,4
1,122,924.7,573,1195,0,1
1,122,662.4,562.3,123,159,2
1,122,1159.8,720.2,303,512,3
1,122,1175.3,694,542,1066,4
1,123,917.8,572.4,1253,0,1
1,123,1161.7,576,120,154,2
1,123,1140.7,439.5,574,767,3
1,124,918.2,564.8,1196,0,1
1,124,1127.8,472.8,231,267,2
1,124,1137.3,433,559,844,3
1,125,921.6,568.5,1190,0,1
1,125,903.8,289.8,805,852,2
1,126,916.9,567.2,82,0,1
1,126,918.9,571.1,963,1146,2
1,126,696.5,453.3,264,1447,3
1,126,672.6,435.9,759,2217,4
1,127,921.9,561.9,431,0,1
1,127,715.2,429.2,396,435,2
1,127,865.2,516.3,209,681,3
1,127,698,436.6,147,866,4
1,127,694.7,706.1,849,1750,5
1,128,921.1,565,1221,0,1
1,128,855.4,369.1,190,224,2
1,128,903.3,296.9,1223,1471,3
1,129,922,572.7,1240,0,1
1,129,1176.6,584.8,110,148,2
1,129,666.3,444.5,324,533,3
1,129,670.4,415.6,949,1495,4
1,130,916.2,567.9,1228,0,1
1,130,722.1,437.7,159,202,2
1,130,675.1,421.1,997,1212,3
1,131,926.7,560.9,1201,0,1
1,131,699.4,443.8,245,282,2
1,131,679.1,410,1175,1473,3
1,132,916.5,571.2,1220,0,1
1,132,882.2,440.3,133,158,2
1,132,1125.5,450.6,317,513,3
1,133,918.2,554.1,869,0,1
1,133,914.3,533.5,347,360,2
1,133,1161.4,703.8,539,937,3
1,133,1184.6,711.8,264,1209,4
1,134,918.7,563.3,1214,0,1
1,134,810.7,399.4,187,223,2
1,134,950.7,902.4,1105,1376,3
1,135,919.5,565.6,1253,0,1
1,135,1157.4,582,70,105,2
1,135,940.7,895.5,404,558,3
1,135,949.2,861.4,742,1312,4
1,136,917.2,545.7,1232,0,1
1,136,668.7,546.8,107,144,2
1,136,1184.5,710.4,442,642,3
1,136,1166.6,691.2,251,905,4
1,137,921.7,564.4,1202,0,1
1,137,951.6,916.3,256,291,2
1,137,942.8,883.7,1003,1310,3
1,138,919.7,559.3,1322,0,1
1,138,906.8,316.7,299,334,2
1,138,908.1,276.5,395,745,3
1,139,922,563,1211,0,1
1,139,695.6,673.2,502,537,2
1,140,923.1,573.2,1266,0,1
1,140,1137.5,510.9,152,194,2
1,140,1133.7,440.9,374,589,3
1,141,911.8,573,1207,0,1
1,141,1113.6,483.6,220,258,2
1,141,1118.5,437.7,659,1188,3
1,142,919.4,570.5,1237,0,1
1,142,1161.3,706.2,502,541,2
1,143,921.6,575.2,1186,0,1
1,143,712.6,723.3,197,233,2
1,143,680.8,698.1,1032,1275,3
1,144,916.6,568,1207,0,1
1,144,965.7,921.8,155,194,2
1,144,944.4,890.3,988,1192,3
1,145,916.7,553,1086,0,1
1,145,908.9,292.6,324,380,2
1,145,904.9,275.3,179,569,3
1,146,918.9,563.7,1212,0,1
1,146,828.4,327.4,118,156,2
1,146,905.1,285.3,407,586,3
1,146,913.7,268.6,281,875,4
1,147,922.2,558.5,1206,0,1
1,147,914.1,301.5,354,400,2
1,147,910.6,275.7,415,827,3
1,148,919.3,554.4,1235,0,1
1,148,783,804.9,124,164,2
1,148,1154.9,711.4,579,788,3
1,149,921.8,567.9,1247,0,1
1,149,1010.8,355.8,171,210,2
1,149,952,870.4,1148,1410,3
1,150,915.9,571.7,1212,0,1
1,150,937.3,896,522,570,2
1,150,945.6,851.2,187,775,3
1,151,921.7,553.3,1230,0,1
1,151,912.6,319.9,348,395,2
1,151,910.9,290.8,82,492,3
1,152,924.3,551.5,1210,0,1
1,152,964.7,895.6,289,328,2
1,152,950.9,865.2,173,520,3
1,153,917.2,561.4,1205,0,1
1,153,692.3,450,460,499,2
1,154,917.5,562.1,1222,0,1
1,154,911.6,318.8,332,379,2
1,154,914.3,268.6,491,893,3
1,155,914.5,547,1204,0,1
1,155,1010.8,367.2,147,184,2
1,155,691.5,414.8,415,640,3
1,156,923.6,533.2,285,0,1
1,156,923.3,544.5,765,962,2
1,156,678.3,548.3,121,1120,3
1,156,927.8,315.3,284,1456,4
1,156,922.4,288.8,403,1871,5
1,157,925.2,576.4,283,0,1
1,157,925.1,563.7,700,944,2
1,157,919.1,355.3,188,1172,3
1,157,916.2,288.4,797,1990,4
1,158,920.7,559,274,0,1
1,158,916.7,564.8,699,947,2
1,158,694.2,684.2,1052,2033,3
1,159,924.6,575.3,248,0,1
1,159,915.9,571.6,720,969,2
1,159,954.4,314.7,217,1224,3
1,159,916.3,282.2,553,1793,4
1,160,918,566.9,1266,0,1
1,160,808,405.7,144,177,2
1,160,683.8,429.3,425,628,3
1,160,673.8,423.4,826,1461,4
1,161,915.7,568.2,1202,0,1
1,161,1152.3,469.5,225,264,2
1,161,1139.8,446.1,586,863,3
1,162,912.8,561.9,1281,0,1
1,162,938.5,891.1,1258,1310,2
1,163,919.6,584.6,316,0,1
1,163,921.7,565.9,889,897,2
1,163,1000.6,356.8,96,1037,3
1,163,700.9,694.4,435,1522,4
1,163,678.2,691,604,2134,5
1,164,910.4,557.8,1203,0,1
1,164,654.9,532.5,143,180,2
1,164,667.5,433.5,1251,1459,3
1,165,905.7,580.6,221,0,1
1,165,891.1,520.2,302,318,2
1,165,912.5,554.7,666,998,3
1,165,681.8,460,272,1309,4
1,165,677.4,424,904,2229,5
1,166,923.2,562.4,1204,0,1
1,166,1142.8,491.8,171,210,2
1,166,1151,439.2,265,498,3
1,167,921.5,563.4,1211,0,1
1,167,689.6,707.4,608,653,2
1,168,917.4,567.6,1198,0,1
1,168,745.7,783.9,149,195,2
1,168,681.3,708.3,476,693,3
1,169,917.8,569.5,1205,0,1
1,169,787.3,344.4,147,186,2
1,169,692.2,408.7,636,849,3
1,170,917.1,574.1,1231,0,1
1,170,787.9,778.9,101,152,2
1,170,904.7,309,645,846,3
1,171,917.9,571,1201,0,1
1,171,1181.7,709.3,435,474,2
1,172,919.7,571.8,1195,0,1
1,172,1165.3,704.5,258,295,2
1,173,924.5,551.9,1306,0,1
1,173,908.5,321.1,724,765,2
1,174,917,567.6,1234,0,1
1,174,696.8,675.2,964,1001,2
1,175,911.5,541.4,1125,0,1
1,175,809.8,783.2,126,173,2
1,175,1098.6,466.8,246,465,3
1,175,809.8,797.6,169,691,4
1,175,1107.9,474,288,1027,5
1,175,1132.9,447.6,305,1349,6
1,176,915.3,564.8,1199,0,1
1,176,701.5,707.4,353,391,2
1,176,680.1,667.4,332,738,3
1,177,914,564.6,329,0,1
1,177,919,574,703,938,2
1,177,1026.7,752.7,99,1070,3
1,177,1129.3,446.5,376,1486,4
1,177,1138.6,425.5,364,1861,5
1,178,919.9,573.8,1196,0,1
1,178,663.7,561.3,137,172,2
1,178,927.2,834.7,680,894,3
1,179,913.3,573.8,1198,0,1
1,179,686,446.5,259,295,2
1,179,666.5,412,201,512,3
1,180,919.2,552.8,422,0,1
1,180,917.6,552,636,820,2
1,180,914.6,346.7,208,1061,3
1,180,910.1,288.4,534,1618,4
1,181,923.6,574.3,1257,0,1
1,181,968.4,332.3,147,185,2
1,181,922.8,289.5,394,596,3
1,182,918.7,571.3,1196,0,1
1,182,906.4,284,883,929,2
1,183,922.5,567,1232,0,1
1,183,1012,752.1,107,137,2
1,183,699.3,688,364,543,3
1,183,676.3,679.9,572,1124,4
1,184,918.3,570.9,1246,0,1
1,184,800.8,767.6,86,126,2
1,184,705.2,414.9,312,479,3
1,184,678.8,420.7,712,1199,4
1,185,916.5,563.4,1208,0,1
1,185,697.8,704.5,345,381,2
1,185,676.1,689.3,631,1020,3
1,186,913.4,551.7,1192,0,1
1,186,686.6,703.8,488,522,2
1,187,921.1,571.1,1194,0,1
1,187,682.1,690.8,223,268,2
1,187,688.6,694.7,112,610,3
1,188,915.5,562.9,1226,0,1
1,188,918,307.2,311,358,2
1,188,916.6,265.4,251,624,3
1,189,921.5,560.1,1259,0,1
1,189,1138.4,657,471,499,2
1,190,922.8,566.5,1246,0,1
1,190,918.8,455.1,92,129,2
1,190,693.7,436.8,399,562,3
1,191,920.4,561.2,1236,0,1
1,191,1042,761.8,116,152,2
1,191,705.5,689.5,220,415,3
1,192,921.4,572.5,1328,0,1
1,192,1158.3,702.8,524,568,2
1,193,926,578.4,1235,0,1
1,193,965.9,896,363,405,2
1,193,944.4,874,614,1035,3
1,194,907.8,557.4,1237,0,1
1,194,776.1,358.6,194,241,2
1,194,1149.1,678.8,672,965,3
1,195,925.2,562.8,1226,0,1
1,195,1066.9,421.7,167,206,2
1,195,1136.5,432.4,500,724,3
1,195,1151.9,423.9,54,790,4
1,196,920.6,567.2,1256,0,1
1,196,1159.3,574.9,431,464,2
1,196,967.7,873.1,1280,1781,3
1,197,919,565,1207,0,1
1,197,1019.1,360.9,121,159,2
1,197,1157,725.8,218,421,3
1,197,1171.3,700.5,540,978,4
1,198,913.6,526.7,372,0,1
1,198,919.1,544.6,820,829,2
1,198,1148.4,701.9,351,1217,3
1,198,1159.9,674.2,563,1799,4
1,199,926.1,546.3,1250,0,1
1,199,1066.2,783,129,166,2
1,199,1148.1,694.4,756,947,3
1,200,918.2,559.3,1269,0,1
1,200,1148.1,714.1,595,631,2
1,201,919,546.7,1221,0,1
1,201,950,333.2,208,254,2
1,201,919.6,290.1,625,900,3
1,202,925.7,556.7,1205,0,1
1,202,840.1,748.4,148,184,2
1,202,1126.3,700.7,440,667,3
1,203,926.3,565.9,303,0,1
1,203,914,535.3,241,469,2
1,203,924.6,555.4,448,927,3
1,203,935.6,311.3,339,1309,4
1,203,918.4,282.7,446,1767,5
1,204,922.7,560.5,1241,0,1
1,204,1119.8,464.4,193,227,2
1,204,1142.3,434.1,234,478,3
1,205,925.8,559.1,1196,0,1
1,205,708.2,444.2,296,335,2
1,205,695.9,420.7,215,560,3
1,206,926.4,566.4,1212,0,1
1,206,970.9,341.4,199,248,2
1,206,924.1,288.6,345,615,3
1,207,929.4,562,1279,0,1
1,207,958.9,846.1,551,592,2
1,208,929.3,570.9,1207,0,1
1,208,921.8,321.9,307,357,2
1,208,916.2,280.8,88,460,3
1,209,927,568.6,1195,0,1
1,209,703.8,443.9,400,441,2
1,210,927.6,573.7,1224,0,1
1,210,848.2,443.1,161,187,2
1,210,1175.3,655,156,401,3
1,211,929.3,556.6,1248,0,1
1,211,903.3,330.3,681,713,2
1,212,930.9,565.1,1233,0,1
1,212,710.5,464.6,403,442,2
1,213,924.6,573.1,1207,0,1
1,213,694.3,667.3,371,406,2
1,214,921.3,567.1,1210,0,1
1,214,956.3,866.9,882,919,2
1,215,928.4,574.2,1200,0,1
1,215,955.9,899.4,401,443,2
1,215,963.2,864.9,661,1121,3
1,216,927.3,570.6,1338,0,1
1,216,939.1,806.4,185,222,2
1,216,945.1,858.3,602,840,3
1,217,924.7,565,1223,0,1
1,217,1035.8,802.6,160,197,2
1,217,958,838,268,486,3
1,218,925.2,571.1,1257,0,1
1,218,791.8,365.8,127,163,2
1,218,1168.9,682.8,196,410,3
1,219,918.4,550.1,1214,0,1
1,219,1160.2,689.1,292,331,2
1,220,923.3,561.3,1213,0,1
1,220,905.9,323.7,615,650,2
1,221,925.9,574.4,1195,0,1
1,221,810.2,802.3,147,183,2
1,221,699.4,711.6,397,604,3
1,222,910.2,551.6,1207,0,1
1,222,1164.2,707.2,277,318,2
1,223,920.1,548.4,1256,0,1
1,223,1062.8,732.5,144,175,2
1,223,1127.2,460.7,293,511,3
1,224,927.6,567.8,1201,0,1
1,224,704.5,692.9,338,376,2
1,225,920,566.2,1190,0,1
1,225,1151,707,431,469,2
1,226,923.5,563.6,1212,0,1
1,226,933.6,856.3,563,598,2
1,227,923,556.9,1196,0,1
1,227,953.4,847.8,496,543,2
1,228,927.4,564.7,1222,0,1
1,228,807.3,777.5,126,162,2
1,228,904.3,315.2,871,1089,3
1,229,931,570.3,1190,0,1
1,229,1173.9,706.7,385,427,2
1,229,1165.2,684.3,81,518,3
1,230,925.6,566.4,1215,0,1
1,230,1127.5,465.1,320,357,2
1,231,924.5,562.6,1212,0,1
1,231,825.5,749.6,130,166,2
1,231,1143.3,698.3,223,434,3
1,232,927,569.6,1202,0,1
1,232,687.7,559.4,83,120,2
1,232,944.2,288.9,337,499,3
1,232,916.1,277.3,173,683,4
1,233,921.4,569,1201,0,1
1,233,918.2,313.8,416,460,2
1,233,915.7,283.4,645,1124,3
1,234,921.7,563.3,1211,0,1
1,234,941.3,822.3,610,652,2
1,235,918.9,564.3,1213,0,1
1,235,950.3,865.5,1210,1250,2
1,236,919.1,568.4,1224,0,1
1,236,1120.1,460.4,231,269,2
1,236,1146.1,427.6,440,722,3
1,237,917.2,563,1191,0,1
1,237,685.4,687.8,581,626,2
1,238,923.4,565.7,1258,0,1
1,238,1020.5,392.3,115,159,2
1,238,690.6,661.8,832,1042,3
1,239,923.6,562.6,1204,0,1
1,239,664.1,686.3,458,497,2
1,239,670.7,676,720,1399,3
1,240,918.7,567.1,1238,0,1
1,240,684.7,445.3,280,320,2
1,240,678.4,415.4,742,1074,3
1,241,926.3,547.5,1226,0,1
1,241,1069.8,783,103,143,2
1,241,1138,426.5,817,1002,3
1,242,917.4,565.2,1194,0,1
1,242,1135.1,472.2,222,260,2
1,242,1135.1,442.1,246,519,3
1,243,921.9,569.9,1203,0,1
1,243,791.4,349.2,140,179,2
1,243,928.4,804.2,284,509,3
1,243,939.3,837.2,371,889,4
1,244,920.1,570.4,1290,0,1
1,244,682,439.4,603,644,2
1,245,920.5,567.6,522,0,1
1,245,922.8,584,491,711,2
1,245,939.3,838.5,743,1489,3
1,246,921.7,570.4,1214,0,1
1,246,672.1,550,120,158,2
1,246,1128.3,454.5,1059,1278,3
1,247,920.4,568.1,1214,0,1
1,247,850.1,826.7,169,204,2
1,247,931.4,883.8,1424,1651,3
1,248,923.5,577,1188,0,1
1,248,685.6,700.4,736,783,2
1,249,924.2,566.9,1234,0,1
1,249,912.1,301.2,925,962,2
1,250,924.9,567.1,1245,0,1
1,250,678.1,548.1,131,166,2
1,250,946.6,880.8,1180,1396,3
1,251,917.4,556.3,1219,0,1
1,251,689.1,695.6,755,804,2
1,252,923.3,563.2,1222,0,1
1,252,916.3,302.3,609,665,2
1,253,919.2,567.9,1213,0,1
1,253,696.8,470.6,194,231,2
1,253,677.2,420.4,479,731,3
1,254,915.6,568.2,1203,0,1
1,254,960.1,959.9,144,196,2
