observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
9, 2, 2, 3, 1, -1, -1, -1, 0.945148, 2.502942
9, 3, 2, 0, 1, 1, -1, 0, 1.031526, 0.783856
9, 4, 4, 0, 1, 1, -1, 0, 0.942524, 0.467579
9, 5, 1, 0, 1, 1, 1, 0, 0.800338, 0.715129
9, 6, 3, 0, 0, 1, -1, 0, 1.230475, 0.524131
9, 9, 2, 5, 1, 1, -1, 1, 1.150868, 0.462134
9, 10, 6, 6, 1, 1, -1, -1, 0.919316, 0.639167
9, 11, 6, 0, 1, 1, 1, 0, 0.776307, 0.423002
9, 12, 2, 2, 1, 1, 1, -1, 0.958217, 0.560987
9, 13, 5, 4, 1, -1, -1, -1, 1.227645, 0.481530
9, 14, 2, 0, 1, 1, 1, 0, 0.779599, 0.436237
9, 15, 3, 6, 1, 1, -1, 1, 0.965228, 0.402593
9, 16, 5, 1, 1, -1, 1, -1, 1.134050, 0.338652
9, 17, 6, 6, 1, -1, 1, -1, 1.050686, 0.482309
9, 19, 4, 0, 1, 1, -1, 0, 1.148082, 0.446036
9, 20, 1, 3, 1, -1, -1, -1, 1.272775, 0.399425
9, 21, 4, 1, 1, -1, -1, 1, 1.155174, 0.390335
9, 22, 5, 0, 1, 1, -1, 0, 0.605132, 0.305134
9, 23, 2, 5, 1, -1, -1, -1, 0.963176, 0.331339
9, 24, 2, 6, 1, -1, -1, 1, 0.933658, 0.694775
9, 26, 2, 0, 1, 1, 1, 0, 0.968323, 0.867778
9, 28, 5, 3, 1, 1, 1, 1, 1.293817, 0.792676
9, 29, 5, 4, 1, 1, 1, -1, 1.098901, 0.470341
9, 30, 5, 2, 1, 1, 1, -1, 1.020973, 0.647888
9, 31, 3, 0, 0, -1, 1, 0, 1.266627, 0.648176
9, 32, 3, 0, 1, 1, -1, 0, 0.880642, 0.863296
9, 34, 5, 0, 1, 1, 1, 0, 0.868223, 0.616096
9, 35, 4, 0, 1, 1, 1, 0, 1.121720, 0.478228
9, 36, 2, 4, 1, 1, 1, -1, 1.056815, 0.719016
9, 38, 3, 0, 1, 1, -1, 0, 0.997564, 0.514371
9, 39, 5, 0, 1, 1, -1, 0, 0.838826, 0.356324
9, 40, 3, 3, 0, 1, 1, -1, 1.128722, 1.192473
9, 41, 4, 2, 1, 1, -1, -1, 0.947017, 0.580937
9, 42, 6, 3, 1, -1, -1, -1, 1.326475, 0.450770
9, 43, 5, 0, 1, 1, -1, 0, 0.868616, 0.572738
9, 46, 1, 0, 1, 1, 1, 0, 0.767793, 0.484577
9, 47, 3, 0, 0, 1, -1, 0, 1.139329, 0.472290
9, 48, 1, 3, 1, 1, 1, 1, 0.885570, 0.415193
9, 50, 4, 1, 1, 1, 1, 1, 1.133438, 0.325362
9, 51, 6, 0, 1, 1, -1, 0, 0.751481, 0.451371
9, 52, 3, 0, 1, 1, -1, 0, 0.984051, 0.350180
9, 54, 2, 3, 1, 1, -1, 1, 1.028501, 0.323540
9, 55, 4, 4, 1, -1, -1, 1, 1.281806, 0.450603
9, 56, 2, 0, 1, 1, -1, 0, 0.985802, 0.666779
9, 57, 6, 0, 1, 1, 1, 0, 0.895346, 0.450716
9, 58, 3, 4, 1, -1, -1, 1, 1.420662, 0.522537
9, 59, 6, 1, 1, -1, -1, -1, 0.963763, 0.492544
9, 60, 3, 0, 1, 1, 1, 0, 0.878085, 0.336475
9, 61, 2, 0, 1, 1, -1, 0, 0.839761, 0.420301
9, 62, 5, 0, 1, 1, 1, 0, 0.740814, 0.659535
9, 63, 6, 0, 1, 1, -1, 0, 0.652082, 0.873459
9, 64, 4, 0, 1, 1, -1, 0, 0.643461, 0.410855
9, 65, 1, 6, 1, -1, -1, -1, 0.984735, 0.589820
9, 66, 5, 0, 1, 1, 1, 0, 0.525636, 0.325081
9, 67, 1, 0, 1, 1, -1, 0, 0.751008, 0.575601
9, 68, 1, 5, 1, 1, 1, -1, 0.794174, 0.470879
9, 69, 2, 0, 1, 1, 1, 0, 0.692733, 0.351357
9, 70, 3, 2, 0, -1, -1, -1, 1.114904, 1.879296
9, 71, 3, 3, 1, -1, -1, 1, 0.886773, 0.754247
9, 72, 1, 0, 1, 1, 1, 0, 0.706835, 0.441488
9, 73, 4, 2, 1, 1, 1, -1, 0.752291, 0.415768
9, 74, 3, 0, 1, 1, 1, 0, 0.914197, 0.306641
9, 75, 2, 0, 1, 1, 1, 0, 0.707507, 0.323110
9, 76, 5, 5, 1, 3, 1, 1, 1.049768, 0.000000
9, 78, 1, 4, 1, -1, -1, -1, 0.958272, 0.951998
9, 79, 5, 0, 1, 1, -1, 0, 0.697945, 0.542449
9, 80, 1, 0, 1, 1, 1, 0, 0.670467, 0.365079
9, 81, 1, 6, 1, 1, -1, -1, 0.717461, 1.007568
9, 82, 5, 0, 1, 1, 1, 0, 0.687118, 0.390442
9, 85, 1, 4, 1, 1, -1, 1, 1.129624, 0.778187
9, 86, 5, 6, 1, 1, 1, -1, 0.991645, 0.476259
9, 87, 2, 3, 1, 3, 1, -1, 1.108351, 0.000000
9, 88, 1, 6, 1, 1, -1, 1, 1.075419, 0.722418
9, 89, 3, 0, 0, 1, -1, 0, 1.033799, 0.469870
9, 91, 1, 5, 1, 1, 1, 1, 1.180469, 0.446401
