observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
3, 2, 3, 0, 1, 1, 1, 0, 0.836688, 1.989081
3, 3, 3, 0, 1, 1, -1, 0, 0.854086, 0.608795
3, 5, 5, 0, 1, 1, -1, 0, 0.704500, 0.622486
3, 6, 2, 5, 0, 3, -1, 1, 1.279080, 0.000000
3, 7, 2, 0, 1, 1, 1, 0, 0.834949, 0.931025
3, 8, 5, 3, 0, -1, 1, -1, 1.099202, 1.064566
3, 9, 1, 1, 1, -1, -1, -1, 1.475363, 0.629171
3, 10, 3, 0, 0, 3, -1, 0, 0.794651, 0.000000
3, 11, 1, 5, 1, -1, -1, 1, 1.166665, 0.584433
3, 12, 2, 0, 1, 1, 1, 0, 0.802444, 0.831297
3, 14, 1, 5, 1, -1, 1, 1, 0.990112, 0.632589
3, 15, 1, 0, 1, 1, -1, 0, 0.730761, 0.549622
3, 16, 5, 0, 1, 1, 1, 0, 1.014654, 0.657684
3, 18, 3, 0, 1, 1, -1, 0, 0.758294, 0.801963
3, 19, 4, 1, 1, -1, -1, -1, 1.055962, 0.606717
3, 20, 4, 1, 0, 1, 1, -1, 1.306495, 1.005743
3, 21, 1, 6, 1, -1, -1, -1, 1.162077, 0.655517
3, 22, 4, 4, 0, -1, 1, 1, 0.910952, 1.035010
3, 23, 4, 6, 1, 1, -1, 1, 0.845662, 0.541902
3, 24, 5, 3, 1, -1, 1, 1, 1.124134, 0.659258
3, 25, 1, 3, 1, -1, 1, 1, 1.054529, 0.510128
3, 26, 4, 2, 1, 1, 1, -1, 0.973308, 0.475987
3, 27, 1, 0, 1, 1, -1, 0, 0.698087, 1.322074
3, 28, 5, 4, 0, 3, -1, -1, 0.219771, 2.839243
3, 29, 5, 4, 1, 1, -1, 1, 0.808072, 0.492509
3, 32, 3, 2, 1, -1, -1, -1, 1.142448, 2.342130
3, 33, 5, 0, 1, 1, 1, 0, 0.807892, 0.643387
3, 34, 6, 2, 1, 1, -1, 1, 1.200964, 1.876138
3, 36, 1, 0, 1, 1, -1, 0, 0.842813, 1.190052
3, 37, 5, 3, 1, 1, 1, -1, 0.783999, 1.012454
3, 38, 3, 0, 1, 1, 1, 0, 0.954526, 0.802512
3, 39, 5, 3, 1, 1, -1, 1, 0.929004, 0.945809
3, 40, 1, 0, 1, 1, -1, 0, 0.832734, 0.404637
3, 42, 4, 1, 1, 1, -1, 1, 0.990975, 0.835766
3, 43, 5, 0, 1, 1, 1, 0, 0.849460, 0.490666
