observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
2, 2, 3, 3, 1, 1, 1, -1, 1.070351, 3.259358
2, 3, 4, 0, 1, 1, -1, 0, 0.606397, 1.794368
2, 4, 5, 6, 1, -1, 1, -1, 1.324790, 2.036593
2, 5, 4, 3, 0, 3, 1, -1, 0.637614, 0.000000
2, 7, 5, 1, 1, 1, -1, 1, 0.937190, 1.729530
2, 8, 1, 0, 1, 1, -1, 0, 0.572947, 1.293372
2, 9, 3, 0, 1, 1, -1, 0, 0.524798, 1.149699
2, 10, 1, 5, 1, 1, 1, 1, 0.606280, 1.241684
2, 11, 4, 0, 1, 1, -1, 0, 0.507183, 1.376867
2, 12, 4, 4, 1, -1, 1, -1, 0.650947, 0.790773
2, 14, 1, 0, 1, 1, 1, 0, 0.677541, 1.280796
2, 15, 5, 2, 1, -1, 1, 1, 0.739277, 1.958995
2, 16, 6, 0, 1, 1, -1, 0, 0.657383, 2.601510
2, 17, 2, 0, 1, 1, 1, 0, 0.546457, 0.946227
2, 18, 1, 2, 1, 1, 1, -1, 0.845353, 1.684375
2, 19, 1, 0, 1, 1, 1, 0, 0.691503, 0.878044
2, 20, 1, 1, 1, 1, -1, 1, 0.810852, 0.875743
2, 21, 5, 0, 1, 1, -1, 0, 0.605589, 1.129216
2, 22, 2, 2, 1, 1, -1, 1, 0.989455, 1.214489
2, 23, 3, 0, 1, 1, 1, 0, 0.678143, 1.553489
2, 24, 1, 3, 1, -1, -1, -1, 0.824552, 1.054131
2, 25, 3, 3, 1, -1, 1, 1, 0.757857, 0.551414
2, 26, 2, 0, 1, 1, 1, 0, 0.677686, 0.844277
2, 27, 1, 2, 0, -1, 1, -1, 0.769966, 2.300005
2, 28, 6, 2, 1, -1, 1, 1, 1.301464, 1.060871
2, 29, 6, 1, 1, 1, -1, 1, 0.800071, 1.425635
2, 30, 6, 0, 1, 1, 1, 0, 1.010533, 1.500492
2, 31, 1, 5, 1, 1, 1, -1, 0.787914, 0.818389
2, 32, 2, 1, 1, 1, 1, -1, 1.028384, 1.256567
2, 34, 4, 2, 1, 1, 1, 1, 0.949928, 1.790987
2, 35, 2, 4, 1, 1, -1, -1, 0.793088, 1.303997
2, 36, 2, 4, 1, 1, 1, 1, 0.763642, 1.333683
2, 37, 1, 6, 1, 1, 1, -1, 0.771901, 1.002794
2, 38, 4, 0, 1, 1, 1, 0, 0.812290, 1.297729
2, 39, 5, 4, 1, 1, 1, 1, 0.751854, 1.013855
2, 40, 4, 5, 1, 1, 1, 1, 0.692109, 0.945974
2, 41, 1, 5, 1, 1, -1, -1, 0.750383, 1.230099
2, 42, 6, 5, 1, -1, -1, -1, 0.830644, 0.556347
2, 43, 4, 0, 1, 1, -1, 0, 0.817904, 1.127269
2, 44, 2, 2, 1, 1, 1, 1, 0.738569, 1.066405
2, 45, 5, 0, 1, 1, 1, 0, 0.685196, 1.095314
2, 46, 5, 0, 1, 1, -1, 0, 0.537807, 0.768851
2, 47, 4, 4, 1, 1, -1, -1, 0.653231, 0.876614
2, 48, 1, 1, 1, 1, 1, -1, 0.970479, 0.912014
2, 49, 5, 1, 1, 1, -1, -1, 0.808904, 1.433583
2, 50, 5, 6, 0, -1, 1, -1, 0.689936, 2.794233
2, 51, 4, 0, 1, 1, -1, 0, 0.689077, 1.117517
2, 53, 2, 0, 1, 1, 1, 0, 0.694580, 4.933947
2, 54, 3, 0, 1, 1, -1, 0, 0.891076, 1.449435
2, 55, 2, 6, 1, -1, 1, 1, 0.934010, 0.801763
2, 56, 4, 3, 1, 1, 1, 1, 1.122489, 4.336165
2, 58, 6, 3, 1, -1, -1, 1, 1.428110, 1.448400
2, 59, 5, 0, 1, 1, -1, 0, 0.777924, 3.413081
2, 60, 4, 6, 1, 1, -1, -1, 0.845280, 6.621515
2, 61, 4, 6, 1, 1, 1, -1, 0.836586, 1.483571
2, 62, 3, 1, 1, 1, -1, -1, 1.116402, 1.162411
2, 63, 3, 0, 1, 3, 1, 0, 0.717858, 1.708555
2, 64, 1, 4, 1, 1, -1, -1, 0.982146, 1.522525
2, 65, 5, 0, 1, -1, -1, 0, 0.624958, 1.165378
2, 66, 2, 0, 1, -1, -1, 0, 0.610670, 1.449713
2, 67, 5, 2, 1, -1, 1, 1, 1.141332, 1.759973
2, 68, 3, 5, 1, -1, -1, -1, 0.777768, 1.065262
2, 69, 4, 0, 1, 1, -1, 0, 0.689910, 0.477539
2, 70, 2, 2, 1, -1, 1, 1, 1.111195, 0.400619
2, 71, 3, 0, 1, 1, 1, 0, 0.838152, 2.298400
2, 73, 3, 0, 1, -1, -1, 0, 0.837064, 1.069499
2, 75, 2, 0, 1, 1, 1, 0, 0.842754, 1.143157
2, 76, 4, 5, 1, 1, -1, -1, 0.750150, 1.281014
2, 77, 3, 0, 1, 1, -1, 0, 0.717445, 0.984536
2, 78, 2, 6, 1, 1, -1, -1, 1.034350, 1.872537
2, 79, 2, 0, 1, 1, -1, 0, 0.694557, 1.466725
2, 80, 6, 0, 1, 1, -1, 0, 0.805412, 3.685562
2, 81, 5, 0, 1, 1, -1, 0, 0.618892, 5.917012
2, 82, 3, 6, 1, 1, 1, -1, 0.936220, 1.011126
2, 83, 3, 0, 1, 1, 1, 0, 0.539083, 1.215517
2, 84, 6, 4, 1, -1, -1, 1, 1.006208, 0.555502
2, 85, 3, 0, 1, 1, -1, 0, 0.649389, 1.161628
2, 86, 4, 0, 1, 1, 1, 0, 0.867415, 1.001066
2, 87, 3, 0, 1, -1, 1, 0, 0.652719, 1.291419
2, 88, 1, 0, 1, -1, 1, 0, 0.493033, 1.002355
2, 89, 1, 0, 1, 1, -1, 0, 0.609860, 1.215848
2, 91, 6, 0, 1, 1, 1, 0, 0.847306, 1.051941
2, 92, 3, 0, 1, 1, -1, 0, 0.755235, 1.143916
2, 93, 4, 0, 1, 1, 1, 0, 0.658877, 3.377059
2, 94, 5, 0, 1, 1, -1, 0, 0.644100, 0.995467
2, 95, 4, 0, 1, 1, -1, 0, 0.577953, 0.511358
2, 96, 4, 4, 1, 1, -1, 1, 0.712961, 0.814891
2, 97, 3, 0, 1, 1, -1, 0, 0.810821, 0.631239
2, 98, 5, 3, 1, -1, -1, -1, 0.590939, 0.843226
2, 99, 5, 3, 1, 1, -1, -1, 0.531824, 0.887678
2, 100, 2, 0, 1, 1, 1, 0, 0.549123, 0.798080
2, 101, 4, 4, 1, -1, 1, -1, 1.130406, 0.407371
2, 102, 5, 0, 1, 1, 1, 0, 0.729744, 1.490260
2, 103, 5, 0, 1, 1, -1, 0, 0.700975, 0.927643
2, 104, 5, 4, 1, 1, -1, 1, 0.790142, 0.684671
2, 105, 2, 0, 1, 1, -1, 0, 0.632774, 1.533481
2, 106, 2, 0, 1, 1, 1, 0, 0.658310, 0.870059
2, 107, 1, 3, 1, 1, -1, -1, 0.790999, 0.750636
2, 108, 2, 0, 1, 1, 1, 0, 0.671438, 1.250753
2, 109, 4, 2, 1, 1, -1, -1, 0.677604, 0.679600
2, 110, 4, 1, 1, -1, -1, -1, 0.752735, 0.509932
2, 111, 5, 0, 0, -1, 1, 0, 0.565595, 1.284607
2, 112, 3, 2, 1, -1, 1, 1, 1.121660, 1.121277
2, 113, 4, 1, 1, -1, 1, 1, 0.658294, 0.908667
2, 114, 6, 4, 1, -1, 1, -1, 0.970644, 0.586089
2, 115, 1, 1, 1, 1, 1, 1, 0.666975, 0.635793
2, 116, 1, 0, 1, 1, -1, 0, 0.560304, 0.658253
2, 117, 5, 0, 1, 1, 1, 0, 0.786858, 0.650167
2, 118, 2, 6, 1, 1, 1, -1, 0.718232, 0.735549
2, 119, 2, 0, 1, 1, 1, 0, 0.512312, 0.837166
2, 120, 6, 5, 1, 1, 1, -1, 1.030114, 1.560655
2, 121, 5, 0, 1, 1, 1, 0, 0.680277, 0.678124
2, 122, 2, 5, 1, -1, -1, 1, 1.116857, 0.623130
2, 123, 6, 0, 1, 1, -1, 0, 0.626885, 0.743899
2, 124, 6, 6, 1, 1, -1, 1, 0.784297, 1.479039
2, 125, 5, 5, 1, 1, 1, -1, 0.921480, 1.096334
2, 126, 2, 4, 1, 1, -1, 1, 0.821773, 0.551206
2, 127, 4, 0, 1, 1, -1, 0, 0.478167, 0.869535
2, 128, 3, 0, 1, 1, 1, 0, 0.812248, 0.558160
2, 129, 3, 5, 1, 1, -1, 1, 0.552734, 0.834813
2, 130, 1, 6, 0, -1, -1, -1, 0.765988, 1.815516
2, 131, 1, 0, 1, 1, 1, 0, 0.705271, 1.656409
2, 132, 3, 0, 1, 1, 1, 0, 0.770936, 0.855303
2, 133, 2, 0, 1, 1, -1, 0, 0.665194, 1.143045
2, 134, 1, 0, 1, 1, 1, 0, 0.684624, 0.765194
2, 135, 6, 0, 1, 1, -1, 0, 0.564878, 0.671624
2, 136, 6, 2, 1, -1, -1, 1, 0.849770, 0.804667
2, 137, 2, 0, 1, -1, -1, 0, 0.619392, 1.647695
2, 138, 6, 6, 0, -1, -1, -1, 0.657836, 2.037456
2, 139, 2, 1, 1, 1, -1, -1, 0.644759, 1.456918
2, 140, 3, 0, 1, 1, -1, 0, 0.572643, 1.114385
2, 141, 3, 5, 1, -1, -1, -1, 0.711175, 0.593571
2, 142, 1, 0, 1, -1, -1, 0, 0.617663, 1.418215
2, 143, 5, 0, 1, 1, -1, 0, 0.453634, 0.754609
2, 144, 3, 2, 1, -1, -1, -1, 0.984963, 0.484760
2, 145, 5, 3, 0, 3, 1, 1, 0.562924, 0.770839
2, 146, 3, 4, 1, 1, 1, 1, 0.836962, 0.809492
2, 147, 3, 5, 1, -1, -1, 1, 0.664156, 2.346183
2, 148, 2, 3, 1, 1, 1, 1, 0.750895, 1.015481
2, 149, 4, 0, 1, 1, 1, 0, 0.665843, 0.803041
2, 150, 4, 0, 1, 1, 1, 0, 0.570911, 0.779356
