observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
3, 1, 1, 0, 1, 1, -1, 0, 1.232617, 2.185550
3, 3, 1, 0, 1, 3, 1, 0, 0.406535, 1.264834
3, 4, 1, 2, 1, 1, -1, -1, 0.764036, 1.105261
3, 5, 1, 6, 1, 1, 1, -1, 0.707462, 1.607856
3, 6, 1, 6, 1, 1, -1, -1, 0.695236, 1.090158
3, 7, 1, 0, 1, 1, 1, 0, 0.610150, 0.750503
3, 8, 5, 0, 1, 3, 1, 0, 0.578875, 0.495766
3, 9, 2, 0, 1, 1, 1, 0, 0.615104, 0.782647
3, 10, 2, 5, 1, 1, -1, -1, 0.624113, 0.785740
3, 11, 5, 6, 1, -1, -1, -1, 0.875235, 0.926352
3, 12, 2, 3, 1, 1, -1, 1, 0.476003, 0.772177
3, 13, 6, 2, 1, 1, -1, -1, 0.502436, 1.460300
3, 14, 5, 5, 1, 1, 1, 1, 0.786231, 0.815578
3, 15, 2, 4, 1, 1, 1, 1, 0.728396, 0.688164
3, 16, 4, 1, 1, -1, -1, 1, 0.812531, 0.932300
3, 17, 3, 6, 1, 1, -1, 1, 0.986749, 0.759960
3, 18, 3, 0, 1, 1, -1, 0, 0.742990, 0.671939
3, 19, 4, 4, 1, 1, -1, 1, 0.669863, 0.680768
3, 20, 2, 1, 1, 1, 1, 1, 0.729453, 0.707853
3, 21, 1, 3, 1, -1, 1, 1, 1.143947, 0.987418
3, 1, 3, 0, 1, 1, -1, 0, 1.199570, 0.762857
3, 2, 2, 0, 1, 1, -1, 0, 0.749461, 0.502627
3, 3, 6, 4, 1, 1, -1, 1, 0.733849, 0.451353
3, 4, 3, 0, 1, 1, 1, 0, 0.977656, 0.962778
3, 5, 1, 0, 1, 1, -1, 0, 1.140462, 0.724518
3, 6, 1, 0, 1, 1, -1, 0, 0.635919, 0.731006
3, 7, 3, 4, 1, -1, 1, -1, 1.075589, 0.828547
3, 8, 2, 0, 1, 1, -1, 0, 0.601460, 0.832376
3, 9, 4, 1, 1, 1, -1, -1, 0.760614, 0.835729
3, 10, 5, 2, 1, -1, 1, -1, 0.960720, 0.484444
3, 11, 3, 2, 1, -1, 1, -1, 0.958335, 0.789814
3, 12, 6, 3, 1, -1, 1, -1, 0.674980, 0.810644
3, 13, 3, 5, 1, -1, 1, -1, 0.741175, 0.825948
3, 14, 1, 1, 1, -1, -1, 1, 0.757817, 0.597465
3, 15, 5, 4, 1, -1, 1, -1, 1.164711, 0.669986
3, 16, 1, 1, 1, -1, 1, -1, 1.013299, 0.610484
3, 17, 6, 1, 1, -1, -1, -1, 1.046507, 0.510771
3, 18, 4, 0, 1, 1, -1, 0, 0.662313, 0.635527
3, 19, 3, 5, 1, 1, 1, -1, 1.048525, 0.855464
3, 20, 5, 0, 1, 1, 1, 0, 0.760256, 0.463614
3, 21, 2, 0, 1, 1, 1, 0, 0.702136, 0.925771
3, 22, 4, 0, 1, 1, -1, 0, 0.510357, 0.776077
3, 23, 4, 6, 1, -1, 1, 1, 0.774687, 0.527584
3, 24, 3, 4, 1, -1, 1, -1, 0.990282, 0.621371
3, 25, 4, 0, 1, 1, 1, 0, 0.623978, 1.345520
3, 26, 1, 0, 1, 1, -1, 0, 0.720662, 0.828465
3, 27, 2, 0, 1, 1, 1, 0, 0.488653, 0.747692
