observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
1, 3, 4, 0, 0, 1, 1, 0, 0.683941, 2.756928
1, 5, 1, 3, 0, -1, -1, 1, 0.643674, 2.422070
1, 7, 4, 0, 1, 1, 1, 0, 0.708015, 1.035358
1, 8, 2, 3, 1, -1, -1, 1, 0.805755, 1.022213
1, 9, 1, 3, 1, 1, -1, -1, 0.960249, 0.968290
1, 10, 1, 0, 1, 1, -1, 0, 0.562730, 0.557562
1, 11, 4, 5, 1, -1, -1, -1, 1.039524, 0.853804
1, 12, 5, 0, 1, 1, -1, 0, 0.584768, 0.790392
1, 13, 3, 0, 0, 1, -1, 0, 0.523895, 2.549233
1, 14, 1, 2, 1, -1, 1, -1, 1.328259, 0.834721
1, 15, 3, 3, 1, -1, 1, -1, 0.926913, 1.205804
1, 16, 3, 3, 1, -1, -1, 1, 1.339078, 0.855157
1, 17, 6, 0, 1, 1, -1, 0, 0.597908, 0.602418
1, 18, 3, 0, 1, 1, 1, 0, 0.564834, 0.501287
1, 19, 4, 1, 1, -1, -1, -1, 0.594719, 0.742472
1, 20, 3, 0, 1, 1, -1, 0, 0.524403, 0.678034
1, 21, 6, 0, 1, 1, -1, 0, 0.588421, 0.291333
1, 22, 6, 1, 1, -1, -1, 1, 0.625016, 0.990259
1, 23, 4, 2, 1, 1, -1, -1, 0.643142, 0.643906
1, 24, 3, 1, 1, -1, -1, -1, 1.201304, 0.561964
1, 2, 1, 3, 1, -1, 1, -1, 1.029901, 0.796887
1, 3, 1, 3, 1, 1, 1, 1, 0.734632, 0.511212
1, 4, 3, 0, 0, 1, 1, 0, 0.534382, 2.324512
1, 5, 6, 0, 1, 1, -1, 0, 0.659645, 1.145889
1, 6, 2, 6, 1, 1, -1, -1, 0.850846, 0.737601
1, 7, 3, 0, 1, 1, -1, 0, 0.748232, 1.244038
1, 8, 2, 5, 1, 1, 1, 1, 0.698358, 0.619155
1, 9, 3, 0, 1, 1, 1, 0, 0.910122, 0.724356
1, 10, 2, 2, 1, -1, 1, -1, 1.198256, 0.776084
1, 11, 4, 5, 1, -1, 1, 1, 1.346294, 1.018141
