observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
5, 2, 1, 5, 1, -1, 1, -1, 0.828290, 15.131830
5, 3, 1, 6, 1, -1, -1, 1, 1.190577, 2.817976
5, 4, 5, 2, 1, -1, -1, 1, 1.237354, 1.420444
5, 6, 1, 2, 1, -1, -1, 1, 1.105327, 5.246745
5, 7, 5, 6, 1, -1, 1, -1, 1.043664, 3.531108
5, 8, 2, 5, 1, 1, 1, 1, 1.097845, 1.627286
5, 9, 4, 4, 0, 1, 1, -1, 0.602408, 4.180025
5, 10, 2, 0, 1, 1, -1, 0, 0.777843, 1.616303
5, 11, 3, 2, 1, 1, 1, 1, 0.794959, 0.663538
5, 12, 5, 2, 1, 1, 1, 1, 0.701689, 0.266152
5, 13, 1, 5, 1, -1, -1, 1, 0.893114, 7.041373
5, 14, 2, 5, 1, 3, 1, 1, 0.520420, 0.311792
5, 15, 5, 0, 1, 1, 1, 0, 0.664338, 0.271851
5, 16, 3, 0, 1, 1, 1, 0, 0.396948, 0.067255
5, 17, 6, 2, 1, 1, 1, -1, 0.747025, 0.020658
5, 18, 1, 5, 1, -1, 1, 1, 0.555575, 0.186775
5, 19, 5, 1, 1, -1, -1, 1, 0.775727, 0.582044
5, 20, 1, 1, 1, -1, 1, 1, 0.623305, 0.007065
5, 21, 6, 0, 1, 1, 1, 0, 0.451221, 0.347423
5, 22, 4, 1, 0, -1, -1, 1, 0.446494, 1.426542
5, 1, 3, 0, 1, 1, -1, 0, 0.536439, 0.530869
5, 2, 4, 1, 1, 1, 1, -1, 0.523101, 0.144568
5, 3, 4, 4, 1, 1, 1, 1, 0.560332, 0.027470
5, 4, 4, 3, 1, -1, -1, 1, 0.497496, 0.191150
5, 5, 2, 5, 1, 1, -1, 1, 0.665410, 0.492058
5, 6, 3, 0, 1, 1, 1, 0, 0.483656, 1.641896
5, 7, 2, 5, 1, 1, -1, -1, 0.490607, 0.358669
5, 8, 2, 6, 1, 1, 1, 1, 0.532951, 0.014304
5, 9, 2, 0, 1, 1, -1, 0, 0.502425, 0.415984
5, 10, 3, 3, 0, 1, -1, 1, 0.516088, 2.906781
5, 11, 2, 0, 1, 1, -1, 0, 0.443740, 0.040270
