observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
5, 2, 6, 4, 1, -1, -1, -1, 1.028064, 3.997439
5, 3, 1, 4, 1, -1, -1, -1, 1.141789, 1.988364
5, 4, 6, 4, 1, 1, 1, 1, 1.006145, 1.734240
5, 5, 4, 0, 1, 1, -1, 0, 0.686956, 2.866873
5, 6, 6, 2, 1, -1, -1, 1, 1.164596, 2.037058
5, 7, 1, 1, 1, 3, 1, 1, 0.859151, 1.497097
5, 8, 1, 4, 1, 1, 1, 1, 1.063062, 0.853469
5, 9, 4, 6, 1, 1, -1, 1, 0.818592, 2.859970
5, 10, 6, 5, 1, 1, 1, 1, 0.811108, 0.824975
5, 11, 3, 2, 1, 1, -1, 1, 0.744103, 1.064368
5, 12, 3, 6, 1, -1, 1, -1, 0.838893, 1.276994
5, 13, 6, 4, 1, -1, -1, 1, 0.829305, 1.167409
5, 14, 2, 0, 1, 1, -1, 0, 0.752828, 2.028399
5, 15, 1, 2, 1, -1, 1, 1, 0.929668, 1.285578
5, 16, 2, 5, 1, 1, 1, -1, 0.681777, 1.067028
5, 17, 1, 0, 1, 1, 1, 0, 0.668699, 1.034079
5, 18, 3, 1, 0, 1, 1, 1, 0.600390, 1.853071
5, 19, 6, 0, 1, 1, -1, 0, 0.885220, 0.919250
5, 20, 5, 4, 1, -1, 1, 1, 0.809663, 0.997130
5, 21, 1, 6, 1, 1, -1, 1, 0.716446, 1.070230
5, 1, 2, 6, 1, -1, -1, 1, 0.798570, 1.383562
5, 2, 1, 0, 1, 1, -1, 0, 0.794472, 1.811174
5, 3, 5, 5, 1, 1, 1, 1, 0.776613, 0.877965
5, 4, 5, 3, 1, 3, -1, 1, 0.783381, 0.869960
5, 5, 3, 5, 0, -1, -1, -1, 0.964603, 0.583594
5, 6, 6, 6, 1, 1, -1, -1, 0.931992, 2.526888
5, 7, 4, 5, 1, 1, -1, -1, 0.808587, 1.884486
5, 8, 3, 3, 0, 1, -1, -1, 0.645214, 1.505657
5, 9, 6, 1, 1, 1, 1, -1, 0.940391, 1.031118
5, 10, 4, 0, 1, 1, -1, 0, 0.679191, 0.995760
5, 11, 6, 0, 1, 1, -1, 0, 0.705369, 2.694292
5, 12, 3, 0, 1, 1, -1, 0, 0.742925, 2.736428
5, 13, 5, 0, 1, -1, -1, 0, 1.110081, 2.092025
5, 14, 2, 2, 0, -1, -1, -1, 1.024399, 2.278941
5, 15, 6, 5, 1, 1, 1, -1, 1.450106, 3.235269
5, 16, 6, 3, 1, 1, 1, 1, 0.982603, 1.502920
5, 17, 6, 3, 1, -1, 1, -1, 0.825314, 3.793105
5, 18, 1, 4, 1, -1, 1, -1, 0.764134, 1.443075
5, 19, 2, 0, 1, 1, -1, 0, 0.904152, 3.153576
5, 20, 5, 0, 1, 1, -1, 0, 0.657636, 1.713564
5, 21, 5, 0, 1, 1, 1, 0, 0.563832, 3.549848
5, 22, 4, 1, 1, -1, 1, 1, 0.711897, 1.174648
5, 23, 4, 1, 1, 1, -1, -1, 0.932373, 3.244711
5, 24, 1, 0, 1, 1, 1, 0, 0.987084, 1.198240
5, 25, 2, 3, 1, 1, 1, -1, 0.804972, 1.265617
5, 26, 2, 0, 1, 1, -1, 0, 0.633711, 1.071409
5, 27, 2, 0, 1, 1, 1, 0, 0.718991, 1.658485
5, 28, 5, 6, 1, 1, -1, 1, 1.228451, 1.302163
5, 29, 6, 0, 1, 1, -1, 0, 0.731775, 1.207629
5, 30, 2, 1, 1, 1, -1, -1, 0.978011, 1.217009
5, 31, 5, 0, 1, 1, -1, 0, 0.836975, 1.508680
5, 32, 1, 5, 0, -1, -1, -1, 0.635536, 1.974356
5, 33, 5, 3, 1, 3, 1, 1, 0.744624, 1.592818
5, 34, 5, 6, 1, 1, 1, -1, 0.893276, 1.594522
5, 35, 2, 5, 1, -1, 1, -1, 0.803275, 0.925315
5, 36, 6, 1, 1, 1, -1, -1, 1.028522, 0.976680
5, 37, 3, 4, 0, 1, 1, -1, 1.036760, 1.288413
5, 38, 4, 0, 1, 1, 1, 0, 1.309777, 2.159879
5, 39, 5, 1, 1, 1, -1, 1, 1.112912, 3.207582
5, 40, 4, 3, 1, 1, 1, -1, 0.728392, 1.607601
5, 41, 1, 0, 1, 1, 1, 0, 0.632415, 1.149653
