observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
4, 2, 1, 0, 1, 1, 1, 0, 0.639131, 2.299905
4, 4, 5, 4, 1, 1, -1, 1, 1.119121, 1.638572
4, 5, 6, 0, 1, 1, 1, 0, 1.057885, 1.798977
4, 6, 4, 2, 1, -1, 1, -1, 0.789180, 2.498382
4, 8, 2, 4, 1, 1, 1, -1, 0.744664, 0.935332
4, 9, 3, 1, 1, -1, -1, 1, 0.803678, 2.512331
4, 10, 1, 0, 1, 1, 1, 0, 0.736781, 0.867339
4, 11, 5, 0, 1, 1, -1, 0, 0.612555, 1.007083
4, 12, 3, 6, 1, -1, -1, -1, 1.083573, 2.056653
4, 13, 3, 0, 1, 1, -1, 0, 0.713537, 1.611807
4, 14, 4, 0, 1, 1, 1, 0, 0.599716, 1.055625
4, 15, 1, 0, 1, 1, 1, 0, 0.701183, 0.635940
4, 16, 3, 0, 0, 1, 1, 0, 0.653455, 4.466946
4, 17, 6, 5, 1, -1, -1, -1, 0.936394, 1.694460
4, 18, 3, 0, 1, 1, -1, 0, 0.872553, 2.123929
4, 19, 6, 1, 1, 1, 1, -1, 0.807821, 0.553732
4, 20, 4, 4, 1, 1, -1, -1, 0.995912, 1.584550
4, 21, 5, 0, 1, 1, 1, 0, 0.700002, 0.432929
4, 22, 4, 3, 1, 1, -1, -1, 0.829736, 1.068090
4, 23, 4, 6, 1, 1, 1, -1, 0.671199, 1.479479
4, 1, 3, 2, 1, 1, 1, -1, 0.781238, 0.708998
4, 2, 2, 3, 1, 1, 1, -1, 0.533063, 0.841308
4, 3, 3, 4, 0, 1, 1, -1, 0.533460, 4.133793
4, 4, 1, 5, 1, 1, 1, 1, 0.488913, 1.124009
4, 5, 3, 5, 0, 1, 1, -1, 0.666188, 4.646894
4, 6, 5, 4, 1, -1, -1, 1, 0.638191, 1.883777
4, 7, 4, 2, 1, 1, 1, 1, 0.569509, 1.714809
4, 8, 5, 0, 1, 1, -1, 0, 0.512612, 1.425871
4, 9, 4, 5, 1, -1, -1, 1, 0.467367, 2.469946
4, 10, 3, 5, 1, -1, -1, 1, 0.935628, 2.086961
4, 11, 3, 0, 1, 1, 1, 0, 0.793170, 0.938586
4, 12, 3, 1, 1, 1, -1, 1, 0.763005, 2.038324
4, 13, 2, 1, 0, 3, -1, -1, 1.267800, 1.765940
4, 14, 3, 0, 1, 1, -1, 0, 0.850859, 1.740968
4, 15, 3, 6, 1, 1, -1, -1, 0.748765, 1.929645
4, 16, 3, 6, 0, 1, 1, 1, 0.777679, 3.984514
4, 17, 4, 0, 1, 1, 1, 0, 0.668535, 0.828123
4, 18, 6, 1, 1, 3, -1, 1, 0.905955, 0.000000
4, 19, 5, 1, 1, -1, -1, 1, 0.486089, 1.331430
4, 20, 5, 0, 1, 1, 1, 0, 0.480325, 0.640594
4, 21, 3, 1, 1, -1, -1, -1, 1.189168, 2.313074
4, 22, 5, 0, 1, 1, 1, 0, 0.533582, 0.573670
4, 23, 1, 4, 1, -1, -1, 1, 0.909097, 1.352874
4, 24, 6, 0, 1, 1, 1, 0, 0.952732, 1.096700
4, 25, 6, 6, 1, 1, 1, 1, 0.614412, 1.465633
4, 26, 3, 6, 1, -1, 1, -1, 0.718848, 2.417183
4, 27, 1, 2, 1, 1, 1, 1, 0.472351, 2.397579
4, 28, 4, 2, 1, -1, -1, 1, 0.686697, 1.865512
4, 29, 6, 5, 1, -1, -1, 1, 0.726124, 3.056542
4, 30, 3, 0, 1, 1, 1, 0, 1.324943, 0.547280
4, 31, 6, 0, 1, 1, -1, 0, 0.858924, 0.946647
4, 32, 1, 6, 1, 1, -1, 1, 0.689006, 0.856091
4, 33, 6, 3, 1, 1, -1, 1, 0.621421, 0.582628
4, 34, 5, 5, 1, 1, -1, -1, 0.652008, 0.488246
4, 35, 5, 4, 0, 1, 1, 1, 0.500327, 3.875495
4, 36, 5, 1, 1, -1, -1, -1, 0.567030, 2.778148
