observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
21, 4, 1, 6, 1, -1, -1, -1, 1.086870, 7.644340
21, 5, 2, 0, 1, 1, 1, 0, 0.967037, 3.493053
21, 6, 4, 1, 1, 1, 1, 1, 1.113518, 2.677487
21, 7, 1, 0, 1, 1, -1, 0, 0.853725, 0.672963
21, 8, 4, 0, 1, 3, 1, 0, 0.758373, 0.000000
21, 9, 1, 0, 1, 1, 1, 0, 0.742848, 0.675127
21, 10, 2, 4, 1, 1, -1, -1, 0.875360, 0.825942
21, 11, 4, 2, 1, -1, -1, -1, 1.235137, 0.790580
21, 13, 3, 4, 1, 1, -1, -1, 0.984874, 0.572623
21, 14, 2, 4, 1, 1, -1, 1, 0.878018, 0.434616
21, 15, 3, 0, 1, 1, -1, 0, 0.955763, 0.493092
21, 16, 3, 2, 1, 1, 1, -1, 0.914382, 0.683083
21, 17, 4, 0, 1, 1, -1, 0, 0.756965, 0.736669
21, 18, 1, 0, 1, 1, 1, 0, 0.759559, 0.593754
21, 19, 6, 0, 1, 1, 1, 0, 0.991193, 0.573801
21, 20, 1, 0, 1, 1, -1, 0, 0.876418, 0.448190
21, 21, 4, 6, 1, 1, -1, -1, 1.248896, 0.744196
21, 22, 3, 6, 1, 1, -1, -1, 1.082039, 0.451493
21, 23, 2, 6, 1, -1, -1, -1, 1.469280, 0.696291
21, 24, 6, 6, 1, 1, -1, -1, 1.244888, 0.531068
21, 25, 4, 4, 1, -1, 1, -1, 1.246135, 0.683575
21, 26, 3, 1, 1, 1, -1, 1, 0.736596, 0.305498
21, 27, 6, 0, 1, 1, 1, 0, 0.822771, 0.503812
21, 28, 1, 0, 1, 1, 1, 0, 0.625104, 0.725593
21, 29, 1, 0, 1, 3, 1, 0, 0.550938, 0.000000
21, 30, 5, 0, 1, 1, 1, 0, 0.983935, 0.761484
21, 31, 3, 0, 1, 1, -1, 0, 0.657489, 0.470976
21, 32, 3, 2, 1, 1, -1, -1, 0.922714, 0.513557
21, 33, 2, 4, 1, 1, 1, -1, 0.610272, 0.629856
21, 34, 3, 0, 1, 1, -1, 0, 0.669618, 0.508425
21, 35, 1, 3, 1, 1, 1, -1, 0.671713, 0.558006
21, 36, 6, 2, 1, 1, 1, -1, 0.920792, 0.617690
21, 37, 3, 0, 1, 1, 1, 0, 0.753263, 0.684459
21, 38, 4, 4, 1, -1, -1, 1, 1.218699, 0.539936
21, 39, 1, 5, 1, 1, 1, 1, 0.645054, 0.305290
21, 40, 2, 6, 1, 1, -1, 1, 0.658900, 0.416680
21, 41, 3, 2, 0, 3, -1, 1, 0.552377, 0.394327
21, 42, 5, 3, 1, 1, 1, 1, 1.094721, 1.135087
21, 43, 5, 0, 1, 1, -1, 0, 0.695664, 0.673293
21, 44, 5, 5, 1, 1, -1, -1, 1.051830, 0.522962
21, 45, 3, 0, 1, 1, 1, 0, 1.352703, 0.684989
21, 46, 1, 0, 1, 1, 1, 0, 0.510171, 0.881324
21, 47, 1, 0, 1, 1, 1, 0, 0.782415, 0.523704
21, 48, 6, 4, 1, 1, 1, -1, 0.744574, 0.804176
21, 49, 2, 3, 1, 1, 1, -1, 0.610016, 0.511614
21, 50, 6, 0, 1, 1, 1, 0, 0.835473, 0.517562
21, 51, 1, 3, 1, 1, -1, -1, 0.845256, 0.447127
21, 52, 4, 5, 1, -1, 1, -1, 0.748370, 0.921617
21, 53, 6, 0, 1, 1, 1, 0, 0.775111, 1.275219
21, 54, 3, 0, 1, 1, 1, 0, 0.724417, 0.802200
21, 55, 1, 5, 1, 1, -1, 1, 0.733654, 0.544659
21, 56, 6, 4, 1, 1, -1, 1, 1.475989, 0.520585
21, 57, 5, 0, 1, 1, 1, 0, 0.616132, 0.497057
21, 58, 6, 4, 1, 1, -1, 1, 0.915307, 0.627320
21, 59, 6, 1, 1, -1, -1, 1, 0.620081, 0.847534
21, 60, 1, 0, 1, 1, -1, 0, 0.599892, 0.579879
21, 61, 4, 0, 1, 1, -1, 0, 0.665322, 0.367844
21, 62, 4, 0, 1, 1, -1, 0, 0.636662, 0.386623
21, 63, 5, 0, 1, 3, 1, 0, 0.764241, 0.000000
21, 64, 5, 1, 1, 1, 1, 1, 0.798833, 0.880933
21, 65, 6, 0, 1, 1, 1, 0, 1.291398, 0.488372
21, 66, 4, 1, 1, -1, 1, -1, 0.789498, 0.602936
21, 67, 3, 0, 1, 1, 1, 0, 0.794057, 0.354800
21, 68, 2, 0, 1, 1, 1, 0, 0.616516, 0.358547
21, 69, 6, 0, 1, 1, -1, 0, 0.623666, 0.326829
21, 70, 6, 0, 1, 1, -1, 0, 0.606899, 0.359258
21, 71, 1, 2, 1, 1, -1, -1, 0.644790, 0.474197
21, 72, 5, 1, 1, 1, 1, 1, 0.817890, 0.433318
21, 73, 6, 3, 1, 1, -1, 1, 0.593292, 0.292941
21, 74, 2, 0, 1, 1, -1, 0, 0.936102, 0.312548
21, 75, 4, 0, 1, 1, -1, 0, 0.906904, 0.540192
21, 76, 5, 3, 1, -1, -1, -1, 1.213759, 0.344046
21, 77, 5, 3, 1, 1, -1, -1, 0.875175, 0.524073
21, 78, 6, 1, 1, 1, -1, -1, 0.624060, 0.691260
21, 79, 3, 5, 0, -1, -1, 1, 0.982762, 0.460406
21, 80, 4, 0, 1, 1, -1, 0, 0.418536, 0.961279
21, 81, 5, 6, 1, 1, 1, -1, 0.802855, 0.544125
21, 82, 4, 0, 1, 1, 1, 0, 0.679442, 0.367639
21, 83, 4, 0, 1, 1, -1, 0, 0.769801, 0.271346
21, 84, 5, 0, 1, 1, -1, 0, 0.532020, 0.313608
21, 85, 6, 0, 1, 1, 1, 0, 1.078512, 0.487702
21, 86, 3, 0, 0, -1, 1, 0, 0.488100, 2.347674
21, 87, 6, 5, 1, 1, 1, 1, 1.048147, 0.339246
21, 88, 4, 4, 0, -1, 1, -1, 1.003336, 0.346312
21, 89, 6, 0, 1, 1, 1, 0, 0.771543, 0.320313
21, 90, 1, 4, 1, -1, -1, 1, 1.221423, 0.577123
21, 91, 2, 0, 1, 1, 1, 0, 0.703391, 0.482148
21, 92, 6, 6, 1, 1, 1, 1, 0.795818, 0.259110
21, 93, 5, 6, 1, 1, -1, -1, 0.742943, 0.576958
21, 94, 5, 0, 1, 1, 1, 0, 0.676458, 1.380363
21, 95, 4, 5, 1, 1, -1, 1, 0.694208, 0.470597
21, 96, 6, 5, 1, 1, -1, 1, 0.703409, 0.318156
21, 97, 5, 5, 0, -1, 1, -1, 0.624771, 1.425021
21, 98, 6, 3, 1, 1, 1, 1, 0.722810, 0.838636
21, 99, 1, 2, 1, -1, -1, 1, 0.936815, 0.327790
21, 100, 2, 0, 1, 1, 1, 0, 0.604074, 0.778939
21, 101, 4, 2, 1, 1, -1, -1, 0.834617, 0.850906
21, 102, 3, 0, 1, 1, 1, 0, 0.800581, 0.384296
21, 103, 5, 0, 1, 1, -1, 0, 0.839134, 0.493450
21, 104, 1, 1, 1, 1, 1, -1, 0.941842, 0.479680
21, 105, 4, 0, 1, 1, 1, 0, 0.867616, 0.352331
21, 106, 1, 0, 1, 1, 1, 0, 0.487179, 0.319731
21, 107, 2, 1, 1, 1, -1, 1, 0.929344, 0.316792
21, 108, 3, 1, 1, 1, -1, -1, 0.789175, 0.476079
21, 109, 3, 4, 1, 1, 1, 1, 0.649403, 0.324447
21, 110, 1, 2, 1, 1, 1, -1, 0.590868, 0.351812
21, 111, 5, 0, 1, 1, -1, 0, 0.624093, 0.272186
21, 112, 1, 0, 1, 1, 1, 0, 0.515138, 0.869237
21, 113, 5, 6, 1, 1, 1, 1, 0.681156, 0.325701
21, 114, 4, 6, 1, 1, 1, -1, 0.702256, 0.463965
21, 115, 6, 4, 1, 1, 1, 1, 0.477752, 0.331930
21, 116, 1, 0, 1, 1, -1, 0, 0.526343, 0.399135
21, 117, 5, 4, 1, 1, -1, 1, 0.558605, 0.384149
21, 118, 5, 3, 1, 1, 1, 1, 0.633553, 0.693178
21, 119, 6, 4, 1, 1, -1, -1, 0.520491, 0.385053
21, 120, 5, 3, 1, 1, 1, -1, 0.596671, 0.571395
21, 121, 1, 2, 1, 1, 1, -1, 0.399206, 1.033192
21, 122, 1, 3, 1, 1, 1, -1, 0.463114, 0.497466
21, 123, 2, 0, 1, 1, -1, 0, 0.493420, 0.445477
21, 124, 3, 0, 1, 1, 1, 0, 0.446608, 0.308202
21, 125, 2, 4, 1, 1, 1, 1, 0.500947, 0.817474
21, 126, 6, 0, 1, 1, 1, 0, 0.411803, 0.655708
21, 127, 6, 0, 1, 1, -1, 0, 0.612563, 0.326305
21, 128, 2, 0, 1, 1, -1, 0, 0.443123, 1.677132
21, 129, 3, 0, 1, 1, -1, 0, 0.797089, 0.352752
21, 130, 1, 1, 1, 3, 1, -1, 0.694797, 0.000000
21, 131, 5, 0, 1, 1, 1, 0, 0.526996, 0.299869
21, 132, 6, 0, 1, 1, -1, 0, 0.579473, 0.281042
21, 133, 4, 5, 1, -1, -1, -1, 0.606945, 0.653937
