observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
18, 1, 4, 6, 1, 1, 1, -1, 1.175763, 3.121531
18, 2, 2, 0, 1, 1, 1, 0, 1.030734, 1.042791
18, 3, 5, 0, 1, 1, 1, 0, 1.157012, 5.712543
18, 5, 2, 2, 1, -1, -1, -1, 1.314165, 0.787231
18, 6, 5, 2, 0, 1, 1, 1, 0.587544, 1.227338
18, 7, 4, 2, 1, -1, -1, 1, 0.850182, 0.969589
18, 8, 2, 0, 0, 1, -1, 0, 0.549780, 2.067377
18, 9, 4, 0, 0, 1, 1, 0, 0.734621, 2.199247
18, 11, 4, 3, 0, 1, 1, 1, 0.597767, 1.047881
18, 13, 2, 3, 1, 1, -1, -1, 1.105837, 1.225261
18, 14, 5, 0, 1, 1, 1, 0, 0.820158, 1.027469
18, 15, 4, 4, 1, -1, 1, -1, 1.015267, 1.832305
18, 16, 5, 0, 1, 1, -1, 0, 0.993242, 1.147471
18, 17, 2, 1, 0, 1, -1, -1, 0.755701, 1.080899
18, 18, 3, 3, 1, 1, -1, -1, 0.847399, 0.719735
18, 19, 1, 0, 1, 1, -1, 0, 0.850192, 0.701643
18, 20, 2, 0, 1, 1, 1, 0, 0.697382, 0.557898
18, 21, 1, 0, 1, 1, -1, 0, 0.723011, 0.459239
18, 22, 3, 6, 1, -1, 1, 1, 1.311998, 0.902165
18, 23, 1, 4, 1, 1, 1, 1, 0.781734, 0.714809
18, 24, 2, 3, 1, 1, 1, -1, 0.866381, 0.600427
18, 25, 3, 4, 0, 3, -1, -1, 1.130717, 0.000000
18, 26, 1, 1, 1, 1, -1, -1, 1.150227, 0.528660
18, 27, 4, 4, 1, -1, 1, 1, 0.945160, 0.553072
18, 28, 5, 6, 1, -1, 1, 1, 1.133281, 0.484658
18, 29, 1, 6, 1, 1, -1, -1, 0.822752, 1.012865
18, 30, 4, 2, 1, 1, 1, -1, 0.966209, 1.001043
18, 31, 6, 6, 0, 1, 1, 1, 0.881998, 2.095070
18, 32, 5, 4, 1, -1, -1, 1, 1.050772, 0.490190
18, 33, 5, 5, 1, 1, 1, 1, 0.820451, 0.548254
18, 34, 5, 0, 1, 1, -1, 0, 0.689863, 0.386552
18, 35, 2, 0, 1, 1, 1, 0, 0.516894, 0.727186
18, 36, 6, 5, 1, 1, 1, 1, 0.971793, 0.522217
18, 37, 6, 0, 1, 1, -1, 0, 0.984507, 0.971061
18, 38, 4, 0, 1, 1, 1, 0, 0.655370, 1.005953
18, 39, 2, 3, 1, 1, -1, 1, 0.880010, 0.371776
18, 40, 1, 0, 1, 1, -1, 0, 0.649353, 0.475071
18, 41, 6, 1, 1, 1, -1, -1, 0.622471, 0.298389
18, 42, 1, 1, 1, 1, -1, 1, 0.725829, 0.305707
18, 43, 6, 0, 1, 1, -1, 0, 0.550067, 0.516718
18, 44, 4, 4, 1, 1, -1, 1, 0.616483, 0.462724
18, 45, 4, 5, 1, 1, -1, 1, 0.975591, 0.669811
18, 46, 2, 0, 0, 1, -1, 0, 0.979495, 0.604184
18, 47, 6, 0, 1, 1, 1, 0, 1.019591, 1.685709
18, 48, 5, 0, 1, 1, 1, 0, 0.775060, 0.583423
18, 49, 5, 1, 1, 1, -1, 1, 0.853069, 0.422944
18, 50, 1, 4, 1, -1, -1, -1, 1.193329, 0.459399
18, 51, 2, 0, 1, 1, -1, 0, 0.791022, 0.377387
18, 52, 4, 0, 1, 1, -1, 0, 0.661985, 0.365070
18, 53, 6, 0, 1, 1, 1, 0, 0.895683, 0.449481
18, 54, 4, 5, 1, 1, -1, -1, 0.813860, 0.470414
18, 55, 3, 0, 0, 1, -1, 0, 0.654370, 1.251198
18, 56, 2, 0, 1, 1, -1, 0, 0.837747, 0.522563
18, 57, 4, 2, 1, 1, 1, 1, 1.013128, 0.646892
18, 58, 3, 0, 1, 1, 1, 0, 0.893142, 0.521014
18, 59, 5, 0, 1, 1, -1, 0, 0.926669, 0.530163
18, 60, 3, 6, 1, 1, -1, -1, 0.807395, 0.384938
18, 61, 2, 0, 1, 1, -1, 0, 1.081746, 0.576747
18, 62, 5, 3, 1, 1, 1, -1, 1.174160, 1.043747
18, 63, 6, 0, 1, 1, -1, 0, 1.254788, 0.614820
18, 64, 6, 0, 1, 1, -1, 0, 0.717984, 0.464129
18, 66, 5, 2, 1, 1, -1, 1, 0.570612, 0.504492
18, 67, 5, 0, 1, 1, 1, 0, 0.800879, 0.431253
18, 68, 6, 3, 0, 1, -1, -1, 1.227790, 1.035031
18, 69, 6, 2, 1, 1, -1, -1, 0.847220, 0.663219
18, 70, 3, 0, 1, 1, -1, 0, 0.847002, 0.517356
18, 71, 2, 0, 1, 1, 1, 0, 0.941827, 0.543569
18, 72, 2, 0, 1, 1, 1, 0, 0.767159, 0.482171
18, 73, 3, 0, 1, 1, 1, 0, 0.826515, 0.680689
18, 74, 6, 0, 1, 1, 1, 0, 0.637413, 0.647242
18, 75, 2, 0, 0, 1, -1, 0, 0.391076, 0.820198
18, 76, 5, 0, 1, 1, -1, 0, 0.850478, 0.390862
18, 77, 6, 6, 0, -1, 1, -1, 0.820092, 1.273797
18, 78, 2, 2, 1, 1, 1, 1, 1.026421, 0.399115
18, 79, 5, 0, 1, 1, 1, 0, 0.912288, 0.659087
18, 80, 4, 6, 1, 1, 1, -1, 0.650190, 1.562217
18, 81, 1, 0, 1, 1, -1, 0, 0.903503, 0.622879
18, 82, 2, 3, 1, 1, -1, -1, 0.840409, 0.472433
18, 83, 4, 3, 1, 1, -1, -1, 0.967834, 0.491262
18, 84, 2, 3, 1, 1, -1, 1, 0.913098, 0.462946
18, 85, 1, 1, 1, -1, -1, 1, 1.142469, 0.443527
