observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
13, 2, 6, 5, 1, -1, -1, -1, 1.061640, 10.288546
13, 3, 3, 1, 1, 1, -1, -1, 0.877773, 2.393168
13, 4, 1, 0, 1, 1, -1, 0, 0.761007, 0.977427
13, 5, 6, 5, 0, -1, -1, -1, 0.727466, 3.089121
13, 6, 3, 3, 1, 1, 1, -1, 0.710325, 1.568272
13, 7, 3, 0, 1, 1, 1, 0, 0.886279, 0.753274
13, 8, 2, 1, 1, -1, 1, 1, 0.733748, 3.047202
13, 9, 3, 0, 1, 1, 1, 0, 0.906460, 1.101181
13, 10, 5, 0, 1, 1, -1, 0, 0.719239, 0.481250
13, 11, 2, 1, 1, 1, 1, -1, 0.591239, 0.639536
13, 12, 1, 5, 1, 1, -1, -1, 0.607469, 0.460793
13, 13, 3, 3, 1, 1, -1, -1, 0.506608, 0.717153
13, 14, 6, 0, 1, 1, -1, 0, 0.665768, 0.633905
13, 15, 1, 0, 1, 1, -1, 0, 0.545321, 0.419460
13, 16, 5, 0, 1, 1, 1, 0, 0.633539, 0.388503
13, 17, 5, 6, 1, 1, -1, 1, 0.940976, 1.458864
13, 18, 4, 3, 1, -1, 1, 1, 1.309302, 1.235103
13, 19, 1, 5, 1, 1, 1, -1, 0.638496, 0.487059
13, 20, 3, 0, 1, 1, -1, 0, 0.506017, 0.793579
13, 21, 2, 3, 1, 1, 1, 1, 0.535460, 0.300336
13, 22, 3, 0, 1, 1, 1, 0, 0.520864, 0.419381
13, 23, 4, 2, 1, 1, -1, 1, 1.030252, 1.823438
13, 24, 1, 5, 1, 1, 1, 1, 0.578001, 0.591135
13, 25, 6, 0, 1, 1, -1, 0, 0.773070, 0.473153
13, 26, 1, 2, 1, -1, -1, -1, 1.164490, 0.783350
13, 27, 6, 6, 1, 1, -1, 1, 0.645302, 0.905460
13, 28, 5, 0, 1, 1, -1, 0, 0.639964, 0.725165
13, 29, 6, 0, 1, 1, -1, 0, 0.624989, 0.686133
13, 30, 3, 0, 1, 1, -1, 0, 0.692585, 0.567274
13, 31, 2, 0, 1, 1, -1, 0, 0.607535, 0.714245
13, 32, 1, 2, 1, 1, 1, -1, 0.627199, 0.665476
13, 33, 1, 0, 1, 1, 1, 0, 0.666109, 0.440403
13, 34, 1, 6, 1, 1, -1, -1, 0.600416, 0.559128
13, 35, 4, 1, 1, 1, -1, -1, 1.212465, 0.713855
13, 36, 2, 0, 1, 1, 1, 0, 0.613758, 0.703407
13, 37, 5, 0, 1, 1, 1, 0, 0.538590, 0.564586
13, 38, 1, 0, 1, 1, -1, 0, 0.573000, 0.548498
13, 39, 1, 4, 1, 1, -1, -1, 0.824487, 0.432168
13, 40, 4, 2, 1, 1, -1, -1, 0.532335, 0.553857
13, 41, 3, 0, 1, 1, 1, 0, 0.633181, 0.444744
13, 42, 4, 0, 1, 1, -1, 0, 0.527099, 0.463894
13, 43, 5, 0, 1, 1, 1, 0, 0.567459, 0.532657
13, 44, 6, 0, 1, 1, 1, 0, 0.592827, 0.445264
13, 45, 1, 2, 1, -1, -1, 1, 0.678515, 2.021864
13, 46, 6, 3, 1, 1, -1, 1, 0.737630, 0.692769
13, 47, 5, 4, 1, 1, 1, -1, 0.705131, 0.539244
13, 48, 6, 0, 1, 1, 1, 0, 0.617786, 0.526400
13, 49, 1, 1, 1, 1, 1, 1, 0.607217, 0.494255
13, 50, 3, 2, 1, -1, 1, 1, 1.315396, 0.843218
13, 51, 5, 2, 1, -1, -1, 1, 0.969228, 0.540933
13, 52, 4, 0, 1, 1, -1, 0, 0.656770, 0.492988
13, 53, 3, 0, 1, 1, -1, 0, 0.566292, 0.380584
13, 54, 6, 5, 1, -1, 1, -1, 0.781878, 0.399404
13, 55, 2, 4, 1, 1, -1, 1, 0.760184, 0.567341
13, 56, 3, 0, 1, 1, 1, 0, 0.659036, 0.477552
13, 57, 5, 0, 1, 1, 1, 0, 0.573477, 0.574576
13, 58, 5, 3, 1, 1, 1, 1, 0.678280, 0.499015
13, 59, 6, 0, 1, 1, -1, 0, 0.738097, 0.791730
13, 60, 5, 0, 1, 1, 1, 0, 0.625839, 0.551830
13, 61, 2, 6, 1, 1, 1, -1, 0.687531, 0.419522
13, 62, 5, 5, 1, 1, 1, -1, 0.664859, 0.439420
13, 63, 5, 0, 1, 1, -1, 0, 0.579680, 0.459635
13, 64, 2, 0, 1, 1, -1, 0, 0.505313, 0.420892
13, 65, 4, 4, 1, 1, 1, 1, 0.560833, 0.380200
13, 66, 6, 6, 1, 1, 1, 1, 0.702936, 0.501348
13, 67, 2, 3, 1, 1, -1, 1, 0.615838, 0.470671
13, 68, 2, 2, 1, 1, 1, -1, 0.551245, 0.426623
13, 69, 6, 0, 1, 1, 1, 0, 0.658251, 0.360689
13, 70, 4, 0, 1, 1, 1, 0, 0.665399, 0.340217
13, 71, 2, 0, 1, 1, -1, 0, 0.559154, 0.280734
13, 72, 2, 0, 1, 1, 1, 0, 0.568676, 0.281326
13, 73, 4, 0, 1, 1, -1, 0, 0.546933, 0.220266
13, 74, 4, 0, 1, 1, -1, 0, 0.440843, 0.253682
13, 75, 1, 4, 1, 1, -1, 1, 0.705555, 0.299947
13, 76, 5, 0, 1, 1, 1, 0, 0.533170, 0.315546
13, 77, 4, 5, 1, 1, 1, 1, 0.634908, 0.308481
13, 78, 1, 5, 1, 1, -1, 1, 0.665076, 0.339081
13, 79, 3, 0, 1, 1, 1, 0, 0.625495, 0.267073
13, 80, 2, 0, 1, 1, 1, 0, 0.552076, 0.280731
13, 81, 3, 4, 1, 1, -1, 1, 0.608042, 0.281516
