observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
24, 1, 1, 0, 1, 1, 1, 0, 1.477719, 9.083977
24, 2, 5, 0, 1, 1, 1, 0, 1.024434, 0.945286
24, 3, 4, 2, 1, -1, -1, -1, 2.504561, 1.186326
24, 4, 4, 2, 1, -1, 1, 1, 1.890449, 1.354472
24, 5, 4, 0, 1, 1, 1, 0, 0.888046, 1.008805
24, 6, 2, 0, 1, 1, -1, 0, 0.877293, 0.661117
24, 7, 3, 0, 1, 1, 1, 0, 1.002292, 0.910620
24, 8, 2, 0, 1, 1, 1, 0, 1.362390, 0.989813
24, 9, 4, 0, 1, 1, -1, 0, 0.746875, 0.731524
24, 10, 5, 6, 1, -1, 1, -1, 1.504562, 1.971610
24, 11, 6, 0, 1, 1, -1, 0, 0.823212, 0.673314
24, 12, 6, 4, 1, -1, -1, -1, 1.464581, 0.592051
24, 13, 2, 0, 1, 1, -1, 0, 0.842137, 0.552237
24, 14, 2, 1, 1, -1, -1, -1, 1.697989, 0.636532
24, 15, 2, 4, 1, 1, -1, 1, 1.704915, 0.917556
24, 16, 1, 2, 1, 1, 1, 1, 1.352045, 0.639985
24, 17, 6, 4, 1, 1, 1, -1, 1.074138, 0.538516
24, 18, 5, 6, 1, -1, 1, -1, 1.262038, 0.810401
24, 19, 4, 1, 1, -1, 1, -1, 1.268167, 0.657388
24, 20, 4, 1, 1, -1, -1, -1, 1.226176, 1.088558
24, 21, 4, 0, 1, 1, -1, 0, 0.646591, 0.640768
24, 22, 2, 0, 1, 1, 1, 0, 0.791750, 0.466616
24, 23, 5, 4, 1, -1, 1, -1, 1.164052, 0.894698
24, 24, 5, 5, 1, -1, 1, -1, 1.285705, 1.232932
24, 25, 4, 0, 1, 1, -1, 0, 0.760885, 0.577948
24, 26, 5, 3, 1, -1, 1, 1, 0.884676, 0.614347
24, 27, 1, 0, 1, 1, -1, 0, 0.684269, 0.331997
24, 28, 3, 0, 1, 1, -1, 0, 0.876928, 0.358635
24, 29, 1, 1, 1, -1, -1, -1, 1.035541, 0.638093
