observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
11, 1, 3, 0, 1, 1, 1, 0, 1.898617, 2.849542
11, 2, 2, 0, 1, 1, 1, 0, 2.641956, 1.372182
11, 3, 2, 0, 1, 1, 1, 0, 2.657149, 1.428813
11, 4, 1, 1, 1, -1, 1, 1, 3.571911, 1.960478
11, 5, 3, 4, 1, -1, 1, 1, 2.169954, 1.053711
11, 6, 4, 0, 1, 1, -1, 0, 1.668325, 1.251211
11, 7, 1, 1, 1, -1, -1, 1, 2.607783, 2.198057
11, 8, 1, 0, 1, 1, 1, 0, 1.182004, 1.957338
11, 9, 2, 0, 1, 1, 1, 0, 1.763322, 1.812301
11, 10, 5, 3, 1, -1, 1, 1, 2.177137, 1.539996
11, 11, 4, 0, 1, 1, 1, 0, 1.677133, 2.665990
11, 12, 2, 0, 1, 1, -1, 0, 1.075430, 1.159808
11, 13, 1, 0, 0, 1, 1, 0, 1.697589, 2.155460
11, 14, 5, 1, 1, -1, 1, -1, 2.651007, 1.582462
11, 15, 1, 1, 1, -1, 1, 1, 2.649454, 1.529911
11, 16, 1, 0, 1, 1, -1, 0, 1.273968, 1.332434
11, 17, 1, 0, 1, 1, 1, 0, 0.902896, 3.386482
11, 18, 4, 0, 1, 1, -1, 0, 0.988570, 1.182015
11, 19, 3, 0, 1, 1, 1, 0, 1.801397, 1.108561
11, 20, 5, 0, 1, 1, -1, 0, 0.997876, 1.363018
11, 21, 1, 4, 1, -1, 1, -1, 2.065909, 0.896108
11, 22, 6, 1, 1, -1, 1, -1, 1.721358, 1.617390
11, 23, 2, 0, 1, 1, 1, 0, 0.911267, 1.188874
11, 24, 3, 5, 1, -1, 1, -1, 1.992842, 1.722088
11, 25, 3, 0, 1, 1, 1, 0, 2.216500, 1.140314
11, 26, 3, 0, 1, 1, 1, 0, 1.298537, 0.609659
11, 27, 2, 3, 1, 1, 1, -1, 2.245313, 1.080742
11, 28, 2, 0, 1, 1, 1, 0, 1.850758, 0.737261
11, 29, 3, 0, 1, 1, 1, 0, 1.021303, 1.375635
11, 30, 6, 0, 1, 1, 1, 0, 1.945564, 1.008391
11, 31, 2, 0, 1, 1, -1, 0, 1.893454, 1.780818
11, 32, 5, 0, 1, 1, -1, 0, 1.063714, 1.104741
11, 33, 5, 2, 1, -1, 1, 1, 1.669697, 1.093469
11, 34, 4, 0, 1, 1, 1, 0, 1.668899, 1.307786
11, 35, 5, 3, 1, -1, 1, -1, 1.752668, 1.222747
11, 36, 2, 0, 1, 1, 1, 0, 1.299547, 1.576214
11, 37, 5, 5, 1, -1, 1, -1, 1.503498, 1.059986
11, 38, 4, 1, 1, 1, 1, 1, 2.212190, 1.360146
11, 39, 4, 3, 1, 1, 1, 1, 1.719384, 1.232225
11, 40, 6, 3, 1, -1, -1, -1, 1.919578, 1.215409
11, 41, 1, 0, 1, 1, -1, 0, 1.119555, 1.555005
11, 42, 2, 3, 1, -1, 1, 1, 1.521691, 1.330638
11, 43, 6, 0, 1, 1, 1, 0, 1.190411, 1.143509
11, 44, 4, 0, 1, 1, 1, 0, 2.828788, 1.222115
11, 45, 3, 0, 1, 1, 1, 0, 1.222495, 1.388828
11, 46, 3, 6, 1, -1, -1, 1, 2.122467, 1.377681
11, 47, 1, 0, 1, 1, 1, 0, 1.287976, 0.959498
11, 48, 2, 0, 1, 1, 1, 0, 2.302272, 1.316007
11, 49, 3, 4, 1, -1, -1, 1, 1.597808, 1.980265
11, 50, 5, 0, 1, 1, -1, 0, 1.339670, 4.516849
11, 51, 1, 0, 1, 1, 1, 0, 1.351466, 1.225818
11, 52, 5, 0, 1, 1, 1, 0, 1.292920, 1.621302
11, 53, 1, 0, 1, 1, -1, 0, 1.350401, 1.379723
11, 54, 3, 0, 1, 1, -1, 0, 1.745832, 1.772217
11, 55, 5, 0, 1, 1, -1, 0, 1.246610, 1.434897
11, 56, 2, 0, 1, 1, -1, 0, 1.034730, 4.803371
11, 57, 6, 0, 1, 1, -1, 0, 1.495042, 1.156851
11, 58, 1, 6, 1, -1, 1, 1, 1.956271, 1.002141
11, 59, 1, 4, 1, -1, -1, 1, 1.512029, 1.945706
11, 60, 3, 0, 1, 1, 1, 0, 2.171731, 1.450083
11, 61, 6, 3, 1, 1, 1, 1, 1.372646, 2.279149
11, 62, 6, 5, 1, -1, 1, -1, 1.681095, 1.005086
11, 63, 3, 0, 1, 1, -1, 0, 1.512646, 1.053431
11, 64, 5, 0, 1, 1, -1, 0, 1.749942, 1.220932
11, 65, 2, 0, 1, 1, 1, 0, 2.051027, 1.621059
11, 66, 6, 1, 1, -1, 1, 1, 1.295755, 1.268919
