observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
14, 1, 2, 0, 1, 1, 1, 0, 2.919671, 1.837800
14, 2, 4, 0, 1, 1, -1, 0, 1.390249, 1.355635
14, 3, 4, 0, 1, 1, -1, 0, 2.891163, 1.230196
14, 4, 1, 0, 1, 1, 1, 0, 3.754340, 0.513059
14, 5, 6, 0, 1, 1, -1, 0, 4.560605, 0.891118
14, 6, 2, 2, 1, 1, 1, -1, 6.550296, 0.639795
14, 7, 6, 0, 1, 1, -1, 0, 2.921760, 0.729295
14, 8, 6, 0, 1, 1, 1, 0, 4.041645, 0.001048
14, 9, 6, 0, 1, 1, -1, 0, 3.591656, 1.299517
14, 10, 2, 4, 1, 1, 1, -1, 3.840822, 0.480725
14, 11, 3, 0, 1, 1, -1, 0, 3.533274, 0.500799
14, 12, 3, 0, 1, 1, -1, 0, 8.356794, 0.001054
14, 13, 5, 4, 1, -1, 1, -1, 5.401764, 1.419558
14, 14, 1, 4, 1, 1, -1, 1, 5.678079, 0.001060
14, 15, 5, 3, 1, 1, 1, -1, 5.329534, 0.001072
14, 16, 2, 1, 1, -1, -1, -1, 4.104180, 1.392518
14, 17, 1, 0, 1, 1, 1, 0, 3.627745, 0.501989
14, 18, 4, 3, 1, 1, -1, -1, 2.227697, 0.001073
14, 19, 5, 6, 1, -1, 1, -1, 5.101516, 0.001082
14, 20, 4, 2, 1, 1, 1, 1, 5.034741, 0.001039
14, 21, 4, 0, 1, 1, -1, 0, 4.519552, 0.001067
14, 22, 5, 3, 1, -1, -1, 1, 2.027180, 0.798858
14, 23, 2, 0, 1, 1, 1, 0, 3.856328, 0.001023
14, 24, 6, 6, 1, 1, 1, 1, 5.931492, 0.001087
14, 25, 2, 0, 1, 1, -1, 0, 2.811934, 0.001077
14, 26, 1, 0, 1, 1, 1, 0, 4.563174, 0.001029
14, 27, 3, 4, 0, 1, 1, 1, 9.239110, 0.001059
14, 28, 2, 6, 1, 1, 1, -1, 2.360180, 1.654360
14, 29, 5, 3, 1, 1, -1, -1, 3.339999, 0.001024
14, 30, 4, 0, 1, 1, -1, 0, 2.318755, 0.001034
14, 31, 5, 0, 1, 1, 1, 0, 6.398422, 0.922626
14, 32, 5, 2, 1, 1, 1, -1, 1.916475, 0.913201
14, 33, 5, 4, 1, 1, -1, -1, 2.291257, 1.482754
14, 34, 5, 2, 1, 1, 1, -1, 3.269620, 1.022831
14, 35, 1, 0, 1, 1, -1, 0, 1.808824, 0.001063
14, 36, 6, 4, 1, 1, 1, 1, 3.773227, 0.001030
14, 37, 1, 6, 1, 1, -1, 1, 2.545850, 0.001042
14, 38, 1, 3, 1, 1, 1, 1, 2.278738, 0.740157
14, 39, 5, 0, 1, 1, -1, 0, 3.470742, 0.001033
14, 40, 5, 5, 1, 1, 1, 1, 2.038008, 0.682328
14, 41, 1, 0, 1, 1, 1, 0, 1.411857, 0.001050
14, 42, 5, 0, 1, 1, 1, 0, 2.369424, 2.132276
14, 43, 3, 1, 0, 1, -1, 1, 5.028173, 0.001101
14, 44, 1, 1, 1, 1, -1, 1, 5.591778, 0.001030
14, 45, 3, 2, 1, 1, 1, 1, 3.169584, 0.418074
14, 46, 3, 0, 1, 1, -1, 0, 5.229177, 0.001045
14, 47, 2, 4, 1, 1, -1, -1, 1.911087, 0.354684
14, 48, 3, 4, 1, 1, 1, -1, 2.335584, 0.552949
14, 49, 3, 0, 0, 1, 1, 0, 3.058158, 0.001030
14, 50, 6, 0, 1, -1, 1, 0, 3.765971, 0.520940
14, 51, 2, 0, 1, 1, -1, 0, 1.657633, 1.100513
14, 52, 1, 0, 1, 1, -1, 0, 1.642745, 0.692513
14, 53, 3, 0, 1, 1, 1, 0, 1.593550, 0.367481
14, 54, 3, 0, 1, 1, -1, 0, 3.295258, 0.631886
14, 55, 6, 0, 1, 1, 1, 0, 1.571059, 0.814369
14, 56, 1, 2, 1, -1, -1, -1, 2.398700, 0.001028
14, 57, 1, 0, 1, 1, -1, 0, 1.552712, 0.420445
14, 58, 2, 0, 1, 1, -1, 0, 1.592198, 0.412723
14, 59, 4, 0, 1, 1, -1, 0, 6.761055, 0.373355
14, 60, 5, 3, 1, 1, 1, 1, 4.454901, 1.101881
14, 61, 2, 4, 1, 1, 1, 1, 3.370330, 0.001036
14, 62, 6, 4, 1, 1, -1, -1, 3.645029, 0.546521
14, 63, 1, 0, 1, 1, 1, 0, 2.067459, 0.306570
14, 64, 1, 2, 1, -1, 1, 1, 3.841437, 1.398723
14, 65, 1, 0, 1, 1, -1, 0, 4.548764, 0.001070
14, 66, 6, 0, 1, -1, 1, 0, 4.016124, 1.107474
14, 67, 6, 1, 1, 1, 1, -1, 3.961993, 0.791865
14, 68, 3, 6, 1, 1, -1, 1, 7.813509, 0.001005
14, 69, 2, 4, 1, 1, -1, 1, 3.743292, 0.001051
14, 70, 6, 0, 1, 1, -1, 0, 3.670036, 0.001078
14, 71, 6, 0, 1, 1, 1, 0, 5.471699, 0.347295
14, 72, 1, 4, 1, 1, -1, -1, 2.281688, 0.001077
14, 73, 5, 2, 1, 1, -1, -1, 4.999951, 0.427079
14, 74, 5, 0, 1, 1, 1, 0, 2.963917, 0.647745
14, 75, 5, 3, 1, -1, -1, 1, 1.763476, 1.033364
14, 76, 2, 6, 1, -1, -1, -1, 2.288510, 0.381700
14, 77, 6, 1, 1, 1, -1, -1, 2.250611, 0.387600
