observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
7, 1, 5, 2, 1, 1, 1, 1, 1.357610, 1.925573
7, 2, 2, 0, 1, 1, -1, 0, 0.918850, 1.275087
7, 3, 2, 0, 1, 1, 1, 0, 0.837467, 1.544444
7, 4, 5, 1, 1, 1, -1, -1, 0.859953, 4.277959
7, 5, 4, 0, 1, 1, -1, 0, 0.707648, 1.705204
7, 6, 1, 0, 1, 1, 1, 0, 0.633276, 1.491453
7, 7, 5, 0, 1, 1, 1, 0, 0.657270, 1.515917
7, 9, 2, 0, 1, 1, 1, 0, 0.620018, 1.225764
7, 10, 4, 4, 1, -1, -1, -1, 0.795860, 1.258287
7, 11, 1, 0, 1, 1, -1, 0, 0.737854, 2.734764
7, 12, 4, 4, 1, 1, 1, -1, 0.618413, 1.527381
7, 13, 1, 1, 0, -1, 1, -1, 1.293775, 1.076842
7, 14, 3, 0, 1, 1, 1, 0, 0.592948, 1.673347
7, 15, 2, 2, 1, -1, 1, 1, 1.099379, 0.852921
7, 16, 5, 2, 1, 1, -1, -1, 0.632470, 1.453377
7, 17, 6, 0, 0, 1, 1, 0, 0.693037, 4.146351
7, 18, 3, 2, 0, -1, -1, -1, 0.637108, 1.825633
7, 19, 3, 0, 1, 1, 1, 0, 0.612337, 1.044584
7, 20, 5, 0, 1, 1, -1, 0, 0.571167, 1.090880
7, 21, 4, 0, 1, 1, -1, 0, 0.605370, 1.722289
7, 22, 6, 5, 0, -1, -1, 1, 0.707356, 1.167455
7, 23, 4, 3, 0, 1, 1, 1, 0.684595, 1.534403
7, 24, 1, 1, 1, -1, -1, -1, 1.204136, 0.647572
7, 25, 6, 5, 0, 1, 1, -1, 0.725769, 0.917086
7, 26, 2, 3, 1, 1, -1, 1, 0.764300, 0.779582
7, 27, 6, 2, 1, 1, -1, -1, 0.737349, 0.744236
7, 28, 1, 0, 1, 1, 1, 0, 0.737636, 0.923365
7, 29, 1, 0, 1, 1, 1, 0, 0.830379, 1.652412
7, 30, 2, 0, 1, 1, 1, 0, 0.662437, 0.638378
7, 31, 6, 1, 1, 1, -1, 1, 0.683819, 1.049314
7, 32, 4, 5, 1, 1, 1, 1, 0.804092, 0.962473
7, 33, 4, 5, 0, 1, -1, -1, 0.633380, 0.818959
7, 34, 1, 0, 1, 1, 1, 0, 0.638405, 0.798390
7, 35, 6, 0, 1, 1, 1, 0, 0.663115, 1.139780
7, 36, 4, 0, 1, 1, -1, 0, 0.594117, 1.111591
7, 37, 3, 6, 1, 1, -1, -1, 0.671111, 2.820802
7, 38, 5, 2, 1, 1, -1, -1, 0.627388, 1.081498
7, 39, 5, 4, 0, 1, 1, -1, 0.745362, 0.783931
7, 40, 1, 0, 1, 1, 1, 0, 0.550496, 0.991184
7, 41, 2, 0, 1, 1, 1, 0, 0.572949, 1.435973
7, 42, 3, 0, 1, 1, -1, 0, 0.705176, 0.611836
7, 43, 3, 2, 1, -1, 1, -1, 1.429812, 0.707420
7, 44, 1, 2, 1, 1, 1, 1, 1.044589, 0.580097
7, 45, 4, 0, 1, 3, -1, 0, 0.576841, 1.622832
7, 46, 4, 0, 1, 1, 1, 0, 0.624394, 0.565905
7, 47, 1, 0, 1, 1, 1, 0, 0.526047, 0.646573
7, 48, 4, 2, 1, 1, -1, -1, 0.653846, 1.557164
7, 49, 4, 2, 1, 1, 1, -1, 0.680177, 1.389489
7, 50, 4, 0, 0, 1, 1, 0, 0.572604, 1.344771
7, 51, 1, 2, 1, 1, 1, 1, 0.813788, 0.507469
7, 52, 1, 2, 1, 1, -1, -1, 0.684164, 0.578192
7, 53, 5, 3, 1, 1, 1, 1, 0.664822, 0.577840
7, 54, 1, 0, 1, 1, 1, 0, 0.680292, 1.331372
7, 55, 4, 5, 1, 1, 1, -1, 0.643665, 1.193462
7, 56, 3, 0, 1, 1, 1, 0, 0.545070, 3.067031
7, 57, 2, 0, 1, 1, 1, 0, 0.592434, 0.579781
7, 58, 3, 0, 1, 1, -1, 0, 0.609332, 1.034686
7, 59, 4, 6, 1, -1, 1, -1, 1.233228, 0.657819
7, 60, 6, 0, 1, 1, -1, 0, 0.692570, 0.623381
7, 61, 4, 0, 1, 1, 1, 0, 0.591903, 1.300193
7, 62, 1, 6, 1, 1, -1, -1, 1.001087, 1.108858
7, 63, 1, 0, 1, 1, 1, 0, 0.631688, 4.282806
7, 64, 4, 5, 1, 1, 1, -1, 0.629601, 0.968242
7, 65, 5, 6, 1, -1, -1, 1, 1.066558, 0.617321
7, 66, 6, 2, 1, 1, 1, 1, 0.883659, 0.547447
7, 67, 4, 6, 1, 1, -1, -1, 0.666348, 1.126123
7, 68, 5, 3, 1, 1, 1, 1, 0.691990, 0.651376
7, 69, 4, 4, 1, 1, -1, 1, 0.724572, 1.367619
7, 70, 6, 0, 1, 1, 1, 0, 0.778253, 1.154079
7, 71, 4, 4, 1, 1, -1, -1, 0.643072, 1.689840
7, 72, 2, 0, 1, 1, -1, 0, 0.612851, 2.226394
7, 73, 1, 4, 1, 1, 1, 1, 0.611724, 1.428512
7, 74, 3, 0, 1, 1, 1, 0, 0.626742, 1.720656
7, 75, 5, 0, 1, 1, -1, 0, 0.612444, 1.053396
7, 76, 6, 2, 1, -1, -1, -1, 0.731439, 0.626536
