observer,trial,x,y,dur,n
99,18,1206.2,662.4,600,2
99,18,1025.8,559.1,162,3
99,18,950.3,534,1200,4
99,18,759.6,442.4,130,5
99,18,723.1,407.2,440,6
99,18,819.9,457.7,128,7
99,18,954.7,532.6,1206,8
99,18,960,814.9,102,9
99,18,960.2,802,138,10
99,19,950.3,534,1200,1
99,19,759.6,442.4,130,2
99,19,723.1,407.2,440,3
99,19,819.9,457.7,128,4
99,19,954.7,532.6,1206,5
99,19,960,814.9,102,6
99,19,960.2,802,138,7
99,19,962.6,779,596,8
99,19,956.1,538.8,1214,9
99,19,1196.1,682.7,162,10
99,20,954.7,532.6,1206,1
99,20,960,814.9,102,2
99,20,960.2,802,138,3
99,20,962.6,779,596,4
99,20,956.1,538.8,1214,5
99,20,1196.1,682.7,162,6
99,20,1198.1,669.4,514,7
99,20,1147.8,549.2,208,8
99,20,947.9,536.9,1210,9
99,21,956.1,538.8,1214,1
99,21,1196.1,682.7,162,2
99,21,1198.1,669.4,514,3
99,21,1147.8,549.2,208,4
99,21,947.9,536.9,1210,5
99,21,957.9,787.2,788,6
99,21,957.4,539.7,1210,7
99,22,947.9,536.9,1210,1
99,22,957.9,787.2,788,2
99,22,957.4,539.7,1210,3
99,22,1190.1,654.6,794,4
99,22,951.1,534.3,1196,5
99,23,957.4,539.7,1210,1
99,23,1190.1,654.6,794,2
99,23,951.1,534.3,1196,3
99,23,724.2,665.1,738,4
99,23,951,540.6,1264,5
99,23,1115.1,699.9,56,6
99,24,951.1,534.3,1196,1
99,24,724.2,665.1,738,2
99,24,951,540.6,1264,3
99,24,1115.1,699.9,56,4
99,24,1169.8,660.2,500,5
99,24,1000.5,486,230,6
99,24,1159.5,526.3,282,7
99,24,944.1,537.3,1184,8
99,25,951,540.6,1264,1
99,25,1115.1,699.9,56,2
99,25,1169.8,660.2,500,3
99,25,1000.5,486,230,4
99,25,1159.5,526.3,282,5
99,25,944.1,537.3,1184,6
99,25,954.3,789.1,720,7
99,25,998.7,595.4,112,8
99,25,953.2,541.3,1196,9
99,25,1196.3,541.6,110,10
99,25,740.4,675.7,132,11
99,26,944.1,537.3,1184,1
99,26,954.3,789.1,720,2
99,26,998.7,595.4,112,3
99,26,953.2,541.3,1196,4
99,26,1196.3,541.6,110,5
99,26,740.4,675.7,132,6
99,26,710.7,661.4,764,7
99,26,783.5,594.4,48,8
99,26,953.8,538.4,1194,9
99,26,850.7,383.3,112,10
99,26,729.4,431.2,150,11
99,27,953.2,541.3,1196,1
99,27,1196.3,541.6,110,2
99,27,740.4,675.7,132,3
99,27,710.7,661.4,764,4
99,27,783.5,594.4,48,5
99,27,953.8,538.4,1194,6
99,27,850.7,383.3,112,7
99,27,729.4,431.2,150,8
99,27,726.2,418.5,400,9
99,27,958.1,537.2,1220,10
99,27,761.4,434.1,132,11
99,28,953.8,538.4,1194,1
99,28,850.7,383.3,112,2
99,28,729.4,431.2,150,3
99,28,726.2,418.5,400,4
99,28,958.1,537.2,1220,5
99,28,761.4,434.1,132,6
99,28,732.8,423.5,674,7
99,28,957.8,539.9,1186,8
99,28,958.1,326.8,140,9
99,29,958.1,537.2,1220,1
99,29,761.4,434.1,132,2
99,29,732.8,423.5,674,3
99,29,957.8,539.9,1186,4
99,29,958.1,326.8,140,5
99,29,968.2,301.9,554,6
99,29,957.9,531.2,1216,7
99,29,707.2,555.2,36,8
99,29,985.5,293.7,162,9
99,29,966.8,283.4,542,10
99,30,957.8,539.9,1186,1
99,30,958.1,326.8,140,2
99,30,968.2,301.9,554,3
99,30,957.9,531.2,1216,4
99,30,707.2,555.2,36,5
99,30,985.5,293.7,162,6
99,30,966.8,283.4,542,7
99,30,1004,426.3,132,8
99,30,1156.7,516.1,160,9
99,30,957.3,535.6,1248,10
99,30,1042.1,539.2,88,11
99,31,957.9,531.2,1216,1
99,31,707.2,555.2,36,2
99,31,985.5,293.7,162,3
99,31,966.8,283.4,542,4
99,31,1004,426.3,132,5
99,31,1156.7,516.1,160,6
99,31,957.3,535.6,1248,7
99,31,1042.1,539.2,88,8
99,31,731.7,422.5,636,9
99,31,961.3,539.8,1188,10
99,32,957.3,535.6,1248,1
99,32,1042.1,539.2,88,2
99,32,731.7,422.5,636,3
99,32,961.3,539.8,1188,4
99,32,964.3,808.9,778,5
99,32,955.2,546.4,1216,6
99,32,1076.5,776.2,64,7
99,32,955.9,278.5,734,8
99,33,961.3,539.8,1188,1
99,33,964.3,808.9,778,2
99,33,955.2,546.4,1216,3
99,33,1076.5,776.2,64,4
99,33,955.9,278.5,734,5
99,33,972.3,291.6,324,6
99,33,970.6,385.9,32,7
99,33,955.2,535.9,1254,8
99,33,715.1,552.4,72,9
99,33,743.1,670.8,140,10
99,34,955.2,546.4,1216,1
99,34,1076.5,776.2,64,2
99,34,955.9,278.5,734,3
99,34,972.3,291.6,324,4
99,34,970.6,385.9,32,5
99,34,955.2,535.9,1254,6
99,34,715.1,552.4,72,7
99,34,743.1,670.8,140,8
99,34,731.5,666.2,724,9
99,34,954.2,539.9,1298,10
99,34,1168.1,416.3,164,11
99,34,1192,409.3,724,12
99,35,955.2,535.9,1254,1
99,35,715.1,552.4,72,2
99,35,743.1,670.8,140,3
99,35,731.5,666.2,724,4
99,35,954.2,539.9,1298,5
99,35,1168.1,416.3,164,6
99,35,1192,409.3,724,7
99,35,1016.5,430.5,62,8
99,35,956.4,537,1216,9
99,35,1140.8,438.7,122,10
99,36,954.2,539.9,1298,1
99,36,1168.1,416.3,164,2
99,36,1192,409.3,724,3
99,36,1016.5,430.5,62,4
99,36,956.4,537,1216,5
99,36,1140.8,438.7,122,6
99,36,1185.7,418.4,666,7
99,36,958.3,540.8,1262,8
99,36,1197.2,686.6,238,9
99,37,956.4,537,1216,1
99,37,1140.8,438.7,122,2
99,37,1185.7,418.4,666,3
99,37,958.3,540.8,1262,4
99,37,1197.2,686.6,238,5
99,37,1208.4,667.4,1140,6
99,37,956.5,538,1290,7
99,38,958.3,540.8,1262,1
99,38,1197.2,686.6,238,2
99,38,1208.4,667.4,1140,3
99,38,956.5,538,1290,4
99,38,738.6,662.3,740,5
99,38,958.5,536.9,374,6
99,38,955,540.8,820,7
99,39,956.5,538,1290,1
99,39,738.6,662.3,740,2
99,39,958.5,536.9,374,3
99,39,955,540.8,820,4
99,39,1191.9,668.3,882,5
99,39,952.5,539.8,1212,6
99,39,910,385.6,60,7
99,39,955.9,328.2,116,8
99,40,958.5,536.9,374,1
99,40,955,540.8,820,2
99,40,1191.9,668.3,882,3
99,40,952.5,539.8,1212,4
99,40,910,385.6,60,5
99,40,955.9,328.2,116,6
99,40,963.2,293.9,1218,7
99,40,959.6,537.7,1214,8
99,40,1080.5,378.6,54,9
99,40,1178.7,423.2,160,10
99,41,952.5,539.8,1212,1
99,41,910,385.6,60,2
99,41,955.9,328.2,116,3
99,41,963.2,293.9,1218,4
99,41,959.6,537.7,1214,5
99,41,1080.5,378.6,54,6
99,41,1178.7,423.2,160,7
99,41,1194.5,417.1,926,8
99,41,959.1,540.8,1220,9
99,41,979,362.4,52,10
99,42,959.6,537.7,1214,1
99,42,1080.5,378.6,54,2
99,42,1178.7,423.2,160,3
99,42,1194.5,417.1,926,4
99,42,959.1,540.8,1220,5
99,42,979,362.4,52,6
99,42,972.2,309.6,672,7
99,42,959.1,540.9,1222,8
99,42,971.2,352.6,40,9
99,43,959.1,540.8,1220,1
99,43,979,362.4,52,2
99,43,972.2,309.6,672,3
99,43,959.1,540.9,1222,4
99,43,971.2,352.6,40,5
99,43,967.3,302.3,564,6
99,43,958,536.6,1234,7
99,43,867.8,746.4,118,8
99,43,955.3,316.3,96,9
99,44,959.1,540.9,1222,1
99,44,971.2,352.6,40,2
99,44,967.3,302.3,564,3
99,44,958,536.6,1234,4
99,44,867.8,746.4,118,5
99,44,955.3,316.3,96,6
99,44,969.4,294.3,656,7
99,44,961,538.4,1258,8
99,44,1079.9,391.8,56,9
99,44,678.7,743.8,70,10
99,44,711.3,682.6,148,11
99,45,958,536.6,1234,1
99,45,867.8,746.4,118,2
99,45,955.3,316.3,96,3
99,45,969.4,294.3,656,4
99,45,961,538.4,1258,5
99,45,1079.9,391.8,56,6
99,45,678.7,743.8,70,7
99,45,711.3,682.6,148,8
99,45,736.1,664.3,544,9
99,45,956.8,532.6,286,10
99,45,952.7,542,918,11
99,45,832.1,486,90,12
99,46,961,538.4,1258,1
99,46,1079.9,391.8,56,2
99,46,678.7,743.8,70,3
99,46,711.3,682.6,148,4
99,46,736.1,664.3,544,5
99,46,956.8,532.6,286,6
99,46,952.7,542,918,7
99,46,832.1,486,90,8
99,46,748.2,430.7,704,9
99,46,964.3,542.7,1208,10
99,46,1082.8,776.5,52,11
99,46,979.2,306.4,140,12
99,47,956.8,532.6,286,1
99,47,952.7,542,918,2
99,47,832.1,486,90,3
99,47,748.2,430.7,704,4
99,47,964.3,542.7,1208,5
99,47,1082.8,776.5,52,6
99,47,979.2,306.4,140,7
99,47,961.9,297.4,772,8
99,47,959,543.5,1216,9
99,47,901.3,395.2,66,10
99,47,954.8,313.2,154,11
99,48,964.3,542.7,1208,1
99,48,1082.8,776.5,52,2
99,48,979.2,306.4,140,3
99,48,961.9,297.4,772,4
99,48,959,543.5,1216,5
99,48,901.3,395.2,66,6
99,48,954.8,313.2,154,7
99,48,965.6,300.5,906,8
99,48,952.2,539.6,1224,9
99,48,1151.2,448.6,58,10
99,49,959,543.5,1216,1
99,49,901.3,395.2,66,2
99,49,954.8,313.2,154,3
99,49,965.6,300.5,906,4
99,49,952.2,539.6,1224,5
99,49,1151.2,448.6,58,6
99,49,1173,414.2,1106,7
99,49,963.2,533.9,1200,8
99,49,1111,763.5,56,9
99,49,996.5,309.6,126,10
99,49,970.6,281.8,342,11
99,50,952.2,539.6,1224,1
99,50,1151.2,448.6,58,2
99,50,1173,414.2,1106,3
99,50,963.2,533.9,1200,4
99,50,1111,763.5,56,5
99,50,996.5,309.6,126,6
99,50,970.6,281.8,342,7
99,50,941.7,512.9,204,8
99,50,962.9,526.2,1180,9
99,50,862.4,395.8,46,10
99,50,859.7,326.8,118,11
99,50,759.5,669.7,122,12
99,50,731.7,666.5,208,13
99,50,918.7,595.5,132,14
99,50,945.3,519.9,132,15
99,50,1011.4,529.8,82,16
99,50,1014.7,543.5,70,17
99,50,955.2,540.3,410,18
99,50,921.9,542.8,64,19
99,50,963.1,533.5,1212,20
99,50,1184.7,430.6,160,21
99,50,1201.3,417.5,218,22
99,51,963.2,533.9,1200,1
99,51,1111,763.5,56,2
99,51,996.5,309.6,126,3
99,51,970.6,281.8,342,4
99,51,941.7,512.9,204,5
99,51,962.9,526.2,1180,6
99,51,862.4,395.8,46,7
99,51,859.7,326.8,118,8
99,51,759.5,669.7,122,9
99,51,731.7,666.5,208,10
99,51,918.7,595.5,132,11
99,51,945.3,519.9,132,12
99,51,1011.4,529.8,82,13
99,51,1014.7,543.5,70,14
99,51,955.2,540.3,410,15
99,51,921.9,542.8,64,16
99,51,963.1,533.5,1212,17
99,51,1184.7,430.6,160,18
99,51,1201.3,417.5,218,19
99,51,959.3,537,372,20
99,51,962.4,538.6,818,21
99,51,980.6,329.5,70,22
99,51,975.9,295.2,270,23
99,52,962.9,526.2,1180,1
99,52,862.4,395.8,46,2
99,52,859.7,326.8,118,3
99,52,759.5,669.7,122,4
99,52,731.7,666.5,208,5
99,52,918.7,595.5,132,6
99,52,945.3,519.9,132,7
99,52,1011.4,529.8,82,8
99,52,1014.7,543.5,70,9
99,52,955.2,540.3,410,10
99,52,921.9,542.8,64,11
99,52,963.1,533.5,1212,12
99,52,1184.7,430.6,160,13
99,52,1201.3,417.5,218,14
99,52,959.3,537,372,15
99,52,962.4,538.6,818,16
99,52,980.6,329.5,70,17
99,52,975.9,295.2,270,18
99,52,987.4,535.8,34,19
99,52,967.5,527.6,384,20
99,52,968.5,533.3,790,21
99,52,1089.8,771.3,50,22
99,52,973.6,320.1,116,23
99,53,963.1,533.5,1212,1
99,53,1184.7,430.6,160,2
99,53,1201.3,417.5,218,3
99,53,959.3,537,372,4
99,53,962.4,538.6,818,5
99,53,980.6,329.5,70,6
99,53,975.9,295.2,270,7
99,53,987.4,535.8,34,8
99,53,967.5,527.6,384,9
99,53,968.5,533.3,790,10
99,53,1089.8,771.3,50,11
99,53,973.6,320.1,116,12
99,53,963,291.2,642,13
99,53,968.3,534.3,1180,14
99,54,959.3,537,372,1
99,54,962.4,538.6,818,2
99,54,980.6,329.5,70,3
99,54,975.9,295.2,270,4
99,54,987.4,535.8,34,5
99,54,967.5,527.6,384,6
99,54,968.5,533.3,790,7
99,54,1089.8,771.3,50,8
99,54,973.6,320.1,116,9
99,54,963,291.2,642,10
99,54,968.3,534.3,1180,11
99,54,746.5,655.6,712,12
99,54,970.4,537.7,402,13
99,54,960.7,544.5,792,14
99,54,980.8,830.8,86,15
99,55,967.5,527.6,384,1
99,55,968.5,533.3,790,2
99,55,1089.8,771.3,50,3
99,55,973.6,320.1,116,4
99,55,963,291.2,642,5
99,55,968.3,534.3,1180,6
99,55,746.5,655.6,712,7
99,55,970.4,537.7,402,8
99,55,960.7,544.5,792,9
99,55,980.8,830.8,86,10
99,55,974.8,804.6,642,11
99,55,962.1,541.6,1208,12
99,55,771.5,666.4,136,13
99,56,968.3,534.3,1180,1
99,56,746.5,655.6,712,2
99,56,970.4,537.7,402,3
99,56,960.7,544.5,792,4
99,56,980.8,830.8,86,5
99,56,974.8,804.6,642,6
99,56,962.1,541.6,1208,7
99,56,771.5,666.4,136,8
99,56,737.8,672.7,632,9
99,56,963.7,541.1,1228,10
99,57,970.4,537.7,402,1
99,57,960.7,544.5,792,2
99,57,980.8,830.8,86,3
99,57,974.8,804.6,642,4
99,57,962.1,541.6,1208,5
99,57,771.5,666.4,136,6
99,57,737.8,672.7,632,7
99,57,963.7,541.1,1228,8
99,57,1201.4,664.3,712,9
99,57,965.4,543.7,352,10
99,57,959.7,545.2,844,11
99,57,792,463.1,92,12
99,58,962.1,541.6,1208,1
99,58,771.5,666.4,136,2
99,58,737.8,672.7,632,3
99,58,963.7,541.1,1228,4
99,58,1201.4,664.3,712,5
99,58,965.4,543.7,352,6
99,58,959.7,545.2,844,7
99,58,792,463.1,92,8
99,58,740.9,432.3,632,9
99,58,960.8,539.1,1252,10
99,58,809.2,427.2,48,11
99,59,963.7,541.1,1228,1
99,59,1201.4,664.3,712,2
99,59,965.4,543.7,352,3
99,59,959.7,545.2,844,4
99,59,792,463.1,92,5
99,59,740.9,432.3,632,6
99,59,960.8,539.1,1252,7
99,59,809.2,427.2,48,8
99,59,740.7,412.9,726,9
99,59,961.9,543,1198,10
99,59,780.5,453.4,102,11
99,60,965.4,543.7,352,1
99,60,959.7,545.2,844,2
99,60,792,463.1,92,3
99,60,740.9,432.3,632,4
99,60,960.8,539.1,1252,5
99,60,809.2,427.2,48,6
99,60,740.7,412.9,726,7
99,60,961.9,543,1198,8
99,60,780.5,453.4,102,9
99,60,738.2,421,724,10
99,60,966.5,543.7,1202,11
99,60,977.7,347.6,110,12
99,61,960.8,539.1,1252,1
99,61,809.2,427.2,48,2
99,61,740.7,412.9,726,3
99,61,961.9,543,1198,4
99,61,780.5,453.4,102,5
99,61,738.2,421,724,6
99,61,966.5,543.7,1202,7
99,61,977.7,347.6,110,8
99,61,973.9,302.5,628,9
99,62,961.9,543,1198,1
99,62,780.5,453.4,102,2
99,62,738.2,421,724,3
99,62,966.5,543.7,1202,4
99,62,977.7,347.6,110,5
99,62,973.9,302.5,628,6
99,62,960.4,537.4,1232,7
99,63,966.5,543.7,1202,1
99,63,977.7,347.6,110,2
99,63,973.9,302.5,628,3
99,63,960.4,537.4,1232,4
99,63,734.5,677.5,670,5
99,63,963.1,542.5,1200,6
99,64,960.4,537.4,1232,1
99,64,734.5,677.5,670,2
99,64,963.1,542.5,1200,3
99,64,735.6,671.5,696,4
99,64,961.2,539.6,1236,5
99,64,1135.5,681,118,6
99,65,960.4,537.4,1232,1
99,65,734.5,677.5,670,2
99,65,963.1,542.5,1200,3
99,65,735.6,671.5,696,4
99,65,961.2,539.6,1236,5
99,65,1135.5,681,118,6
99,65,1187.2,679.9,656,7
99,65,966,542.1,1288,8
99,66,963.1,542.5,1200,1
99,66,735.6,671.5,696,2
99,66,961.2,539.6,1236,3
99,66,1135.5,681,118,4
99,66,1187.2,679.9,656,5
99,66,966,542.1,1288,6
99,66,1190,660.3,796,7
99,66,958.2,536,1180,8
99,66,1056.7,755.4,78,9
99,67,961.2,539.6,1236,1
99,67,1135.5,681,118,2
99,67,1187.2,679.9,656,3
99,67,966,542.1,1288,4
99,67,1190,660.3,796,5
99,67,958.2,536,1180,6
99,67,1056.7,755.4,78,7
99,67,977.5,794.5,590,8
99,67,947,463.4,108,9
99,67,1054.1,534.5,164,10
99,67,960.6,545.4,1214,11
99,67,1215.2,679.5,216,12
99,68,966,542.1,1288,1
99,68,1190,660.3,796,2
99,68,958.2,536,1180,3
99,68,1056.7,755.4,78,4
99,68,977.5,794.5,590,5
99,68,947,463.4,108,6
99,68,1054.1,534.5,164,7
99,68,960.6,545.4,1214,8
99,68,1215.2,679.5,216,9
99,68,1212.5,669.2,558,10
99,68,1127.4,568.2,172,11
99,68,1147.8,544.6,280,12
99,68,1162.1,540.4,202,13
99,68,958.8,544.4,1208,14
99,68,811.3,471.4,142,15
99,68,735.6,417.8,646,16
99,69,958.2,536,1180,1
99,69,1056.7,755.4,78,2
99,69,977.5,794.5,590,3
99,69,947,463.4,108,4
99,69,1054.1,534.5,164,5
99,69,960.6,545.4,1214,6
99,69,1215.2,679.5,216,7
99,69,1212.5,669.2,558,8
99,69,1127.4,568.2,172,9
99,69,1147.8,544.6,280,10
99,69,1162.1,540.4,202,11
99,69,958.8,544.4,1208,12
99,69,811.3,471.4,142,13
99,69,735.6,417.8,646,14
99,69,841.2,396.6,418,15
99,69,936,515.4,44,16
99,69,1152.4,535.2,138,17
99,69,960.1,538.6,1246,18
99,69,1126.6,453,72,19
99,70,960.6,545.4,1214,1
99,70,1215.2,679.5,216,2
99,70,1212.5,669.2,558,3
99,70,1127.4,568.2,172,4
99,70,1147.8,544.6,280,5
99,70,1162.1,540.4,202,6
99,70,958.8,544.4,1208,7
99,70,811.3,471.4,142,8
99,70,735.6,417.8,646,9
99,70,841.2,396.6,418,10
99,70,936,515.4,44,11
99,70,1152.4,535.2,138,12
99,70,960.1,538.6,1246,13
99,70,1126.6,453,72,14
99,70,1182,424.2,664,15
99,70,960,530,314,16
99,70,959.8,538.9,868,17
99,70,977.1,826.4,108,18
99,70,970.1,805.9,152,19
99,71,958.8,544.4,1208,1
99,71,811.3,471.4,142,2
99,71,735.6,417.8,646,3
99,71,841.2,396.6,418,4
99,71,936,515.4,44,5
99,71,1152.4,535.2,138,6
99,71,960.1,538.6,1246,7
99,71,1126.6,453,72,8
99,71,1182,424.2,664,9
99,71,960,530,314,10
99,71,959.8,538.9,868,11
99,71,977.1,826.4,108,12
99,71,970.1,805.9,152,13
99,71,980.2,794.7,532,14
99,71,964.4,542,1200,15
99,71,1009.9,391.7,94,16
99,72,960.1,538.6,1246,1
99,72,1126.6,453,72,2
99,72,1182,424.2,664,3
99,72,960,530,314,4
99,72,959.8,538.9,868,5
99,72,977.1,826.4,108,6
99,72,970.1,805.9,152,7
99,72,980.2,794.7,532,8
99,72,964.4,542,1200,9
99,72,1009.9,391.7,94,10
99,72,968.6,305.6,792,11
99,72,966.7,542.5,1280,12
99,72,1142.5,417.7,112,13
99,73,960,530,314,1
99,73,959.8,538.9,868,2
99,73,977.1,826.4,108,3
99,73,970.1,805.9,152,4
99,73,980.2,794.7,532,5
99,73,964.4,542,1200,6
99,73,1009.9,391.7,94,7
99,73,968.6,305.6,792,8
99,73,966.7,542.5,1280,9
99,73,1142.5,417.7,112,10
99,73,1185.9,417.3,902,11
99,73,1261,506.4,220,12
99,73,966.5,542.9,1266,13
99,73,1145.1,673.1,104,14
99,74,964.4,542,1200,1
99,74,1009.9,391.7,94,2
99,74,968.6,305.6,792,3
99,74,966.7,542.5,1280,4
99,74,1142.5,417.7,112,5
99,74,1185.9,417.3,902,6
99,74,1261,506.4,220,7
99,74,966.5,542.9,1266,8
99,74,1145.1,673.1,104,9
99,74,1197,675.1,646,10
99,74,966.3,544.8,1190,11
99,74,877.1,371.6,90,12
99,74,955.4,312.7,168,13
99,74,967.7,299.2,726,14
99,75,966.7,542.5,1280,1
99,75,1142.5,417.7,112,2
99,75,1185.9,417.3,902,3
99,75,1261,506.4,220,4
99,75,966.5,542.9,1266,5
99,75,1145.1,673.1,104,6
99,75,1197,675.1,646,7
99,75,966.3,544.8,1190,8
99,75,877.1,371.6,90,9
99,75,955.4,312.7,168,10
99,75,967.7,299.2,726,11
99,75,1021.1,526.8,156,12
99,75,1064.8,540.7,42,13
99,75,964.4,541.2,1224,14
99,75,1121.9,490.9,70,15
99,76,966.5,542.9,1266,1
99,76,1145.1,673.1,104,2
99,76,1197,675.1,646,3
99,76,966.3,544.8,1190,4
99,76,877.1,371.6,90,5
99,76,955.4,312.7,168,6
99,76,967.7,299.2,726,7
99,76,1021.1,526.8,156,8
99,76,1064.8,540.7,42,9
99,76,964.4,541.2,1224,10
99,76,1121.9,490.9,70,11
99,76,1175.5,424,650,12
99,76,963.7,542.6,1202,13
99,76,769,478.1,90,14
99,77,966.3,544.8,1190,1
99,77,877.1,371.6,90,2
99,77,955.4,312.7,168,3
99,77,967.7,299.2,726,4
99,77,1021.1,526.8,156,5
99,77,1064.8,540.7,42,6
99,77,964.4,541.2,1224,7
99,77,1121.9,490.9,70,8
99,77,1175.5,424,650,9
99,77,963.7,542.6,1202,10
99,77,769,478.1,90,11
99,77,735.9,428.3,732,12
99,77,965.9,540.7,1256,13
99,77,775.3,467.8,110,14
99,78,964.4,541.2,1224,1
99,78,1121.9,490.9,70,2
99,78,1175.5,424,650,3
99,78,963.7,542.6,1202,4
99,78,769,478.1,90,5
99,78,735.9,428.3,732,6
99,78,965.9,540.7,1256,7
99,78,775.3,467.8,110,8
99,78,740.6,422.8,1062,9
99,78,865,442.9,132,10
99,78,1135.1,524.7,176,11
99,78,1222.8,542.8,262,12
99,78,948.1,544.7,1218,13
99,78,922,440.4,64,14
99,78,965,314.1,126,15
99,79,963.7,542.6,1202,1
99,79,769,478.1,90,2
99,79,735.9,428.3,732,3
99,79,965.9,540.7,1256,4
99,79,775.3,467.8,110,5
99,79,740.6,422.8,1062,6
99,79,865,442.9,132,7
99,79,1135.1,524.7,176,8
99,79,1222.8,542.8,262,9
99,79,948.1,544.7,1218,10
99,79,922,440.4,64,11
99,79,965,314.1,126,12
99,79,977,298.1,814,13
99,79,959.3,543.7,1202,14
99,79,1189.4,599,84,15
99,80,965.9,540.7,1256,1
99,80,775.3,467.8,110,2
99,80,740.6,422.8,1062,3
99,80,865,442.9,132,4
99,80,1135.1,524.7,176,5
99,80,1222.8,542.8,262,6
99,80,948.1,544.7,1218,7
99,80,922,440.4,64,8
99,80,965,314.1,126,9
99,80,977,298.1,814,10
99,80,959.3,543.7,1202,11
99,80,1189.4,599,84,12
99,80,1182.7,674.1,928,13
99,80,965.8,539,1196,14
99,80,992,823.5,80,15
99,81,948.1,544.7,1218,1
99,81,922,440.4,64,2
99,81,965,314.1,126,3
99,81,977,298.1,814,4
99,81,959.3,543.7,1202,5
99,81,1189.4,599,84,6
99,81,1182.7,674.1,928,7
99,81,965.8,539,1196,8
99,81,992,823.5,80,9
99,81,978.9,793.2,780,10
99,81,962.3,537.6,1210,11
99,82,959.3,543.7,1202,1
99,82,1189.4,599,84,2
99,82,1182.7,674.1,928,3
99,82,965.8,539,1196,4
99,82,992,823.5,80,5
99,82,978.9,793.2,780,6
99,82,962.3,537.6,1210,7
99,82,1202,667.8,722,8
99,82,964.1,549.6,1192,9
99,82,839.7,747.9,106,10
99,83,965.8,539,1196,1
99,83,992,823.5,80,2
99,83,978.9,793.2,780,3
99,83,962.3,537.6,1210,4
99,83,1202,667.8,722,5
99,83,964.1,549.6,1192,6
99,83,839.7,747.9,106,7
99,83,742,670.4,616,8
99,83,924,637.6,148,9
99,83,958.8,544.4,1206,10
99,83,975.3,346,70,11
99,84,962.3,537.6,1210,1
99,84,1202,667.8,722,2
99,84,964.1,549.6,1192,3
99,84,839.7,747.9,106,4
99,84,742,670.4,616,5
99,84,924,637.6,148,6
99,84,958.8,544.4,1206,7
99,84,975.3,346,70,8
99,84,972.8,320.3,900,9
99,84,959.9,547.1,1226,10
99,84,962.4,339.5,44,11
99,85,964.1,549.6,1192,1
99,85,839.7,747.9,106,2
99,85,742,670.4,616,3
99,85,924,637.6,148,4
99,85,958.8,544.4,1206,5
99,85,975.3,346,70,6
99,85,972.8,320.3,900,7
99,85,959.9,547.1,1226,8
99,85,962.4,339.5,44,9
99,85,978.2,300,700,10
99,85,959.2,542.1,1246,11
99,86,958.8,544.4,1206,1
99,86,975.3,346,70,2
99,86,972.8,320.3,900,3
99,86,959.9,547.1,1226,4
99,86,962.4,339.5,44,5
99,86,978.2,300,700,6
99,86,959.2,542.1,1246,7
99,86,1190.6,667.4,836,8
99,86,961.2,545.4,1218,9
99,86,967.6,824.2,96,10
99,87,959.9,547.1,1226,1
99,87,962.4,339.5,44,2
99,87,978.2,300,700,3
99,87,959.2,542.1,1246,4
99,87,1190.6,667.4,836,5
99,87,961.2,545.4,1218,6
99,87,967.6,824.2,96,7
99,87,970.5,810.8,670,8
99,87,964.4,539.1,1206,9
99,87,775.6,430.3,192,10
99,88,959.2,542.1,1246,1
99,88,1190.6,667.4,836,2
99,88,961.2,545.4,1218,3
99,88,967.6,824.2,96,4
99,88,970.5,810.8,670,5
99,88,964.4,539.1,1206,6
99,88,775.6,430.3,192,7
99,88,743.9,425,564,8
99,88,960.7,544.1,1290,9
99,88,1176.7,663.8,272,10
99,89,961.2,545.4,1218,1
99,89,967.6,824.2,96,2
99,89,970.5,810.8,670,3
99,89,964.4,539.1,1206,4
99,89,775.6,430.3,192,5
99,89,743.9,425,564,6
99,89,960.7,544.1,1290,7
99,89,1176.7,663.8,272,8
99,89,1203.4,674.7,518,9
99,89,963.5,543.7,1192,10
99,89,1083.8,719.8,60,11
99,89,1176,391.3,128,12
99,89,1206.7,413.3,188,13
99,90,964.4,539.1,1206,1
99,90,775.6,430.3,192,2
99,90,743.9,425,564,3
99,90,960.7,544.1,1290,4
99,90,1176.7,663.8,272,5
99,90,1203.4,674.7,518,6
99,90,963.5,543.7,1192,7
99,90,1083.8,719.8,60,8
99,90,1176,391.3,128,9
99,90,1206.7,413.3,188,10
99,90,1191.9,405,178,11
99,90,965.7,545.9,1220,12
99,91,960.7,544.1,1290,1
99,91,1176.7,663.8,272,2
99,91,1203.4,674.7,518,3
99,91,963.5,543.7,1192,4
99,91,1083.8,719.8,60,5
99,91,1176,391.3,128,6
99,91,1206.7,413.3,188,7
99,91,1191.9,405,178,8
99,91,965.7,545.9,1220,9
99,91,975.6,312.2,760,10
99,91,962.1,545.1,1220,11
99,91,760.4,431,242,12
99,91,738.8,422.6,644,13
99,92,963.5,543.7,1192,1
99,92,1083.8,719.8,60,2
99,92,1176,391.3,128,3
99,92,1206.7,413.3,188,4
99,92,1191.9,405,178,5
99,92,965.7,545.9,1220,6
99,92,975.6,312.2,760,7
99,92,962.1,545.1,1220,8
99,92,760.4,431,242,9
99,92,738.8,422.6,644,10
99,92,967.2,551.9,1210,11
99,92,866.7,752.9,240,12
99,93,965.7,545.9,1220,1
99,93,975.6,312.2,760,2
99,93,962.1,545.1,1220,3
99,93,760.4,431,242,4
99,93,738.8,422.6,644,5
99,93,967.2,551.9,1210,6
99,93,866.7,752.9,240,7
99,93,1198.8,401,850,8
