observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
8, 3, 4, 0, 1, 1, 1, 0, 0.717336, 2.970707
8, 4, 6, 0, 1, 1, 1, 0, 0.837920, 2.159569
8, 6, 2, 0, 0, -1, -1, 0, 0.690766, 3.813419
8, 7, 6, 0, 0, -1, -1, 0, 0.724054, 3.688657
8, 9, 1, 3, 0, 1, 1, -1, 1.228642, 4.507296
8, 10, 3, 0, 0, 1, -1, 0, 0.685104, 2.305357
8, 11, 6, 0, 0, 1, -1, 0, 0.683023, 5.137834
8, 12, 6, 0, 1, 3, 1, 0, 0.737346, 1.401649
8, 13, 1, 0, 0, 1, 1, 0, 0.657272, 4.006341
8, 15, 5, 1, 1, 1, 1, -1, 1.016782, 2.857292
8, 16, 3, 6, 1, 1, 1, -1, 0.798674, 1.935425
8, 17, 3, 0, 1, 1, 1, 0, 0.491191, 1.345044
8, 18, 5, 0, 1, 1, -1, 0, 0.452653, 0.832490
8, 19, 5, 0, 0, 1, 1, 0, 0.577177, 2.850421
8, 20, 4, 3, 0, 3, 1, -1, 0.946636, 0.872365
8, 21, 6, 0, 1, 1, 1, 0, 0.873551, 2.184079
8, 22, 2, 3, 0, -1, 1, -1, 0.753555, 8.462595
8, 23, 3, 1, 1, 1, 1, 1, 0.960157, 4.895515
8, 24, 2, 0, 1, 1, 1, 0, 0.686392, 3.066363
8, 25, 1, 1, 1, 1, 1, -1, 1.211444, 1.724581
8, 26, 1, 6, 1, 1, 1, -1, 1.365303, 1.867282
8, 27, 4, 1, 1, 1, 1, -1, 0.968701, 1.480016
8, 28, 4, 2, 1, 1, 1, 1, 0.901957, 1.301751
8, 29, 5, 5, 0, -1, -1, 1, 1.406453, 1.470168
8, 31, 4, 5, 1, 1, 1, -1, 1.105883, 1.556318
8, 32, 4, 1, 1, 1, -1, -1, 1.036260, 1.364743
8, 33, 5, 0, 1, 1, 1, 0, 1.068407, 1.599575
8, 34, 3, 2, 1, 1, 1, 1, 1.124556, 0.997543
8, 35, 2, 3, 0, 1, -1, -1, 0.975092, 2.670950
8, 37, 2, 0, 1, 1, 1, 0, 0.803603, 1.290252
8, 38, 3, 2, 1, 1, -1, -1, 1.005725, 3.736902
8, 39, 5, 5, 1, 1, 1, 1, 1.135871, 4.996681
8, 40, 4, 0, 1, 1, -1, 0, 0.790818, 0.752819
8, 41, 2, 0, 1, 1, -1, 0, 0.865990, 2.862659
8, 42, 4, 0, 1, 1, -1, 0, 0.869743, 1.275772
8, 43, 4, 0, 1, 1, 1, 0, 0.557716, 1.827889
8, 44, 6, 0, 0, 1, -1, 0, 0.764456, 2.406579
8, 45, 5, 0, 0, 1, -1, 0, 0.742615, 4.182236
8, 46, 3, 0, 0, 3, -1, 0, 0.796640, 2.288251
8, 47, 2, 3, 0, 1, 1, 1, 1.319835, 2.129413
8, 48, 3, 4, 1, 1, 1, -1, 1.133846, 1.412016
8, 49, 6, 0, 1, 1, 1, 0, 0.997345, 1.227430
8, 50, 4, 0, 1, 1, 1, 0, 0.937375, 1.144570
8, 51, 6, 6, 1, 1, -1, 1, 1.050373, 1.855553
8, 52, 3, 0, 1, 1, 1, 0, 0.870706, 1.677715
8, 53, 2, 0, 0, 1, -1, 0, 0.910575, 1.002969
8, 54, 4, 0, 0, -1, -1, 0, 1.227239, 2.175944
8, 55, 2, 0, 1, 1, 1, 0, 0.857196, 1.841292
8, 57, 3, 1, 1, 1, -1, 1, 0.981946, 1.333020
8, 58, 4, 3, 0, 1, -1, -1, 1.262758, 4.581905
8, 59, 1, 0, 1, 1, -1, 0, 1.130031, 3.733433
8, 60, 4, 0, 1, 1, -1, 0, 1.034439, 1.690255
8, 61, 5, 2, 1, 1, 1, 1, 1.150503, 1.653010
8, 62, 1, 5, 1, 1, 1, -1, 1.319058, 0.984739
8, 63, 2, 1, 1, 1, -1, -1, 0.923756, 2.665222
8, 64, 3, 0, 1, 1, -1, 0, 0.699066, 1.096953
8, 65, 1, 0, 1, 1, 1, 0, 0.592435, 0.853219
8, 66, 3, 0, 1, 1, 1, 0, 0.517387, 2.797685
8, 67, 1, 0, 0, 1, -1, 0, 0.564811, 2.258522
8, 68, 1, 0, 1, 1, -1, 0, 0.491553, 0.895927
8, 69, 2, 0, 1, 1, -1, 0, 0.466309, 1.236636
8, 70, 1, 6, 1, -1, -1, -1, 0.565846, 1.382639
8, 71, 2, 5, 1, 1, 1, 1, 0.645586, 1.264390
8, 72, 1, 6, 1, 1, 1, 1, 0.875881, 1.300720
8, 73, 3, 5, 1, -1, -1, -1, 1.044883, 0.738387
8, 74, 1, 0, 1, 1, -1, 0, 0.577144, 1.673614
8, 75, 3, 0, 1, 1, -1, 0, 0.496552, 3.130409
8, 76, 5, 0, 1, 1, 1, 0, 0.716302, 1.260199
8, 77, 2, 0, 1, 1, 1, 0, 0.611522, 1.528896
8, 78, 4, 0, 1, 1, -1, 0, 0.623190, 0.885232
8, 79, 2, 0, 1, 1, -1, 0, 0.750075, 2.125038
8, 80, 5, 2, 1, -1, -1, 1, 0.734634, 1.351888
8, 81, 6, 1, 1, 1, -1, -1, 0.687410, 2.678212
8, 82, 5, 2, 1, 1, -1, 1, 0.715905, 1.537047
8, 83, 4, 0, 1, 1, 1, 0, 0.671795, 1.244380
8, 84, 5, 0, 1, 1, 1, 0, 0.659450, 1.018964
8, 85, 5, 3, 1, 1, 1, -1, 0.678562, 1.236498
8, 86, 5, 0, 1, 1, -1, 0, 0.473042, 1.023204
8, 87, 5, 1, 1, 1, -1, 1, 0.644844, 0.933950
8, 88, 4, 0, 1, 1, 1, 0, 0.592881, 1.997693
8, 89, 5, 6, 1, 1, -1, -1, 0.793240, 1.112777
8, 90, 3, 1, 1, 1, 1, -1, 0.722634, 1.177375
8, 91, 4, 5, 1, -1, -1, -1, 0.717388, 1.147164
8, 92, 4, 2, 1, 1, 1, -1, 0.519638, 1.955385
8, 93, 3, 3, 1, 1, 1, -1, 0.809301, 1.161465
8, 94, 6, 0, 1, 1, -1, 0, 0.651397, 0.870773
8, 95, 2, 6, 1, -1, 1, -1, 1.056933, 0.870159
8, 96, 1, 0, 1, 1, 1, 0, 0.611095, 1.061463
8, 97, 1, 2, 1, -1, -1, 1, 1.253635, 1.195727
8, 98, 2, 1, 1, 1, -1, 1, 0.911598, 1.380513
8, 99, 1, 0, 1, 1, -1, 0, 0.599001, 1.145187
8, 100, 5, 0, 1, 1, 1, 0, 0.690791, 1.631875
8, 101, 5, 0, 1, 1, 1, 0, 0.783912, 1.731497
8, 102, 2, 0, 1, 1, 1, 0, 0.684675, 2.056022
8, 104, 1, 5, 1, -1, -1, -1, 0.824592, 1.586638
8, 105, 4, 0, 1, 1, 1, 0, 0.605181, 1.254786
8, 106, 2, 2, 1, 1, 1, -1, 0.930772, 1.286944
8, 107, 5, 4, 1, 1, 1, 1, 0.836754, 0.795050
8, 108, 5, 0, 1, 1, 1, 0, 0.592385, 1.085438
8, 109, 3, 0, 1, 1, -1, 0, 0.637631, 1.202775
8, 110, 4, 5, 1, -1, 1, 1, 0.691345, 1.127851
8, 111, 1, 0, 1, 1, -1, 0, 0.511735, 1.185027
8, 112, 4, 2, 1, 1, -1, 1, 0.505189, 0.903768
8, 113, 6, 4, 1, -1, -1, -1, 1.014506, 1.114742
8, 114, 5, 0, 1, 1, -1, 0, 0.519268, 1.775537
8, 115, 1, 3, 1, 1, 1, -1, 0.758904, 1.130737
8, 116, 5, 0, 1, 1, -1, 0, 0.484132, 1.560309
8, 117, 6, 0, 1, 1, 1, 0, 0.638470, 1.904524
8, 118, 1, 4, 1, 1, -1, 1, 0.762783, 0.810633
8, 119, 2, 4, 1, 1, 1, -1, 0.848373, 1.511633
8, 120, 5, 0, 1, 1, 1, 0, 0.596687, 1.704697
8, 121, 4, 3, 1, 1, -1, 1, 0.633456, 1.971015
8, 122, 2, 2, 1, 3, 1, 1, 0.698484, 1.601029
8, 123, 6, 0, 1, 1, 1, 0, 0.757189, 1.068820
8, 124, 6, 0, 1, 1, -1, 0, 0.583614, 0.744243
8, 125, 6, 6, 1, 1, -1, -1, 0.585577, 0.769290
8, 126, 1, 4, 1, 1, 1, 1, 0.631938, 0.956627
8, 127, 3, 0, 1, 1, 1, 0, 0.616098, 0.834120
8, 128, 3, 2, 0, 1, -1, 1, 0.779207, 2.923594
8, 129, 2, 6, 1, 1, -1, -1, 0.758596, 1.051571
8, 130, 1, 0, 1, 1, 1, 0, 0.573519, 0.989414
8, 131, 5, 6, 1, 1, -1, 1, 0.996183, 0.785509
8, 132, 6, 0, 0, 1, 1, 0, 0.723471, 1.752748
8, 133, 3, 5, 1, 1, -1, 1, 1.433318, 1.053434
8, 134, 1, 1, 1, 1, 1, -1, 1.029070, 1.309327
8, 135, 6, 0, 1, 1, -1, 0, 0.698573, 0.545478
8, 136, 2, 5, 1, -1, 1, -1, 1.319043, 0.963953
8, 137, 6, 0, 1, 1, -1, 0, 0.639555, 2.038637
8, 138, 5, 4, 0, -1, -1, -1, 0.943339, 3.035130
8, 139, 5, 2, 1, 1, 1, -1, 0.576825, 1.683378
8, 140, 3, 5, 1, 1, -1, 1, 0.897359, 0.857254
8, 141, 1, 4, 1, 1, -1, -1, 0.798773, 0.613624
8, 142, 1, 4, 1, -1, -1, -1, 0.909244, 2.103100
8, 143, 1, 0, 1, 1, 1, 0, 0.650908, 1.075954
8, 144, 6, 0, 1, 1, -1, 0, 0.779360, 0.640152
8, 145, 6, 0, 1, 1, 1, 0, 0.571823, 0.651372
8, 146, 5, 0, 1, 1, 1, 0, 0.957092, 0.577684
8, 147, 4, 0, 1, 1, -1, 0, 0.859336, 0.818005
8, 148, 4, 0, 1, 1, 1, 0, 0.776935, 1.163320
8, 149, 2, 0, 1, 1, 1, 0, 0.610663, 1.076027
8, 150, 1, 0, 1, 1, 1, 0, 0.706251, 1.375413
8, 151, 6, 0, 1, 1, 1, 0, 0.750607, 1.355439
8, 152, 6, 0, 1, 1, 1, 0, 0.609664, 1.023239
8, 153, 2, 0, 1, 1, 1, 0, 0.546935, 1.363777
8, 154, 4, 0, 1, 1, 1, 0, 0.739430, 0.618987
8, 155, 2, 4, 1, 1, 1, 1, 0.883803, 1.577457
8, 156, 5, 5, 1, 1, -1, -1, 0.868988, 1.954303
8, 157, 1, 4, 1, 1, 1, -1, 0.784012, 1.296084
8, 158, 4, 0, 0, 1, -1, 0, 0.650505, 2.700445
8, 159, 5, 5, 1, -1, -1, -1, 0.771090, 1.244416
8, 160, 2, 0, 1, 1, 1, 0, 0.606802, 1.474009
8, 161, 5, 0, 1, 1, 1, 0, 0.659569, 0.910074
8, 162, 5, 0, 1, 1, 1, 0, 0.693837, 1.124292
8, 163, 1, 5, 1, 1, -1, 1, 0.962003, 0.770760
8, 164, 2, 6, 1, 1, -1, 1, 0.849011, 0.797000
8, 165, 2, 0, 1, 1, 1, 0, 0.666627, 0.944999
8, 166, 6, 4, 1, -1, -1, 1, 1.287584, 1.431001
8, 167, 3, 0, 1, 1, 1, 0, 1.029600, 0.885512
8, 168, 5, 5, 1, -1, 1, -1, 1.281459, 0.791715
8, 169, 1, 0, 0, 1, -1, 0, 0.737199, 2.962458
8, 170, 3, 4, 1, -1, -1, -1, 1.040789, 1.766780
8, 171, 1, 0, 1, 1, 1, 0, 0.617669, 1.080296
8, 172, 4, 1, 1, 1, 1, -1, 0.758922, 0.735767
8, 173, 4, 0, 1, 1, 1, 0, 0.649880, 1.254344
8, 174, 5, 3, 1, -1, -1, 1, 0.812575, 0.920564
8, 175, 2, 2, 1, 1, -1, -1, 0.881103, 1.357255
8, 176, 6, 4, 1, 1, -1, -1, 0.791195, 1.571823
8, 177, 3, 6, 1, 1, 1, 1, 0.665768, 1.043697
8, 178, 2, 6, 1, 1, 1, 1, 1.194360, 0.770439
8, 179, 2, 0, 1, 1, -1, 0, 0.691509, 0.491981
8, 180, 1, 0, 1, 1, -1, 0, 0.738408, 0.520583
8, 181, 3, 0, 1, 1, 1, 0, 0.643863, 0.692379
8, 182, 1, 1, 1, -1, -1, 1, 0.706001, 1.085686
8, 183, 2, 0, 1, 1, 1, 0, 0.558460, 0.792070
8, 184, 2, 5, 1, 1, 1, -1, 0.802814, 0.735778
8, 185, 4, 0, 1, 1, -1, 0, 0.742778, 0.615236
8, 186, 2, 2, 1, 1, 1, 1, 0.857390, 0.604590
8, 187, 6, 1, 1, 1, 1, 1, 0.738418, 0.966292
8, 188, 4, 2, 1, -1, 1, 1, 0.797203, 1.797989
8, 189, 2, 1, 1, 1, 1, 1, 0.976002, 2.010841
8, 190, 2, 2, 1, 1, -1, 1, 0.789909, 0.901500
8, 191, 3, 0, 1, 3, 1, 0, 0.576622, 0.889848
8, 192, 3, 1, 0, -1, -1, -1, 0.711554, 1.627801
8, 193, 4, 0, 1, 1, -1, 0, 0.638290, 2.885225
8, 194, 4, 5, 0, 1, -1, -1, 0.433027, 1.709871
8, 195, 1, 0, 1, 1, 1, 0, 0.556705, 0.783333
8, 196, 3, 0, 1, 1, 1, 0, 0.656923, 1.634676
8, 197, 6, 0, 1, 1, -1, 0, 0.591504, 1.015057
8, 198, 1, 5, 1, 1, 1, 1, 0.869256, 0.644211
8, 199, 1, 2, 1, 1, 1, -1, 0.726000, 0.636816
