observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
3, 2, 3, 0, 1, 1, 1, 0, 1.406806, 3.437795
3, 3, 3, 0, 0, 1, -1, 0, 0.935346, 4.471074
3, 5, 5, 0, 1, 1, -1, 0, 1.302609, 1.255253
3, 7, 2, 0, 0, 1, 1, 0, 0.810743, 3.032459
3, 8, 5, 3, 1, 1, 1, -1, 0.917411, 1.798079
3, 9, 1, 1, 0, -1, -1, -1, 1.341962, 1.221051
3, 10, 3, 0, 1, 1, -1, 0, 1.180597, 1.495349
3, 11, 1, 5, 1, 1, -1, 1, 1.206260, 2.735908
3, 12, 2, 0, 0, 1, 1, 0, 0.918148, 2.895417
3, 13, 6, 0, 1, -1, -1, 0, 0.667762, 1.525863
3, 14, 1, 5, 1, 1, 1, 1, 1.362637, 1.502700
3, 15, 1, 0, 1, 1, -1, 0, 0.713989, 0.940376
3, 16, 5, 0, 0, 1, 1, 0, 0.779666, 1.807282
3, 17, 6, 0, 1, 1, 1, 0, 0.847629, 1.695477
3, 18, 3, 0, 1, 1, -1, 0, 0.776503, 1.214468
3, 19, 4, 1, 1, 1, -1, -1, 1.290474, 1.214682
3, 20, 4, 1, 1, 1, 1, -1, 1.280557, 1.267082
3, 21, 1, 6, 1, 1, -1, -1, 1.027473, 1.113106
3, 22, 4, 4, 1, 1, 1, 1, 1.212079, 0.955311
3, 24, 5, 3, 1, 1, 1, 1, 1.099720, 0.936057
3, 25, 1, 3, 1, -1, 1, 1, 1.342255, 1.411023
3, 26, 4, 2, 1, 1, 1, -1, 0.945993, 0.859895
3, 27, 1, 0, 1, 1, -1, 0, 0.957020, 1.372573
3, 28, 5, 4, 1, 1, -1, -1, 1.068405, 1.168424
3, 29, 5, 4, 1, 1, -1, 1, 1.074358, 1.135030
3, 30, 6, 3, 1, 1, -1, 1, 0.882178, 1.028977
3, 31, 6, 1, 1, 1, 1, 1, 1.046337, 0.862120
3, 32, 3, 2, 1, 1, -1, -1, 0.974539, 0.986631
3, 33, 5, 0, 1, 1, 1, 0, 0.897323, 1.573588
3, 34, 6, 2, 1, 1, -1, 1, 0.875858, 0.901904
3, 35, 2, 0, 1, 1, -1, 0, 0.775260, 0.793549
3, 36, 1, 0, 1, 1, -1, 0, 0.752452, 0.906836
3, 37, 5, 3, 1, 1, 1, -1, 0.836381, 1.040226
3, 38, 3, 0, 1, 1, 1, 0, 0.911007, 0.982773
3, 39, 5, 3, 1, 1, -1, 1, 0.737185, 0.875945
3, 40, 1, 0, 1, 1, -1, 0, 0.784391, 0.902828
3, 41, 1, 2, 0, -1, 1, 1, 1.152813, 1.383468
3, 42, 4, 1, 1, 1, -1, 1, 1.492900, 1.045471
3, 43, 5, 0, 1, 1, 1, 0, 0.923562, 0.862424
3, 44, 5, 6, 1, 1, 1, -1, 1.327123, 0.737190
3, 45, 5, 4, 1, 1, 1, -1, 0.939346, 0.689003
