observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
4, 1, 5, 0, 0, -1, 1, 0, 0.606778, 1.423541
4, 2, 5, 0, 0, 1, 1, 0, 0.604903, 1.102172
4, 3, 1, 0, 1, -1, -1, 0, 0.641532, 0.988543
4, 4, 2, 6, 0, -1, -1, 1, 1.003403, 1.190887
4, 5, 3, 6, 0, -1, 1, -1, 0.640849, 0.818731
4, 6, 1, 2, 0, -1, 1, -1, 1.257967, 0.679188
4, 7, 4, 0, 0, 1, 1, 0, 0.379432, 0.606577
4, 8, 5, 5, 0, -1, 1, -1, 0.882548, 0.919964
4, 9, 2, 2, 1, -1, 1, 1, 0.631003, 1.459553
4, 10, 3, 6, 1, 1, -1, 1, 0.608380, 2.118372
4, 11, 5, 6, 1, -1, -1, -1, 0.893075, 0.996472
4, 12, 1, 5, 1, -1, 1, 1, 0.622215, 1.002280
4, 13, 4, 0, 0, -1, 1, 0, 0.416277, 1.295226
4, 14, 4, 0, 1, 1, -1, 0, 0.772640, 2.881741
4, 15, 1, 6, 1, 1, -1, -1, 0.681729, 0.754305
4, 16, 3, 1, 1, -1, 1, 1, 0.615207, 1.259253
4, 17, 3, 4, 1, 1, -1, -1, 0.625153, 0.736368
4, 18, 4, 4, 1, 1, -1, 1, 0.484157, 0.470934
4, 19, 4, 1, 1, -1, -1, -1, 0.617656, 0.860573
4, 20, 6, 4, 0, -1, 1, 1, 0.811674, 1.014911
4, 1, 1, 6, 1, -1, 1, -1, 0.690194, 1.238519
4, 2, 6, 5, 0, -1, -1, 1, 0.564117, 0.979920
4, 3, 3, 3, 0, 3, -1, 1, 0.818477, 1.771080
4, 4, 1, 5, 1, -1, -1, -1, 0.863880, 0.756465
4, 5, 2, 4, 1, -1, 1, 1, 0.584058, 0.978108
4, 6, 1, 0, 0, -1, 1, 0, 0.754085, 0.915810
4, 7, 4, 0, 1, 1, 1, 0, 0.757959, 0.505645
4, 8, 1, 0, 1, 1, 1, 0, 0.371858, 0.634940
4, 9, 2, 4, 1, 1, 1, 1, 0.456851, 0.556359
4, 10, 5, 0, 0, -1, 1, 0, 0.425497, 0.916962
4, 11, 3, 0, 1, 1, -1, 0, 0.641031, 0.657204
4, 12, 4, 3, 0, -1, 1, 1, 0.604009, 0.696935
4, 13, 6, 2, 0, -1, 1, 1, 0.585622, 1.847512
4, 14, 2, 5, 1, -1, -1, -1, 1.043306, 0.583633
4, 15, 4, 5, 1, 1, -1, 1, 0.570332, 0.804673
4, 16, 3, 0, 1, 1, 1, 0, 0.777421, 0.571379
4, 17, 2, 0, 1, 1, -1, 0, 0.717244, 0.391956
4, 18, 2, 0, 1, 1, 1, 0, 0.435162, 0.418041
4, 19, 5, 6, 0, -1, 1, 1, 0.929305, 1.128008
4, 20, 4, 0, 1, 1, 1, 0, 0.734132, 0.860828
4, 21, 2, 0, 1, 1, -1, 0, 0.618048, 0.452247
