observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
2, 3, 1, 1, 1, 3, 1, -1, 1.246244, 2.121290
2, 4, 1, 0, 1, 1, 1, 0, 0.956855, 0.823213
2, 6, 4, 5, 1, -1, -1, -1, 1.178352, 0.944773
2, 7, 6, 3, 1, -1, -1, -1, 1.408126, 0.943580
2, 8, 1, 0, 1, 1, 1, 0, 0.689513, 1.155204
2, 9, 3, 0, 0, 3, -1, 0, 1.431814, 1.291841
2, 10, 6, 1, 1, -1, 1, 1, 1.365534, 0.746121
2, 11, 6, 2, 1, -1, 1, 1, 1.235291, 0.844784
2, 12, 1, 0, 1, -1, -1, 0, 1.071621, 0.956089
2, 13, 6, 0, 1, 1, 1, 0, 1.437189, 0.546183
2, 14, 3, 0, 1, -1, -1, 0, 1.393784, 0.651363
2, 15, 2, 0, 1, 1, 1, 0, 1.123659, 0.737844
2, 16, 1, 2, 1, -1, 1, 1, 1.195323, 0.631065
2, 17, 3, 3, 1, -1, -1, 1, 1.350011, 2.044448
2, 18, 6, 3, 1, -1, 1, -1, 1.120756, 0.784215
2, 19, 5, 5, 1, -1, 1, 1, 1.232483, 0.941935
2, 20, 6, 4, 1, -1, -1, -1, 1.098097, 0.605374
2, 21, 1, 2, 1, -1, -1, -1, 1.121827, 0.683060
2, 22, 6, 2, 1, -1, -1, 1, 0.770583, 0.756085
2, 23, 3, 3, 1, -1, -1, 1, 1.206160, 0.704245
2, 1, 6, 0, 1, 1, 1, 0, 1.130610, 1.050359
2, 2, 1, 0, 1, 1, -1, 0, 0.789159, 1.122821
2, 3, 6, 6, 1, -1, 1, -1, 1.275960, 0.505747
2, 4, 1, 0, 1, 1, -1, 0, 0.571223, 0.646008
2, 5, 5, 3, 0, -1, 1, -1, 0.585955, 1.250115
2, 6, 4, 3, 1, -1, 1, 1, 1.095235, 0.604044
2, 7, 3, 4, 1, -1, -1, -1, 1.028900, 0.690518
2, 8, 4, 3, 0, -1, 1, -1, 0.683540, 1.088954
2, 9, 1, 0, 1, 1, 1, 0, 0.763800, 0.882100
2, 10, 5, 1, 1, -1, 1, 1, 0.678920, 1.056486
2, 11, 2, 4, 1, 1, -1, 1, 0.968678, 0.956322
2, 12, 1, 3, 1, -1, 1, -1, 1.116850, 0.824617
2, 13, 2, 6, 1, -1, 1, -1, 0.817167, 0.604770
2, 14, 5, 2, 1, -1, 1, 1, 1.298671, 0.744179
2, 15, 5, 5, 1, -1, 1, 1, 0.751369, 1.276627
2, 16, 3, 2, 1, -1, 1, -1, 0.766454, 0.804682
2, 17, 3, 1, 1, -1, -1, -1, 0.613315, 1.403418
2, 18, 4, 0, 1, 1, -1, 0, 0.876324, 0.704402
2, 19, 2, 2, 1, 1, 1, 1, 0.794001, 0.790042
2, 21, 6, 6, 1, -1, -1, 1, 1.004458, 0.791371
2, 22, 2, 6, 1, 1, -1, 1, 0.903122, 1.101642
2, 23, 4, 2, 1, 1, -1, 1, 0.959501, 1.731739
2, 24, 4, 1, 1, -1, -1, -1, 1.148554, 0.524082
2, 25, 6, 0, 1, 1, 1, 0, 0.760951, 0.568956
2, 26, 1, 0, 1, 1, -1, 0, 0.656547, 0.809851
2, 27, 1, 5, 1, 1, 1, -1, 0.610336, 0.681015
2, 28, 6, 2, 1, -1, -1, 1, 1.028913, 0.486431
2, 29, 3, 3, 1, -1, 1, 1, 0.851208, 0.859331
2, 30, 6, 1, 1, -1, -1, -1, 1.392151, 0.849012
2, 31, 1, 2, 1, -1, -1, -1, 0.964236, 0.571541
2, 32, 2, 0, 1, 1, 1, 0, 0.685804, 0.732602
2, 33, 1, 3, 1, -1, 1, 1, 0.726005, 0.467152
2, 34, 2, 6, 1, -1, -1, -1, 0.745048, 0.537784
2, 35, 1, 0, 1, 1, 1, 0, 0.640423, 0.537604
2, 36, 4, 1, 1, -1, 1, -1, 1.016417, 0.493522
2, 37, 6, 4, 1, -1, 1, 1, 1.163055, 0.544152
2, 38, 4, 6, 1, -1, 1, -1, 0.872048, 0.453062
2, 39, 3, 4, 1, -1, 1, -1, 0.678907, 0.458389
2, 40, 2, 0, 1, 1, 1, 0, 0.519243, 2.296118
2, 41, 1, 3, 1, 1, 1, 1, 0.538989, 0.737194
2, 42, 6, 0, 1, 1, -1, 0, 1.164804, 0.551895
2, 43, 5, 6, 1, -1, -1, -1, 1.151905, 0.432696
2, 44, 3, 0, 0, 3, 1, 0, 1.062965, 0.311925
2, 45, 1, 3, 1, -1, -1, 1, 0.955317, 0.718419
2, 46, 3, 1, 1, -1, 1, -1, 0.791777, 0.213531
2, 47, 5, 5, 1, -1, -1, 1, 0.903875, 0.186976
2, 48, 5, 6, 1, -1, 1, -1, 0.932753, 0.206557
2, 49, 6, 2, 1, -1, -1, -1, 1.082574, 0.226223
2, 50, 2, 3, 1, -1, 1, -1, 0.692417, 0.192735
2, 51, 6, 5, 1, 3, -1, -1, 1.127774, 0.929153
2, 52, 1, 3, 1, 1, -1, -1, 0.823802, 0.841722
2, 53, 6, 2, 1, -1, -1, -1, 0.863022, 0.717274
2, 54, 6, 0, 1, 1, -1, 0, 0.849787, 0.637059
2, 55, 2, 5, 1, -1, -1, 1, 1.070123, 0.398560
2, 56, 2, 0, 1, -1, -1, 0, 0.537303, 0.458498
2, 57, 6, 4, 1, -1, -1, 1, 0.682109, 0.431043
2, 58, 4, 0, 1, 1, -1, 0, 0.498935, 1.157978
2, 59, 4, 4, 1, -1, -1, 1, 0.553238, 2.340662
2, 60, 1, 0, 1, 1, -1, 0, 0.606188, 0.366563
2, 61, 3, 0, 1, 1, 1, 0, 1.038959, 0.543394
2, 62, 6, 0, 1, 1, 1, 0, 0.942620, 0.593028
2, 63, 3, 2, 1, -1, 1, -1, 0.724677, 0.630972
2, 64, 6, 0, 1, 1, 1, 0, 0.685705, 0.750337
2, 65, 3, 5, 1, -1, -1, 1, 0.829581, 0.432418
2, 66, 2, 0, 1, 1, 1, 0, 0.577933, 0.815573
2, 67, 3, 0, 1, 1, 1, 0, 0.664836, 1.212196
2, 68, 3, 6, 1, -1, 1, 1, 0.782203, 0.728941
2, 69, 4, 0, 1, -1, -1, 0, 0.855368, 0.778531
2, 70, 1, 2, 1, -1, 1, -1, 0.980481, 0.591475
2, 71, 1, 0, 1, 1, -1, 0, 0.755608, 0.472395
2, 72, 2, 0, 1, 1, -1, 0, 0.717559, 0.353232
2, 73, 6, 4, 1, -1, -1, -1, 0.897361, 0.945667
2, 74, 5, 2, 1, 3, 1, -1, 0.735751, 0.007584
2, 75, 4, 6, 1, -1, -1, -1, 1.087762, 0.387153
2, 76, 5, 0, 1, 1, 1, 0, 0.698972, 0.294586
2, 77, 6, 5, 1, -1, 1, 1, 0.701586, 0.357797
2, 78, 4, 5, 1, -1, -1, 1, 0.653213, 0.591127
2, 79, 3, 0, 1, 1, -1, 0, 0.784317, 0.698091
2, 80, 2, 1, 1, -1, 1, 1, 0.789892, 0.318821
2, 81, 6, 1, 1, 1, 1, 1, 1.122556, 0.571306
2, 82, 5, 0, 1, 1, 1, 0, 0.701737, 0.550299
2, 83, 2, 5, 1, -1, 1, -1, 0.739212, 0.310807
2, 84, 1, 6, 1, -1, 1, -1, 0.631791, 0.254131
2, 85, 5, 6, 1, -1, 1, 1, 0.764349, 0.285206
2, 86, 4, 6, 1, -1, -1, 1, 0.837268, 0.314294
2, 87, 6, 6, 1, -1, -1, -1, 0.817630, 0.297797
2, 88, 2, 2, 0, -1, -1, -1, 0.657978, 1.584049
2, 89, 2, 0, 1, 1, -1, 0, 1.035043, 0.266006
2, 90, 3, 6, 1, -1, -1, -1, 1.015948, 0.286551
2, 91, 4, 6, 1, -1, -1, -1, 1.384842, 0.307229
2, 92, 1, 6, 1, -1, -1, 1, 0.810690, 0.293085
2, 93, 2, 3, 1, -1, 1, 1, 0.739914, 0.334632
2, 94, 4, 3, 1, -1, 1, 1, 0.887022, 0.406302
2, 95, 5, 2, 1, -1, 1, 1, 1.267352, 0.247300
2, 96, 6, 0, 1, 1, -1, 0, 0.976561, 0.260510
2, 97, 3, 3, 1, -1, -1, -1, 1.317077, 0.359323
2, 98, 4, 0, 1, 1, 1, 0, 1.192856, 0.814037
