observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
3, 1, 3, 4, 1, 3, 1, -1, 0.778793, 19.071892
3, 2, 3, 6, 1, -1, -1, -1, 0.674181, 4.735787
3, 3, 5, 6, 0, 1, 1, -1, 0.712205, 1.303511
3, 4, 3, 6, 0, -1, -1, 1, 0.800663, 4.501813
3, 5, 2, 6, 1, -1, 1, -1, 0.805283, 1.354954
3, 6, 6, 3, 1, -1, 1, 1, 0.750929, 1.857069
3, 7, 5, 4, 0, 1, 1, -1, 0.736056, 4.605013
3, 8, 1, 4, 0, -1, 1, -1, 0.765428, 4.400612
3, 9, 3, 0, 0, 1, -1, 0, 0.804784, 0.000000
3, 11, 2, 1, 0, 1, -1, -1, 0.912387, 4.427461
3, 12, 5, 0, 1, 1, 1, 0, 0.793636, 3.249799
3, 13, 6, 5, 1, -1, 1, -1, 0.761763, 1.876335
3, 14, 6, 6, 1, -1, 1, -1, 0.623579, 1.234147
3, 15, 1, 0, 1, 1, 1, 0, 0.565810, 2.136746
3, 16, 1, 0, 1, 1, 1, 0, 0.511456, 1.029678
3, 17, 5, 6, 1, -1, 1, 1, 0.664665, 1.081767
3, 18, 3, 0, 1, -1, 1, 0, 0.799869, 1.641280
3, 19, 6, 5, 1, -1, -1, -1, 0.853904, 1.062595
3, 20, 1, 0, 1, 1, -1, 0, 0.622872, 1.853320
3, 21, 6, 4, 1, -1, -1, -1, 1.043014, 0.839987
3, 1, 1, 1, 0, -1, -1, 1, 0.848430, 4.015764
3, 2, 1, 3, 0, -1, -1, 1, 0.951688, 2.791435
3, 3, 3, 3, 1, 1, -1, -1, 1.123970, 1.792005
3, 4, 6, 2, 1, -1, -1, -1, 0.989333, 1.174996
3, 5, 5, 4, 1, 1, -1, 1, 0.738157, 1.042402
3, 6, 5, 2, 1, -1, -1, 1, 0.743062, 1.433079
3, 7, 1, 0, 1, -1, -1, 0, 1.078832, 2.706212
3, 8, 1, 4, 1, 1, -1, 1, 0.651316, 1.101634
3, 9, 4, 0, 1, 1, 1, 0, 0.644371, 3.196131
3, 10, 3, 2, 1, -1, 1, 1, 1.231225, 2.717453
3, 11, 4, 0, 1, 3, -1, 0, 0.873896, 3.502227
3, 12, 4, 0, 1, 1, -1, 0, 0.587427, 1.607920
3, 13, 4, 2, 1, 1, 1, -1, 0.808623, 1.022056
3, 14, 6, 6, 1, 1, -1, 1, 0.788495, 0.904056
3, 15, 5, 1, 1, -1, -1, 1, 1.083835, 1.620937
3, 16, 6, 1, 1, -1, 1, 1, 1.127878, 1.127278
3, 17, 3, 0, 1, -1, -1, 0, 0.749535, 2.013781
3, 18, 1, 0, 1, 1, -1, 0, 0.632209, 0.779713
3, 19, 4, 3, 1, 1, 1, -1, 0.745528, 2.288393
3, 20, 6, 5, 1, -1, 1, 1, 0.831907, 0.922742
3, 21, 4, 0, 1, -1, -1, 0, 0.706070, 3.353819
3, 22, 2, 0, 1, 1, 1, 0, 0.598119, 0.538058
3, 23, 5, 5, 1, -1, 1, 1, 0.831938, 1.103773
3, 24, 2, 0, 1, 1, -1, 0, 0.748448, 2.468957
3, 25, 6, 3, 0, -1, 1, -1, 0.796829, 2.631670
3, 26, 3, 0, 1, 1, 1, 0, 0.861783, 2.078527
3, 27, 2, 0, 1, 1, 1, 0, 0.557170, 1.631806
3, 28, 4, 0, 1, 1, -1, 0, 0.610983, 1.502226
3, 29, 3, 5, 1, -1, -1, 1, 0.838991, 2.493285
3, 31, 1, 3, 1, -1, -1, -1, 0.812299, 2.833995
3, 32, 6, 2, 1, -1, 1, 1, 1.184553, 2.114683
3, 33, 3, 4, 1, -1, 1, -1, 1.123790, 1.182988
3, 34, 3, 6, 1, -1, 1, 1, 1.084759, 2.159800
3, 35, 5, 4, 1, -1, -1, -1, 0.797857, 2.182025
3, 36, 4, 2, 1, 1, 1, 1, 0.690411, 2.302498
3, 37, 6, 0, 1, 1, -1, 0, 0.637401, 1.233162
3, 38, 3, 0, 1, 1, -1, 0, 0.645150, 2.803497
3, 39, 3, 0, 1, 1, 1, 0, 0.545178, 1.036146
3, 40, 6, 1, 1, -1, -1, 1, 1.176513, 1.249535
3, 41, 4, 5, 1, 1, -1, -1, 0.656644, 1.833450
3, 42, 2, 2, 1, 1, -1, 1, 0.824496, 1.178117
3, 43, 5, 3, 1, 1, -1, -1, 0.841382, 1.121296
3, 44, 3, 1, 1, 1, 1, -1, 0.802547, 0.655696
3, 45, 1, 0, 1, 1, 1, 0, 0.531412, 0.769662
3, 46, 4, 6, 1, 1, -1, 1, 0.923286, 1.021957
3, 47, 5, 0, 0, 1, -1, 0, 0.580327, 1.553722
3, 48, 1, 5, 1, 1, -1, 1, 0.639066, 0.950509
3, 49, 4, 3, 1, 1, 1, -1, 0.748485, 1.084272
3, 50, 3, 0, 1, 1, 1, 0, 0.559013, 1.156905
3, 51, 6, 2, 1, -1, -1, 1, 0.974832, 1.063495
3, 52, 2, 3, 1, -1, 1, 1, 0.691569, 1.819348
3, 53, 2, 0, 1, -1, 1, 0, 0.532428, 1.895058
3, 54, 3, 4, 0, 3, 1, 1, 0.988666, 0.493370
3, 55, 1, 5, 1, 1, 1, 1, 0.609115, 1.558040
3, 56, 3, 4, 1, -1, -1, 1, 0.879104, 0.983882
3, 57, 4, 0, 1, -1, -1, 0, 0.565409, 1.688435
3, 58, 4, 3, 1, 1, 1, 1, 0.638577, 2.700070
3, 59, 2, 0, 1, 1, -1, 0, 0.558370, 4.038187
3, 60, 3, 0, 1, 1, -1, 0, 0.550418, 1.416318
3, 61, 6, 5, 1, -1, 1, -1, 0.609582, 2.063939
3, 62, 3, 5, 1, 1, -1, -1, 0.655742, 1.967547
3, 63, 6, 1, 1, -1, -1, -1, 0.592501, 1.082778
3, 64, 3, 3, 1, -1, 1, -1, 0.675675, 0.636709
3, 65, 1, 3, 1, 1, 1, 1, 0.543388, 2.408377
3, 66, 4, 4, 0, 1, -1, 1, 0.637709, 2.925804
3, 67, 1, 5, 1, 1, 1, -1, 0.498467, 1.200072
3, 68, 6, 3, 1, -1, 1, 1, 0.658394, 1.858557
3, 69, 1, 0, 1, 1, 1, 0, 0.419485, 1.529065
3, 70, 4, 0, 1, 1, -1, 0, 0.559133, 1.056181
3, 71, 5, 6, 1, -1, -1, 1, 0.804136, 1.127596
3, 72, 1, 0, 1, 1, -1, 0, 0.589623, 0.999747
3, 73, 5, 2, 1, 1, 1, 1, 0.636022, 1.007825
3, 74, 3, 2, 1, -1, 1, 1, 0.782535, 1.385419
3, 75, 4, 5, 1, -1, -1, 1, 0.594008, 1.255648
3, 76, 5, 0, 1, 1, 1, 0, 0.684966, 2.444914
3, 77, 2, 0, 1, 1, -1, 0, 0.486501, 2.010363
3, 78, 3, 3, 0, -1, -1, 1, 0.629662, 1.909943
3, 79, 4, 3, 1, -1, -1, 1, 0.743658, 1.354158
3, 80, 3, 0, 1, 1, -1, 0, 0.748973, 0.545260
3, 81, 5, 0, 1, 1, -1, 0, 0.578094, 1.456938
3, 82, 4, 1, 1, -1, 1, -1, 0.612622, 0.598106
3, 83, 5, 0, 1, 1, -1, 0, 0.557493, 3.149864
3, 84, 3, 1, 1, -1, -1, -1, 0.711390, 1.387918
3, 85, 4, 1, 1, -1, -1, -1, 0.635699, 0.531535
3, 86, 6, 0, 1, 1, 1, 0, 0.585793, 1.847981
3, 87, 2, 3, 1, 1, -1, -1, 0.571198, 2.240062
3, 88, 6, 5, 1, 1, -1, 1, 0.696740, 1.001081
3, 89, 1, 1, 0, -1, 1, 1, 1.104151, 1.932056
3, 90, 4, 6, 1, -1, 1, 1, 0.583893, 1.221479
3, 91, 1, 0, 1, 1, -1, 0, 0.526306, 0.990574
3, 92, 5, 0, 1, 3, -1, 0, 0.650169, 1.031112
3, 93, 2, 4, 1, 1, -1, -1, 0.610773, 0.524671
3, 94, 4, 6, 1, 1, -1, -1, 0.638320, 1.187813
3, 95, 2, 3, 1, -1, 1, 1, 0.533045, 1.608635
3, 96, 5, 1, 1, 1, 1, 1, 0.577895, 1.740722
3, 97, 6, 0, 1, 1, 1, 0, 0.486985, 0.743873
3, 98, 3, 6, 1, -1, -1, -1, 0.519358, 1.340720
3, 99, 2, 2, 1, 1, -1, -1, 0.600510, 1.010841
3, 100, 5, 3, 1, -1, -1, 1, 0.833032, 1.467280
3, 101, 6, 4, 1, 1, -1, 1, 0.731293, 1.129053
3, 102, 1, 0, 1, 1, -1, 0, 0.591727, 1.297613
3, 103, 5, 3, 1, -1, -1, -1, 0.618230, 0.427286
3, 104, 1, 6, 1, 1, 1, -1, 0.495744, 1.839842
3, 105, 5, 6, 1, -1, 1, 1, 0.557131, 0.822385
3, 106, 6, 5, 1, 1, 1, -1, 0.532057, 3.559021
3, 107, 4, 2, 1, 1, 1, -1, 0.627544, 2.596840
3, 108, 5, 0, 1, 1, 1, 0, 0.519827, 0.813219
3, 109, 6, 5, 1, 1, 1, 1, 0.552067, 0.670752
3, 110, 2, 5, 1, 1, -1, -1, 0.632572, 1.156493
3, 111, 3, 4, 1, 1, -1, -1, 0.564302, 0.758230
3, 112, 2, 1, 1, 1, 1, -1, 0.471339, 0.886103
3, 113, 1, 6, 1, 1, -1, -1, 0.486110, 0.884855
3, 114, 3, 0, 1, 1, -1, 0, 0.539430, 1.130927
3, 115, 2, 6, 1, 1, -1, -1, 0.566053, 2.805178
3, 116, 6, 0, 1, 1, 1, 0, 0.711495, 2.729495
3, 117, 2, 0, 1, 1, -1, 0, 0.491483, 0.749921
3, 118, 4, 2, 1, -1, -1, 1, 0.771548, 0.459634
3, 119, 3, 4, 1, -1, -1, -1, 0.699787, 1.277490
3, 120, 6, 3, 1, -1, -1, -1, 0.610217, 0.971468
3, 121, 6, 0, 1, 1, -1, 0, 0.956525, 0.592557
3, 122, 2, 2, 1, -1, -1, -1, 0.677894, 0.438557
3, 123, 4, 5, 1, 1, 1, -1, 0.748044, 0.783179
3, 124, 1, 2, 1, 1, 1, 1, 0.684114, 3.355199
3, 125, 6, 2, 1, -1, -1, 1, 0.796799, 0.491817
3, 126, 2, 0, 1, 1, 1, 0, 0.544971, 2.047673
3, 127, 6, 0, 1, 1, -1, 0, 0.565639, 1.272505
3, 128, 5, 4, 1, 1, 1, 1, 0.596208, 1.091162
3, 129, 2, 5, 1, 1, -1, -1, 0.538713, 0.798264
3, 130, 2, 3, 1, 1, -1, -1, 0.511022, 0.817705
3, 131, 2, 2, 1, -1, 1, 1, 0.598060, 0.584712
3, 132, 2, 0, 1, 1, -1, 0, 0.578522, 0.705121
3, 133, 4, 0, 1, 1, 1, 0, 0.472077, 1.504093
3, 134, 3, 2, 1, 1, -1, -1, 0.624207, 2.983181
3, 135, 2, 4, 1, 1, -1, 1, 0.491110, 1.237957
3, 136, 2, 4, 1, 1, 1, -1, 0.467250, 2.931983
3, 137, 4, 4, 1, 1, 1, 1, 0.557145, 0.790596
