observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
20, 1, 2, 6, 1, -1, 1, 1, 2.009463, 2.428440
20, 2, 3, 0, 1, 1, 1, 0, 1.648763, 2.247270
20, 3, 4, 0, 1, -1, -1, 0, 1.886809, 1.558301
20, 4, 3, 1, 1, -1, -1, 1, 3.402060, 1.504752
20, 5, 6, 2, 1, 1, -1, 1, 1.743954, 1.540655
20, 6, 6, 0, 1, 1, -1, 0, 1.498357, 0.165742
20, 7, 5, 0, 1, 1, -1, 0, 1.395093, 2.409234
20, 8, 4, 6, 1, 1, 1, -1, 1.904466, 1.340615
20, 9, 2, 4, 1, 1, 1, 1, 1.700972, 1.278216
20, 10, 4, 3, 1, 1, -1, -1, 2.284868, 1.864286
20, 11, 2, 0, 1, 1, -1, 0, 2.317355, 2.041224
20, 12, 4, 0, 1, 1, -1, 0, 1.627086, 1.620825
20, 13, 1, 1, 1, 1, 1, -1, 1.521485, 0.885717
20, 14, 6, 0, 1, 1, 1, 0, 2.776595, 0.912116
20, 15, 2, 0, 1, 1, -1, 0, 1.457568, 0.645574
20, 16, 6, 1, 1, -1, 1, -1, 1.823016, 1.002908
20, 17, 5, 0, 1, -1, 1, 0, 2.274153, 1.152276
20, 18, 5, 6, 1, 1, -1, 1, 1.687668, 0.883761
20, 19, 5, 1, 0, 1, 1, -1, 2.495565, 1.055010
20, 20, 5, 2, 0, 1, 1, -1, 2.112427, 1.104938
20, 21, 3, 3, 0, -1, 1, 1, 2.676369, 2.753204
20, 22, 2, 3, 1, 1, -1, 1, 1.613022, 0.366654
20, 23, 1, 0, 1, 1, 1, 0, 1.787970, 0.963204
20, 24, 2, 0, 1, 1, 1, 0, 2.270118, 0.685206
20, 25, 6, 0, 1, 1, 1, 0, 1.533103, 0.445664
20, 26, 4, 6, 1, 1, -1, -1, 1.458106, 0.602692
20, 27, 5, 0, 1, 1, -1, 0, 1.656141, 0.332374
20, 28, 6, 0, 1, 1, -1, 0, 1.457859, 0.404728
20, 29, 5, 0, 1, 1, 1, 0, 1.994167, 0.585436
20, 30, 1, 3, 1, -1, 1, -1, 3.077963, 0.691448
20, 31, 1, 0, 1, 1, 1, 0, 2.244241, 0.426166
20, 32, 3, 0, 1, 1, 1, 0, 1.620697, 0.293253
20, 33, 3, 4, 1, 1, -1, 1, 2.039223, 1.302333
20, 34, 3, 0, 1, 1, -1, 0, 2.029629, 0.373063
20, 35, 1, 3, 1, 1, -1, 1, 1.540466, 1.307732
20, 36, 6, 0, 1, 1, 1, 0, 1.478884, 0.485133
20, 37, 4, 6, 1, -1, 1, 1, 2.095463, 1.529007
20, 38, 1, 0, 1, 1, -1, 0, 2.182849, 0.451332
20, 39, 3, 3, 1, 1, -1, -1, 2.334289, 1.455636
20, 40, 6, 5, 1, 1, 1, -1, 1.722109, 1.050722
20, 41, 1, 6, 1, 1, -1, -1, 1.675256, 0.970342
20, 42, 6, 0, 1, 1, 1, 0, 2.174952, 0.570682
20, 43, 6, 0, 1, 1, -1, 0, 1.502913, 0.246062
20, 44, 1, 5, 1, 1, -1, -1, 1.563761, 0.308961
