observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
10, 1, 3, 0, 1, 1, 1, 0, 0.807685, 1.657298
10, 2, 2, 0, 1, 1, 1, 0, 1.146460, 1.487447
10, 3, 5, 5, 1, -1, -1, -1, 1.292460, 1.669552
10, 4, 3, 0, 1, 1, -1, 0, 1.175252, 1.486652
10, 5, 4, 2, 1, -1, -1, -1, 2.007191, 1.730264
10, 6, 1, 0, 1, 1, 1, 0, 1.106521, 1.188266
10, 7, 6, 0, 1, 1, -1, 0, 0.806789, 0.779824
10, 8, 6, 1, 1, -1, 1, 1, 1.212604, 1.259014
10, 9, 6, 4, 1, 1, 1, -1, 1.293735, 1.499941
10, 10, 6, 0, 1, 1, 1, 0, 0.808776, 1.275421
10, 11, 4, 0, 1, 1, 1, 0, 0.811618, 1.068620
10, 12, 6, 1, 1, -1, -1, 1, 1.402787, 1.088935
10, 13, 1, 3, 1, 1, -1, -1, 2.182913, 1.725395
10, 14, 3, 3, 1, 1, -1, 1, 1.199472, 1.916179
10, 15, 6, 0, 0, -1, 1, 0, 0.968920, 3.175748
10, 16, 3, 2, 1, 1, 1, 1, 1.082762, 1.878121
10, 17, 1, 0, 1, 1, 1, 0, 0.692261, 1.113317
10, 18, 3, 2, 1, 1, 1, -1, 0.749921, 1.665099
10, 19, 1, 5, 1, 1, -1, -1, 1.477562, 1.194685
10, 20, 3, 0, 1, 1, -1, 0, 1.187883, 1.097732
10, 21, 1, 0, 0, 1, -1, 0, 0.820302, 3.119025
10, 22, 2, 0, 1, 1, -1, 0, 1.461608, 1.081456
10, 23, 6, 3, 1, -1, 1, -1, 1.213572, 1.391307
10, 24, 2, 1, 1, 1, 1, -1, 1.797539, 1.750072
10, 25, 3, 5, 1, -1, -1, 1, 1.967699, 0.774705
10, 26, 3, 6, 1, 1, -1, 1, 2.068907, 1.582693
10, 27, 2, 1, 1, -1, -1, 1, 1.835408, 1.969159
10, 28, 3, 0, 0, 1, -1, 0, 0.886381, 2.214482
10, 29, 2, 0, 1, 1, 1, 0, 1.444426, 1.919401
10, 30, 1, 0, 1, 1, -1, 0, 1.425389, 1.969185
10, 31, 6, 0, 1, 1, 1, 0, 0.781272, 1.514896
10, 32, 6, 0, 1, 1, 1, 0, 1.160185, 1.121156
10, 33, 6, 5, 1, 1, 1, 1, 0.938307, 0.854456
10, 34, 3, 0, 1, 1, 1, 0, 0.672208, 0.890099
10, 35, 1, 0, 1, 1, -1, 0, 0.933281, 1.808245
10, 36, 5, 0, 1, -1, -1, 0, 1.304299, 2.916619
10, 37, 4, 0, 1, 1, 1, 0, 0.748323, 1.207612
10, 38, 5, 4, 1, 1, -1, 1, 1.274606, 1.207603
10, 39, 1, 0, 1, -1, -1, 0, 1.063775, 1.332179
10, 40, 4, 1, 1, 1, -1, 1, 1.331649, 1.680889
10, 41, 3, 2, 1, -1, -1, -1, 1.146921, 1.306886
10, 42, 4, 4, 1, 1, -1, -1, 1.025909, 1.304778
10, 43, 1, 5, 1, 1, 1, 1, 0.933255, 2.045871
10, 44, 4, 0, 1, 1, 1, 0, 0.732519, 1.900010
10, 45, 6, 6, 1, 1, -1, -1, 1.451514, 1.784254
10, 46, 6, 0, 1, 1, -1, 0, 1.232495, 2.417106
10, 47, 3, 2, 1, -1, -1, -1, 1.477661, 1.310658
10, 48, 6, 6, 0, 1, 1, -1, 1.393682, 2.532664
10, 49, 2, 3, 1, 1, -1, 1, 1.124217, 2.492443
10, 50, 3, 0, 1, 1, 1, 0, 0.727496, 0.962119
10, 51, 3, 0, 1, 1, -1, 0, 1.120166, 1.981025
10, 52, 3, 1, 1, 1, -1, 1, 1.139569, 3.462160
10, 53, 1, 0, 1, 1, -1, 0, 1.313339, 1.506719
10, 54, 5, 6, 1, -1, -1, -1, 1.172389, 1.015052
10, 55, 5, 0, 1, 1, 1, 0, 1.224339, 1.213280
10, 56, 6, 1, 1, -1, 1, 1, 1.183453, 1.980644
