observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
7, 1, 5, 2, 1, -1, 1, 1, 5.164965, 4.014687
7, 2, 2, 0, 1, 1, -1, 0, 2.215849, 1.476797
7, 3, 2, 0, 1, 1, 1, 0, 1.696562, 0.661102
7, 4, 5, 1, 1, 1, -1, -1, 1.473813, 1.517337
7, 5, 4, 0, 1, 1, -1, 0, 1.793713, 1.226478
7, 6, 1, 0, 1, 1, 1, 0, 1.084477, 0.753771
7, 7, 5, 0, 1, 1, 1, 0, 1.047790, 0.133729
7, 8, 2, 1, 1, 1, -1, -1, 1.557180, 0.985525
7, 9, 2, 0, 1, 1, 1, 0, 0.949971, 0.364342
7, 10, 4, 4, 1, -1, -1, -1, 3.343256, 0.714975
7, 11, 1, 0, 1, 1, -1, 0, 1.729773, 1.474016
7, 12, 4, 4, 1, -1, 1, -1, 2.301741, 0.787112
7, 13, 1, 1, 1, 1, 1, -1, 0.945806, 1.003633
7, 14, 3, 0, 1, 1, 1, 0, 1.054021, 0.595972
7, 15, 2, 2, 1, 1, 1, 1, 1.077180, 0.492241
7, 16, 5, 2, 1, 1, -1, -1, 3.159154, 1.204090
7, 17, 6, 0, 1, 1, 1, 0, 1.132121, 0.473760
7, 18, 3, 2, 1, 1, -1, -1, 1.789163, 0.882514
7, 19, 3, 0, 1, 1, 1, 0, 1.078231, 0.408334
7, 20, 5, 0, 1, 1, -1, 0, 2.861715, 0.841089
7, 21, 4, 0, 1, 1, -1, 0, 1.710034, 1.088705
7, 22, 6, 5, 1, 1, -1, 1, 1.705002, 0.577781
7, 23, 4, 3, 1, 1, 1, 1, 1.145152, 0.390816
7, 24, 1, 1, 1, 1, -1, -1, 1.598716, 0.318317
7, 25, 6, 5, 1, 1, 1, -1, 1.662938, 0.604758
7, 26, 2, 3, 1, 1, -1, 1, 1.388906, 0.603214
7, 27, 6, 2, 1, -1, -1, -1, 2.242023, 1.296981
7, 28, 1, 0, 1, 1, 1, 0, 1.170357, 0.452654
7, 29, 1, 0, 1, 1, 1, 0, 1.955354, 1.802682
