observer,trial,x,y,dur,onset,n
2,304,905.2,294.2,134,288,3
2,305,966.8,545.8,1204,0,1
2,305,948.7,327.4,122,156,2
2,306,950,551.3,338,0,1
2,306,911.7,514.7,174,190,2
2,306,951.4,544.3,696,896,3
2,306,651.2,570.1,116,1050,4
2,307,961.7,556,284,0,1
2,307,1121.1,546.6,70,390,2
2,307,958.6,558,460,932,3
2,307,1224.9,644.3,122,1090,4
2,308,994.4,555.2,1206,0,1
2,308,1267.9,586.9,94,130,2
2,308,985.2,318.2,300,498,3
2,309,996.4,550.1,1320,0,1
2,310,948.4,560.5,1228,0,1
2,310,1063.1,407.8,108,138,2
2,310,723.5,680.8,212,406,3
2,311,966,560.8,1250,0,1
2,311,955.8,287.7,410,448,2
2,312,975.7,544.5,1236,0,1
2,313,1204.2,770.4,32,0,1
2,313,1087,636.4,52,76,2
2,313,973.1,529.7,908,1108,3
2,313,726.1,417.9,196,1342,4
2,314,1002.5,652.8,38,0,1
2,314,1146,487.7,68,86,2
2,314,961.2,549.2,808,924,3
2,315,966.8,555.9,810,0,1
2,316,976.7,556.9,368,0,1
2,316,977.6,537.9,862,876,2
2,317,976.5,559.8,1220,0,1
2,318,953.3,569.4,1222,0,1
2,319,971.7,543.9,1248,0,1
2,319,919.8,320.5,198,232,2
2,320,978.9,557.7,864,0,1
2,320,975.9,551.1,388,394,2
2,320,1201,688.3,194,624,3
2,321,964.1,559.9,1198,0,1
2,321,1111.5,782.4,136,178,2
2,322,954.9,552.5,1208,0,1
2,322,1231.9,620.1,136,172,2
2,323,976.8,556.8,1256,0,1
2,324,954.9,523,54,0,1
2,324,1070.9,523.1,192,1078,2
2,324,956.9,558,182,1280,3
2,324,944.4,320.5,220,1546,4
2,325,978.7,566.4,594,0,1
2,325,976.3,554.6,614,624,2
2,325,736.5,721.9,178,840,3
2,326,1122.9,431.7,22,0,1
2,326,975.9,572.2,1188,1208,2
2,327,971.1,561.5,1236,0,1
2,327,679,562.7,132,170,2
2,328,960.2,552.9,1212,0,1
2,329,965.6,551,324,0,1
2,329,895.3,525.7,138,156,2
2,329,952.8,551.3,742,914,3
2,329,1099,778.7,60,1010,4
2,329,709.7,731,218,1274,5
2,330,950,537.1,280,0,1
2,330,969.7,545.1,944,952,2
2,331,961.9,555.5,1242,0,1
2,331,1066.1,613.1,48,70,2
2,332,975.6,554.4,1230,0,1
2,333,958.1,519.3,308,0,1
2,333,979.6,544.3,906,914,2
2,333,865.3,358.9,66,1016,3
2,333,1203.2,681.5,236,1300,4
2,334,968.5,548.8,1226,0,1
2,335,971.6,557,1230,0,1
2,336,959.1,550,1250,0,1
2,337,957.5,558.5,1212,0,1
2,338,961.5,558.7,1240,0,1
2,338,1212.5,449.8,240,278,2
2,339,937.3,579.4,1194,0,1
2,339,1236.1,572.7,198,234,2
2,340,973.9,561,1204,0,1
2,340,1054.5,326.7,132,166,2
2,341,956.7,547.6,1216,0,1
2,342,956,571.9,1254,0,1
2,343,954.7,549.5,716,0,1
2,343,961.4,539.8,494,506,2
2,343,728.7,419.2,430,974,3
2,344,947.3,566.2,324,0,1
2,344,964.7,558.7,932,942,2
2,344,934.3,880.8,174,1166,3
2,344,1041.2,742.8,220,1404,4
2,345,1015,569.8,1218,0,1
2,345,715.6,560.4,116,154,2
2,345,953.4,803.6,166,364,3
2,346,977.5,578.6,346,0,1
2,346,963.3,567.1,854,864,2
2,347,981.9,543.7,1294,0,1
2,347,729.6,427.4,196,234,2
2,348,957.2,557.1,1198,0,1
2,349,980.8,566.2,388,0,1
2,349,947.2,564.8,150,164,2
2,349,973,568.6,656,828,3
2,349,707.9,539.8,114,980,4
2,350,983,571.2,296,0,1
2,350,959.1,561,958,968,2
2,350,695.3,694.3,354,1362,3
2,351,968.2,552.5,396,0,1
2,351,971.6,544.9,488,828,2
2,351,1091.4,710.1,56,916,3
2,352,1092.1,531.7,22,0,1
2,352,973.7,558.8,858,908,2
2,352,813,795.2,92,1036,3
2,353,996,563.8,1258,0,1
2,354,988.8,544.4,278,0,1
2,354,953.4,514,206,220,2
2,354,976.7,546.7,752,982,3
2,354,979,790.6,130,1146,4
2,355,982.5,571.2,352,0,1
2,355,1092.8,478.3,22,274,2
2,355,976.5,579.5,612,934,3
2,356,968.1,564.5,1246,0,1
2,356,716.2,429.8,382,422,2
2,356,856.8,446.9,62,506,3
2,357,992.2,578,402,0,1
2,357,1172.2,515.9,532,840,2
2,357,971.8,297.9,124,996,3
2,357,1370,564.6,68,1112,4
2,357,1349.8,562.9,38,1252,5
2,358,976.5,550.6,330,0,1
2,358,986.6,556.5,872,886,2
2,359,992.9,556.2,252,0,1
2,359,963.2,571.2,1018,1026,2
2,360,970.4,571.5,1232,0,1
2,360,1134.9,361.5,34,110,2
2,360,716.9,369.2,208,382,3
2,361,966.6,563.7,1270,0,1
2,362,969.4,556.6,326,0,1
2,362,1093.5,511.1,176,432,2
2,362,1101.9,447,34,524,3
2,362,1101,445,68,614,4
2,362,1108.4,426.5,312,946,5
2,362,1112.1,435.4,24,990,6
2,362,686.7,374.8,90,1126,7
2,363,987.2,557.6,1250,0,1
2,363,809,753.6,112,146,2
2,364,981.2,554.7,384,0,1
2,364,964.2,560.5,840,850,2
2,364,949.2,340,136,1034,3
2,365,971.4,557.9,1290,0,1
2,365,959.8,305.2,384,422,2
2,366,957,551.5,374,0,1
2,366,972.3,547.1,856,868,2
2,366,970,825.2,176,1078,3
2,366,945.9,843.6,498,1586,4
2,366,976.9,678,300,1930,5
2,367,966.6,552.4,1246,0,1
2,367,962.4,825.9,196,230,2
2,368,967.9,551.1,1236,0,1
2,368,672.3,540.8,140,180,2
2,369,986.2,566.3,1242,0,1
2,369,848.4,353.2,132,174,2
2,369,744.6,697.5,654,880,3
2,369,1004.3,358.7,20,940,4
2,371,986.9,554.6,1260,0,1
2,371,1231.8,456.4,152,186,2
2,372,1037.9,515.9,34,0,1
2,372,967.3,557,894,908,2
2,372,1072.4,328.6,128,1068,3
2,373,955.5,556.1,1186,0,1
2,373,1094.9,371.7,168,204,2
2,374,958.5,569.7,1218,0,1
2,375,968.9,553.7,1204,0,1
2,375,807.7,788.4,110,158,2
2,375,938.5,823.5,188,372,3
2,375,1046.5,705.4,40,432,4
2,376,992.1,567.6,74,0,1
2,376,959.1,562,166,176,2
2,376,978,561.1,996,1182,3
2,376,1064.2,671.4,30,1240,4
2,376,726.3,436.9,196,1484,5
2,377,1068.3,535.6,4,0,1
2,377,964.6,513,542,708,2
2,377,1114.3,443.9,90,1104,3
2,377,1118.7,414.5,32,1192,4
2,377,1118.5,432.9,32,1260,5
2,377,1065.3,693.3,184,1490,6
2,377,1058.1,748.1,42,1542,7
2,378,964.5,574,308,0,1
2,378,972.1,553.6,884,894,2
2,379,955.6,569.9,1200,0,1
2,379,1245.6,563.4,130,166,2
2,379,1214.3,448.7,204,396,3
2,380,977.2,551.7,300,0,1
2,380,977.6,544.1,882,892,2
2,380,1102.8,323.5,150,1078,3
2,381,965.3,561.3,1212,0,1
2,381,1341.4,709,74,354,2
2,381,1306.6,640,282,652,3
2,382,972.4,566.5,1218,0,1
2,382,1115.2,751.9,86,122,2
2,382,765.8,714.8,190,354,3
2,382,725.4,682.6,254,622,4
2,383,971.6,564.5,1272,0,1
2,383,718.3,716.2,386,428,2
2,384,976.4,543.2,108,0,1
2,384,971.3,541,1020,1212,2
2,384,949.9,323.8,176,1432,3
2,385,999.5,579.9,322,0,1
2,385,1003,559.8,908,922,2
2,385,969.5,466.6,92,1038,3
2,386,956.8,558.5,124,0,1
2,386,966.8,593.5,170,410,2
2,386,964.2,557.4,754,1176,3
2,387,975.1,561.4,1276,0,1
2,387,1221.5,440.6,180,234,2
2,387,1302.3,332.2,26,278,3
2,387,1217.5,437.7,154,454,4
2,388,960.9,585.8,322,0,1
2,388,960.5,559.1,872,882,2
2,388,1065.8,357.5,288,1208,3
2,388,1108,371.3,76,1296,4
2,389,1067.8,610.5,32,0,1
2,389,1016.6,505.7,276,384,2
2,389,978.1,536.1,554,948,3
2,389,1217.8,678.1,268,1250,4
2,389,1322,586.7,76,1376,5
2,390,952.6,564.5,342,0,1
2,390,973.9,565,870,878,2
2,390,955.7,347.5,130,1040,3
2,390,948.9,302.9,228,1284,4
2,391,964.3,557.7,1214,0,1
2,391,1098.4,419.2,72,104,2
2,391,679.9,721.8,232,384,3
2,391,706.9,714.1,190,586,4
2,392,951.8,547.3,48,0,1
2,392,978.2,547.7,1184,1194,2
2,392,1242.9,446.2,168,1402,3
2,393,960.7,532.8,866,0,1
2,393,984.6,538.6,346,356,2
2,393,698,702.5,438,836,3
2,394,962.9,558,394,0,1
2,394,948.3,563.2,834,844,2
2,395,963.6,567.6,1184,0,1
2,395,828.7,331,126,164,2
2,396,962.4,532.3,244,0,1
2,396,1048.1,387.2,296,322,2
2,396,1002.4,459.4,230,582,3
2,396,980.3,521.6,374,978,4
2,396,701.8,731,128,1156,5
2,397,954.9,580.7,332,0,1
2,397,994.2,569.2,228,242,2
2,397,967.6,554.4,690,942,3
2,397,1195,418.6,296,1272,4
2,398,978.2,536.4,194,0,1
2,398,1150.8,467.7,182,212,2
2,398,998.1,531.4,176,412,3
2,398,957.3,552.9,604,1026,4
2,398,961.3,346.4,150,1208,5
2,399,991.8,538,230,0,1
2,399,1012,544.1,976,988,2
2,399,732,722.4,256,1282,3
2,400,980.9,557.6,328,0,1
2,400,943.1,515,212,226,2
2,400,974.4,552.6,656,894,3
2,400,1199,752.4,102,1100,4
2,401,968,552.9,380,0,1
2,401,891.4,483.2,134,156,2
2,401,966.5,541.7,652,828,3
2,402,947.2,538.8,1224,0,1
2,402,990.3,779.9,96,130,2
2,402,953.5,828.6,380,526,3
2,403,955.5,550.1,1204,0,1
2,404,958,557.9,326,0,1
2,404,924.4,521.4,162,178,2
2,404,962.8,538.7,684,872,3
2,405,958.4,547.8,1224,0,1
2,405,962.5,764.5,132,164,2
2,406,971.8,546.1,1182,0,1
2,406,1230.4,584.4,152,188,2
2,406,1005.3,798.6,186,412,3
2,407,969.9,552,1194,0,1
2,408,952.5,548.5,1196,0,1
2,408,1097,751.9,140,176,2
2,409,948,566.7,1002,0,1
2,409,1244.8,550.3,102,140,2
2,410,945.7,562.4,1232,0,1
2,410,949.8,310.6,162,198,2
2,411,947.5,559.6,1200,0,1
2,411,811.7,304.6,136,178,2
2,412,965.9,547.2,338,0,1
2,412,1084.2,518.9,160,184,2
2,412,961.6,566.6,658,864,3
2,412,852.1,318.5,130,1034,4
2,413,960.5,532.8,1250,0,1
2,414,959.5,540,1210,0,1
2,415,970.3,537.2,1252,0,1
2,415,986.1,752.4,132,164,2
2,416,963.5,536.4,1222,0,1
2,416,1067.4,732.2,70,104,2
2,417,951.1,540.1,70,0,1
2,417,969.8,519.2,274,446,2
2,417,956.9,544.2,740,1196,3
2,418,956.6,544.4,1218,0,1
2,419,967.1,560.2,1230,0,1
2,420,963,548.1,1234,0,1
2,420,682.4,548.2,100,136,2
2,421,970.8,545.5,1234,0,1
2,421,1072.8,685.8,154,184,2
2,422,961.5,540,1232,0,1
2,423,972.5,560.5,1264,0,1
2,423,1221.6,664.1,224,260,2
2,424,967.2,555.1,1246,0,1
2,424,779.6,509.9,42,76,2
2,424,955.1,333.1,124,236,3
2,425,983.8,549.4,1208,0,1
2,425,1117.8,342.2,142,180,2
2,425,770.6,659.3,222,450,3
2,426,970.9,544.5,1204,0,1
2,427,984.5,543.3,1196,0,1
2,428,968.3,545.4,1198,0,1
2,428,1055,344.3,128,166,2
2,429,967.1,536.3,322,0,1
2,429,1090.6,483.8,338,364,2
2,429,973.6,521.8,542,928,3
2,430,974.1,551,380,0,1
2,430,987.5,538.7,806,816,2
2,430,1107.4,317.6,114,968,3
2,431,981.8,539.5,1224,0,1
2,431,852,750.4,100,136,2
2,432,969,527.3,534,0,1
2,432,842,475.5,152,176,2
2,432,971.9,523.1,472,672,3
2,433,964.7,545.2,1190,0,1
2,433,1103.7,329.5,138,176,2
2,434,956.7,548.6,1190,0,1
2,434,1185.2,613.1,140,172,2
2,435,960.2,547.6,294,0,1
2,435,1042.9,520.7,174,194,2
2,435,973,543,736,948,3
2,436,973.8,537.8,1200,0,1
2,437,964.8,547.3,1264,0,1
2,437,829.4,524.1,34,60,2
2,437,1164.2,429.9,234,334,3
2,438,969.1,550.5,1212,0,1
2,438,1081.1,757.7,136,170,2
2,439,962.6,554,1216,0,1
2,439,890.1,753.1,126,160,2
2,440,979.7,564.5,1202,0,1
2,441,985.9,566.5,330,0,1
2,441,983.3,561.6,840,850,2
2,442,967,558.6,1292,0,1
2,442,1170.3,665.1,170,202,2
2,443,961.2,557.2,1258,0,1
2,444,1015.7,543.3,394,0,1
2,444,964.1,555.7,852,866,2
2,445,975.6,563.2,1324,0,1
2,445,989.9,355.4,110,146,2
2,446,969.9,546.6,1198,0,1
2,447,987.4,531.7,296,0,1
2,447,1051.7,534.3,176,444,2
2,447,987.6,553.4,514,990,3
2,448,988.7,540.9,1252,0,1
2,449,974.5,546.5,1220,0,1
2,449,1004.8,785.1,164,200,2
2,450,979.3,541,1216,0,1
2,450,1179.2,444.8,160,196,2
2,451,986.6,534.6,1246,0,1
2,451,853.7,294.9,256,296,2
2,451,760.2,718.1,92,440,3
2,452,973.4,543.5,1218,0,1
2,452,1212.7,648.7,158,194,2
2,453,972.9,544.2,1198,0,1
2,454,972.9,554.5,1184,0,1
2,454,842.2,338,144,180,2
2,455,971.2,540.1,1258,0,1
2,455,963.8,319.1,196,238,2
2,455,963.5,285,372,626,3
2,456,990.7,553.8,1316,0,1
2,457,991,532.4,258,0,1
2,457,959.8,489,148,164,2
2,457,973,537.2,818,994,3
2,458,959.1,557.6,1212,0,1
2,459,976.3,530.8,272,0,1
2,459,955.9,497.9,196,210,2
2,459,964.5,533.2,754,972,3
2,459,1222.9,465,134,1144,4
2,460,969.3,547,378,0,1
2,460,1042.3,492.1,284,622,2
2,460,972.3,532,208,848,3
2,460,1104.3,363.9,116,1000,4
2,460,1200,727.7,226,1266,5
2,461,972.7,542.1,1220,0,1
2,461,1101.3,342,120,156,2
2,462,968.4,540.7,1314,0,1
2,462,972,313.8,272,308,2
2,462,958.6,305,226,544,3
2,463,960.8,564.9,298,0,1
2,463,953.2,542.8,886,898,2
2,464,974.9,554.8,576,0,1
2,464,972.9,543.7,304,312,2
2,464,997.2,518.2,370,694,3
2,465,975,548.1,1224,0,1
2,465,1239.3,578.2,142,178,2
2,466,975.9,558,318,0,1
2,466,967.5,553.5,922,930,2
2,466,836.6,736.4,54,1018,3
2,467,960.6,548.3,306,0,1
2,467,962.4,480.4,256,278,2
2,467,957.6,540.6,608,902,3
2,468,960.4,546.5,322,0,1
2,468,996.5,515.1,178,194,2
2,468,961.3,539,708,912,3
2,469,960.6,559.6,1226,0,1
2,469,934.8,304.2,234,270,2
2,470,973.3,549.1,1176,0,1
2,470,1122.8,358.1,142,180,2
2,470,1183.1,667.1,194,410,3
2,471,972.8,544.3,1104,0,1
2,472,981.8,537.5,282,0,1
2,472,968.5,545.3,948,958,2
2,473,961.6,551.6,1208,0,1
2,473,861.3,351.6,130,166,2
2,474,985.3,551.1,1210,0,1
2,474,1130.2,750.7,286,326,2
2,474,1192.7,509.9,68,426,3
2,475,981.1,552.7,1196,0,1
2,475,876.3,362.8,104,142,2
2,476,990.8,538.3,1216,0,1
2,477,972.6,540.7,354,0,1
2,477,990.7,545.4,844,854,2
2,477,1260.8,540.4,128,1020,3
2,478,1001,530.5,444,0,1
2,478,964.1,525.3,830,846,2
2,478,1175.9,636.6,152,1032,3
2,478,1209.3,672.4,588,1634,4
2,479,983.3,530.6,364,0,1
2,479,972.8,549.4,880,890,2
2,479,1210.8,441.8,168,1096,3
2,480,969.6,542.8,1248,0,1
2,480,1197.7,681.6,462,496,2
2,481,972.4,557.2,1240,0,1
2,481,984.4,802.7,194,228,2
2,482,963,549.4,1274,0,1
2,482,832.1,579.4,66,92,2
2,482,717.2,420.7,254,378,3
2,482,724.9,401.2,140,530,4
2,483,968.9,566.8,100,0,1
2,483,966.6,549.1,1120,1130,2
2,484,972.7,548.4,1230,0,1
2,485,960.7,545.8,1274,0,1
2,485,712.3,589.1,106,144,2
2,486,972.1,554.4,1228,0,1
2,486,724.2,680.8,188,238,2
2,487,983.2,545,564,0,1
2,487,983.5,540.7,654,666,2
2,487,709.1,547.5,124,828,3
2,488,966.5,554.5,1190,0,1
2,488,1076.4,338.6,152,188,2
2,489,996.1,535.5,326,0,1
2,489,953.1,555.6,860,868,2
2,489,1100.4,801.6,126,1030,3
2,490,972.9,546.6,684,0,1
2,490,989.2,548.3,514,524,2
2,490,869.5,771.7,112,674,3
2,491,955.4,559.1,1214,0,1
2,492,953.3,560,1198,0,1
2,492,1094.9,385.5,120,158,2
2,492,1177.5,656.1,190,386,3
2,493,947.7,556.5,238,0,1
2,493,994.5,575.8,100,112,2
2,493,970.2,550.6,636,992,3
2,494,973.4,560.4,506,0,1
2,494,965,565.1,684,692,2
2,494,1118.7,744.4,140,870,3
2,495,960.4,553.2,1244,0,1
2,495,1113.4,395.1,116,152,2
2,496,978.1,549.6,1218,0,1
2,496,989.6,785.9,170,204,2
2,497,963.1,553,1238,0,1
2,498,973.6,555.9,346,0,1
2,498,968.8,536.3,424,434,2
2,498,975.6,517,504,950,3
2,498,726.6,695.8,212,1202,4
2,498,750.2,688.5,134,1344,5
2,499,968.2,550.5,322,0,1
2,499,980.4,545.3,872,880,2
2,499,968.1,316.8,174,1088,3
2,500,974,541.1,878,0,1
2,500,994.9,541.6,292,300,2
2,500,1096.1,381,110,448,3
2,501,977.8,538.8,1198,0,1
2,501,1224.8,421,230,270,2
2,502,977.3,553.4,206,0,1
2,502,1118.6,486.6,190,220,2
2,502,965.4,553.1,860,1110,3
2,502,974.7,327,112,1258,4
2,503,972.8,545.4,1200,0,1
2,503,1218.3,556.3,102,136,2
2,503,1190,444.1,190,354,3
2,504,967.2,550.5,1270,0,1
2,505,963.2,544.5,1248,0,1
2,505,1168.3,563.7,86,118,2
2,505,963.2,800.3,180,338,3
2,506,964.8,552.5,366,0,1
2,506,967.2,543.8,624,874,2
2,506,849.3,806.3,138,1050,3
2,507,951.6,556.2,448,0,1
2,507,1044.5,549.9,198,462,2
2,507,974.1,558,374,854,3
2,507,997.1,382.3,82,968,4
2,508,969.2,554.1,544,0,1
2,508,976.3,546,688,698,2
2,508,710.4,546.3,86,820,3
2,509,972.3,544.9,1220,0,1
2,509,1073.9,761.8,130,160,2
2,510,965.5,547.8,294,0,1
2,510,981.5,627.1,152,320,2
2,510,973.1,572.1,588,926,3
2,510,1061.4,397.5,68,1028,4
2,510,725,747.9,120,1208,5
2,511,973.7,563.6,316,0,1
2,511,971.4,556.7,958,968,2
2,511,757.2,425.3,190,1200,3
2,512,982.6,552.8,1198,0,1
2,513,972.9,532,1314,0,1
2,514,978.1,558.6,1274,0,1
2,514,981.6,326.2,134,170,2
2,515,974.2,533.6,88,0,1
2,515,987.7,545.3,1126,1134,2
2,515,754.3,548.2,136,1306,3
2,515,768.1,659.8,284,1616,4
2,516,979.7,530.3,1198,0,1
2,517,962.3,552.5,1264,0,1
2,518,982,531.8,306,0,1
2,518,1095.4,491.1,158,188,2
2,518,1003.6,517.9,726,936,3
2,518,940.9,274.8,218,1192,4
2,519,991.1,559.2,498,0,1
2,519,979.1,566.1,718,730,2
2,520,984.2,538.5,370,0,1
2,520,971.9,543.9,888,896,2
2,520,724.4,534.5,98,1030,3
2,521,1002.8,548.6,36,0,1
2,521,1096,445.9,44,352,2
2,521,1017.2,526.2,206,578,3
2,521,969.8,540.2,584,1174,4
2,521,1084.9,768.1,114,1326,5
2,522,961.7,553.6,1198,0,1
2,522,1166.3,697.5,184,218,2
2,523,973.1,548.3,1208,0,1
2,523,1073.5,732.7,106,140,2
2,524,964.2,547.7,1208,0,1
2,525,960.7,557.2,1224,0,1
2,525,1096.5,357.5,152,190,2
2,525,720.2,713.5,236,476,3
2,526,966.2,548.2,290,0,1
2,526,936.2,515.8,198,212,2
2,526,967.6,543.5,744,964,3
2,527,968.1,554.1,1216,0,1
2,528,964.8,543.2,1258,0,1
2,528,974.3,825,326,360,2
2,529,963.8,542.5,1210,0,1
2,530,987,542.4,52,0,1
2,530,981.7,546.4,564,574,2
2,530,983.5,541.8,588,1170,3
2,530,859.2,727,124,1330,4
2,531,962.4,562,1202,0,1
2,531,1062.7,368.6,124,158,2
2,532,980.8,547.2,334,0,1
2,532,940.2,503.8,184,204,2
2,532,972.7,527.4,678,894,3
2,533,963.2,550.1,1200,0,1
2,533,1097.4,720.6,66,100,2
2,533,954.4,308.9,212,362,3
2,533,976.5,288.5,238,610,4
2,534,966.6,550.3,362,0,1
2,534,907.1,511,350,370,2
2,534,996.5,540.9,318,708,3
2,535,967.9,560.7,1258,0,1
2,535,1007.8,777.1,166,198,2
2,535,1000.4,800.3,188,400,3
2,536,976.3,536.2,1206,0,1
2,536,989.4,314.9,136,170,2
2,536,980.3,287.2,332,520,3
2,537,967.3,543.7,1240,0,1
2,537,994.6,770,134,168,2
2,537,975.4,810.6,240,420,3
2,538,974.1,562.5,1256,0,1
2,538,862.7,710.6,48,80,2
2,538,734,430,234,360,3
2,539,968.2,541.9,498,0,1
2,539,978.2,526,682,696,2
2,539,847.2,318.3,130,866,3
2,540,967.6,550.4,1290,0,1
2,541,968.2,551.3,1320,0,1
2,542,973.2,529.2,1232,0,1
2,542,838.4,701.2,134,170,2
2,542,728.5,674.4,342,534,3
2,543,961.4,549.8,1206,0,1
2,543,967.5,317.3,214,250,2
2,544,961.1,558.8,1188,0,1
2,544,1094,359.2,180,216,2
2,545,963.3,541.5,640,0,1
2,545,954.8,536.9,570,576,2
2,545,1083.7,781.2,126,742,3
2,546,970.1,553.9,390,0,1
2,546,969,541.1,822,832,2
2,547,958,548.2,1212,0,1
2,548,1014.5,725.3,46,0,1
2,548,1078.9,551.7,28,46,2
2,548,967.4,525.7,884,966,3
2,548,1212.9,551.7,140,1140,4
2,549,962.3,548.8,342,0,1
2,549,966.6,541.6,624,860,2
2,549,1228.5,537.8,146,1042,3
2,549,988,290.8,152,1236,4
2,550,966.5,541.8,1290,0,1
2,551,967.6,548.3,502,0,1
2,551,974.5,535.6,550,828,2
2,551,994.9,259.5,274,1138,3
2,552,978.3,541.7,336,0,1
2,552,968.3,531.6,928,946,2
2,553,970.7,549.8,312,0,1
2,553,1081.4,473.9,92,376,2
2,553,972.3,524.8,506,900,3
2,553,1081,365.8,112,1046,4
2,554,969.1,540.5,378,0,1
2,554,967.6,542.1,666,880,2
2,554,737.9,681.6,360,1276,3
2,555,969.1,555.4,1224,0,1
2,555,1264.2,548,106,144,2
2,556,985.8,546.8,322,0,1
2,556,960.2,637.2,168,188,2
2,556,982.3,567.9,678,890,3
2,556,1087.6,276.4,102,1032,4
2,557,967.6,552.2,1262,0,1
2,557,978,798.7,158,192,2
2,557,973.3,822.3,156,358,3
2,558,976,557.8,1206,0,1
2,558,1194.6,677.6,182,218,2
2,559,977.7,544.9,486,0,1
2,559,967.7,560.8,708,716,2
2,559,817.1,304.8,284,1042,3
2,559,960.2,835.1,460,1552,4
2,560,993.4,546.6,1202,0,1
2,560,1249.8,529.9,130,164,2
2,560,1205.4,444.1,250,440,3
2,561,982.7,542.2,1250,0,1
2,562,966.5,543,566,0,1
2,562,969.6,529.9,260,272,2
2,562,987.6,518,364,650,3
2,563,957.7,555.7,1212,0,1
2,563,689.3,572.9,152,200,2
2,564,963,546.2,1210,0,1
2,564,1193,460.8,156,192,2
2,565,975,579.9,28,0,1
2,565,964.3,574.7,1182,1190,2
2,565,879.9,717.7,28,1250,3
2,565,1155.6,456.5,252,1550,4
2,566,964.2,571,1214,0,1
2,567,950.1,581.6,346,0,1
2,567,969.3,560.3,858,868,2
2,567,869.7,324.4,124,1030,3
2,568,960.6,558.7,1188,0,1
2,568,1060.3,371.6,148,182,2
2,568,681.6,395.1,172,398,3
2,569,972.9,564.1,118,0,1
2,569,960.6,552.4,852,1102,2
2,569,761.4,660.2,146,1282,3
2,570,950.9,548.8,1212,0,1
2,570,1057.2,352.5,112,150,2
2,571,967.3,543.8,320,0,1
2,571,957.1,464.5,228,252,2
2,571,965.4,539.5,654,922,3
2,572,971,543.3,1224,0,1
2,573,964.8,538.4,1216,0,1
2,573,840.7,372.1,134,170,2
2,574,970.5,554.1,1240,0,1
2,575,970.2,557.5,662,0,1
2,575,965.6,552.7,566,574,2
2,575,684.9,544.4,196,806,3
2,576,949.4,547,1212,0,1
2,576,840.9,351.4,146,182,2
2,577,956.9,513.5,386,0,1
2,577,818.7,472.7,132,156,2
2,577,944.6,529.1,172,352,3
2,577,967.7,546.4,440,800,4
2,577,1071.7,358.6,128,960,5
2,578,970.5,555,398,0,1
2,578,971.2,545.3,886,896,2
2,578,978.2,323.6,178,1110,3
2,579,961.3,547.2,1144,0,1
2,579,695.9,431,332,374,2
2,580,1035.7,511,154,0,1
2,580,963.9,524.2,818,832,2
2,580,851.9,331.4,106,978,3
2,580,1171.8,418.3,294,1312,4
2,581,952.8,547,1200,0,1
2,581,869.1,374.2,102,140,2
2,582,958.3,545.2,1270,0,1
2,583,964.4,543.4,1206,0,1
2,583,911.2,389.8,94,122,2
2,584,963.5,549.5,1224,0,1
2,584,847.7,355.2,264,302,2
2,584,723.2,702.7,260,618,3
2,584,719.4,693.5,262,888,4
3,1,971.8,525.2,1222,0,1
3,2,977.7,541.4,80,0,1
3,2,982.1,538,1072,1164,2
3,2,938.4,316.3,110,1306,3
3,3,972.6,528.3,1254,0,1
3,3,963.1,316.5,126,172,2
3,4,980.2,525.3,1226,0,1
3,4,828.5,299.6,190,232,2
3,5,972.7,522,1218,0,1
3,6,970.4,535.8,1222,0,1
3,6,1089.2,778.9,126,184,2
3,7,974.2,536,1210,0,1
3,7,1183.9,401.3,384,418,2
3,8,982,531.1,1256,0,1
3,8,1243.9,532.8,100,136,2
3,8,777.3,644.2,116,318,3
3,9,966.9,540.1,1340,0,1
3,9,1186.1,666.6,254,298,2
3,10,978.9,536.4,1260,0,1
3,11,964,542.1,1242,0,1
3,11,1179.3,654.2,230,272,2
3,12,966.7,543.6,1250,0,1
3,12,1157.6,427.4,268,306,2
3,13,980.9,541.3,292,0,1
3,13,971.1,535.5,786,932,2
3,14,973.6,557.9,280,0,1
3,14,966.5,542.5,1026,1034,2
3,14,1190.3,639.2,178,1242,3
3,15,966.8,543.7,1250,0,1
3,16,969.1,543.8,1220,0,1
3,17,973.9,559.3,60,0,1
3,17,981.5,539,1020,1176,2
3,18,976.2,553.5,274,0,1
3,18,971.9,562.6,198,398,2
3,18,976.8,544.8,566,972,3
3,18,976.1,316.4,128,1148,4
3,19,969.1,550.8,268,0,1
3,19,960.1,495.3,226,430,2
3,19,971.6,545.3,540,984,3
3,19,745.6,426.8,248,1274,4
3,20,971.5,546.7,1258,0,1
3,20,759.9,425.4,220,254,2
3,21,970,550.3,1254,0,1
3,22,968.3,546.1,1342,0,1
3,22,745.8,383.3,188,232,2
3,23,965.6,560.5,284,0,1
3,23,966.6,545.7,1010,1018,2
3,23,805.5,339.9,122,1186,3
3,24,974.9,541.5,1266,0,1
3,24,1229.5,542.2,118,160,2
3,24,733.1,674.7,316,544,3
3,25,976.5,549.4,1288,0,1
3,26,951.7,553.9,1242,0,1
3,26,815.1,783.7,106,162,2
3,27,958,566.2,286,0,1
3,27,966.5,548,944,954,2
3,27,1171,671.1,268,1252,3
3,28,967.6,556.1,1238,0,1
3,28,1082.8,390.1,138,186,2
3,28,711.1,679.3,206,456,3
3,29,975.6,546.1,232,0,1
3,29,979.5,558.4,818,1010,2
3,29,1079.6,361.6,80,1132,3
