observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
2, 1, 6, 3, 1, 1, 1, 1, 9.374457, 3.448946
2, 2, 3, 3, 0, -1, 1, -1, 27.833830, 2.597365
2, 3, 4, 0, 1, 1, -1, 0, 2.897044, 0.538588
2, 4, 5, 6, 0, -1, 1, -1, 3.271661, 1.362636
2, 5, 4, 3, 1, 1, 1, -1, 2.857328, 1.046947
2, 6, 4, 0, 1, 1, 1, 0, 2.611517, 1.066250
2, 7, 5, 1, 0, -1, -1, 1, 6.312966, 5.913485
2, 8, 1, 0, 1, 1, -1, 0, 2.224871, 1.745153
2, 9, 3, 0, 1, 1, -1, 0, 2.109079, 0.446041
2, 10, 1, 5, 1, 1, 1, 1, 3.203654, 1.188948
2, 11, 4, 0, 1, 1, -1, 0, 1.903618, 0.801997
2, 12, 4, 4, 0, -1, 1, -1, 3.001712, 3.424782
2, 13, 1, 4, 1, -1, -1, 1, 4.318577, 1.532707
2, 14, 1, 0, 1, 1, 1, 0, 2.642065, 0.966146
2, 15, 5, 2, 1, -1, 1, 1, 3.502580, 1.254329
2, 16, 6, 0, 1, 1, -1, 0, 3.180227, 1.166163
2, 17, 2, 0, 1, 1, 1, 0, 4.054993, 1.203270
2, 18, 1, 2, 1, 1, 1, -1, 7.129701, 3.079014
2, 19, 1, 0, 1, 1, 1, 0, 2.629905, 0.854435
2, 20, 1, 1, 0, -1, -1, 1, 3.753855, 1.230547
2, 21, 5, 0, 1, 1, -1, 0, 4.242091, 0.611482
2, 22, 2, 2, 1, -1, -1, 1, 3.322706, 1.061519
2, 23, 3, 0, 1, 1, 1, 0, 2.610535, 0.929478
2, 24, 1, 3, 1, -1, -1, -1, 4.067197, 0.478596
2, 25, 3, 3, 1, 1, 1, 1, 4.158678, 0.578699
2, 26, 2, 0, 1, 1, 1, 0, 2.728839, 0.867344
2, 27, 1, 2, 0, -1, 1, -1, 6.328756, 0.511043
2, 28, 6, 2, 1, -1, 1, 1, 6.642588, 0.926182
2, 29, 6, 1, 0, -1, -1, 1, 3.415878, 0.717080
2, 30, 6, 0, 1, 1, 1, 0, 2.371122, 0.894085
2, 31, 1, 5, 1, 1, 1, -1, 2.880449, 0.770204
2, 32, 2, 1, 1, 1, 1, -1, 2.600270, 1.197065
2, 33, 2, 0, 1, 1, -1, 0, 2.376933, 0.213652
2, 34, 4, 2, 1, 1, 1, 1, 2.879886, 0.365908
2, 35, 2, 4, 1, 1, -1, -1, 2.195732, 0.531305
2, 36, 2, 4, 1, 1, 1, 1, 2.507762, 0.359810
2, 37, 1, 6, 1, 1, 1, -1, 2.854592, 0.726333
2, 38, 4, 0, 1, 1, 1, 0, 2.380955, 0.537426
2, 39, 5, 4, 1, -1, 1, 1, 3.450780, 0.676278
2, 40, 4, 5, 1, 1, 1, 1, 3.608309, 1.994520
2, 41, 1, 5, 1, -1, -1, -1, 3.369171, 0.757733
2, 42, 6, 5, 1, -1, -1, -1, 2.791849, 0.534843
2, 43, 4, 0, 1, 1, -1, 0, 2.626841, 1.455580
2, 44, 2, 2, 1, 1, 1, 1, 0.001414, 0.307711
2, 45, 5, 0, 1, 1, 1, 0, 2.193847, 0.314308
