observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
10, 1, 3, 0, 1, 1, 1, 0, 3.678087, 1.476115
10, 2, 2, 0, 1, 1, 1, 0, 1.214110, 1.573033
10, 3, 5, 5, 1, -1, -1, -1, 1.678593, 1.031504
10, 4, 3, 0, 1, 1, -1, 0, 1.568702, 3.755623
10, 5, 4, 2, 1, -1, -1, -1, 1.214797, 0.789144
10, 6, 1, 0, 1, 1, 1, 0, 0.836316, 1.312833
10, 7, 6, 0, 1, 1, -1, 0, 0.717913, 0.538461
10, 8, 6, 1, 1, -1, 1, 1, 1.352388, 1.744732
10, 9, 6, 4, 1, -1, 1, -1, 1.101868, 0.677935
10, 10, 6, 0, 1, 1, 1, 0, 0.752495, 0.776971
10, 11, 4, 0, 1, 1, 1, 0, 0.711303, 0.332842
10, 12, 6, 1, 1, -1, -1, 1, 1.182574, 0.398711
10, 13, 1, 3, 1, 1, -1, -1, 1.397263, 0.318307
10, 14, 3, 3, 1, 1, -1, 1, 1.772164, 0.364997
10, 15, 6, 0, 1, 1, 1, 0, 0.597366, 0.265077
10, 16, 3, 2, 1, 1, 1, 1, 1.262227, 0.278735
10, 17, 1, 0, 1, 1, 1, 0, 0.651418, 0.161267
10, 18, 3, 2, 1, 1, 1, -1, 0.669689, 0.034081
10, 19, 1, 5, 1, 1, -1, -1, 1.035749, 0.001120
10, 20, 3, 0, 1, 1, -1, 0, 0.484616, 0.232461
10, 21, 1, 0, 1, 1, -1, 0, 0.499022, 0.079916
10, 22, 2, 0, 1, 1, -1, 0, 0.524551, 0.027717
10, 23, 6, 3, 1, -1, 1, -1, 0.981002, 0.737595
10, 24, 2, 1, 1, 1, 1, -1, 1.096052, 0.577457
10, 25, 3, 5, 1, -1, -1, 1, 1.004446, 0.932204
10, 26, 3, 6, 1, -1, -1, 1, 2.075109, 0.319972
10, 27, 2, 1, 1, 1, -1, 1, 1.050779, 0.027231
10, 28, 3, 0, 1, 1, -1, 0, 0.710688, 0.047684
10, 29, 2, 0, 1, 1, 1, 0, 0.698183, 0.060810
10, 30, 1, 0, 1, 1, -1, 0, 0.406219, 0.014354
10, 31, 6, 0, 1, 1, 1, 0, 0.585175, 0.027463
10, 32, 6, 0, 0, 1, 1, 0, 0.379918, 0.876633
10, 33, 6, 5, 1, 1, 1, 1, 0.928846, 1.722213
10, 34, 3, 0, 1, 1, 1, 0, 0.616583, 0.053974
10, 35, 1, 0, 1, 1, -1, 0, 0.532389, 0.001054
10, 36, 5, 0, 1, 1, -1, 0, 0.637218, 0.014408
10, 37, 4, 0, 1, 1, 1, 0, 0.545289, 0.007708
10, 38, 5, 4, 1, 1, -1, 1, 0.747171, 0.001046
10, 39, 1, 0, 1, 1, -1, 0, 0.572551, 0.001033
10, 40, 4, 1, 1, -1, -1, 1, 1.174025, 0.383187
10, 41, 3, 2, 1, 1, -1, -1, 0.538221, 0.100614
10, 42, 4, 4, 1, 1, -1, -1, 0.857224, 0.001046
10, 43, 1, 5, 1, -1, 1, 1, 0.957941, 0.214172
10, 44, 4, 0, 1, 1, 1, 0, 0.855098, 0.060739
10, 45, 6, 6, 1, 1, -1, -1, 0.664285, 0.080589
10, 46, 6, 0, 1, 1, -1, 0, 0.518018, 0.001056
10, 47, 3, 2, 1, 1, -1, -1, 0.597282, 0.014187
10, 48, 6, 6, 0, 1, 1, -1, 0.888040, 0.278842
10, 49, 2, 3, 1, 1, -1, 1, 0.862683, 0.001034
10, 50, 3, 0, 1, 1, 1, 0, 0.861791, 0.133716
10, 51, 3, 0, 1, 1, -1, 0, 0.592055, 0.034095
10, 52, 3, 1, 1, 1, -1, 1, 0.785735, 0.001046
10, 53, 1, 0, 1, 1, -1, 0, 0.724044, 0.001071
10, 54, 5, 6, 1, 1, -1, -1, 0.611706, 0.001030
10, 55, 5, 0, 1, 1, 1, 0, 0.631441, 0.001047
10, 56, 6, 1, 1, -1, 1, 1, 1.427038, 0.294323
10, 57, 1, 0, 1, 1, -1, 0, 0.511814, 0.001006
10, 58, 1, 0, 1, 1, -1, 0, 0.385550, 0.597213
10, 59, 2, 1, 0, 1, 1, 1, 0.677895, 0.001030
10, 60, 1, 0, 1, 1, 1, 0, 0.717042, 0.014262
10, 61, 1, 0, 1, 1, -1, 0, 0.698058, 0.146059
10, 62, 1, 0, 1, 1, -1, 0, 0.520095, 1.237535
10, 63, 1, 4, 1, 1, 1, 1, 0.577018, 0.292447
10, 64, 5, 0, 1, 1, 1, 0, 0.544550, 0.034147
10, 65, 1, 5, 1, -1, 1, -1, 0.651612, 0.511499
10, 66, 4, 3, 1, -1, -1, -1, 1.123494, 0.959103
10, 67, 3, 5, 1, -1, 1, 1, 1.122609, 0.221317
10, 68, 6, 0, 0, 1, -1, 0, 0.676336, 0.014359
10, 69, 4, 0, 1, 1, -1, 0, 0.696138, 0.092339
10, 70, 5, 2, 1, -1, 1, -1, 0.565505, 0.825199
10, 71, 5, 0, 1, 1, 1, 0, 0.577706, 0.027532
10, 72, 4, 5, 1, 1, 1, -1, 0.650246, 0.001023
10, 73, 6, 0, 1, 1, -1, 0, 0.862214, 0.001063
10, 74, 4, 2, 1, -1, 1, 1, 1.178417, 0.147127
10, 75, 2, 4, 0, 1, -1, 1, 0.625915, 0.240056
10, 76, 4, 0, 1, 1, -1, 0, 0.595718, 0.001051
10, 77, 1, 0, 1, 1, 1, 0, 0.477268, 0.001018
10, 78, 2, 3, 1, 1, 1, -1, 0.784079, 0.613387
10, 79, 5, 0, 1, 1, -1, 0, 0.566005, 0.001109
10, 80, 4, 3, 1, -1, -1, 1, 1.047288, 0.126445
10, 81, 5, 3, 1, 1, -1, -1, 1.074853, 0.001052
10, 82, 5, 5, 1, 1, -1, -1, 0.887204, 0.000999
10, 83, 4, 0, 1, 1, 1, 0, 0.609091, 0.001062
10, 84, 1, 5, 1, -1, 1, -1, 1.347939, 0.246084
10, 85, 4, 3, 1, -1, 1, -1, 0.967482, 0.054117
10, 86, 1, 0, 1, 1, -1, 0, 0.643087, 0.001005
10, 87, 3, 0, 1, 1, 1, 0, 0.495339, 0.001003
10, 88, 4, 4, 1, -1, -1, -1, 0.858385, 0.126263
