observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
11, 1, 3, 0, 1, 1, 1, 0, 7.656200, 3.486908
11, 2, 2, 0, 1, 1, 1, 0, 2.787966, 1.581204
11, 3, 2, 0, 1, 1, 1, 0, 2.535170, 1.327997
11, 4, 1, 1, 1, 1, 1, 1, 6.425130, 1.188725
11, 5, 3, 4, 1, -1, 1, 1, 2.772550, 1.132130
11, 6, 4, 0, 1, 1, -1, 0, 3.773705, 1.409128
11, 7, 1, 1, 1, 1, -1, 1, 2.854101, 0.450130
11, 8, 1, 0, 1, 1, 1, 0, 2.348086, 0.724599
11, 9, 2, 0, 1, 1, 1, 0, 2.108206, 0.963650
11, 10, 5, 3, 1, -1, 1, 1, 3.076939, 0.920471
11, 11, 4, 0, 1, 1, 1, 0, 2.343982, 1.010174
11, 12, 2, 0, 1, 1, -1, 0, 2.043886, 0.592802
11, 13, 1, 0, 1, 1, 1, 0, 2.423360, 0.924929
11, 14, 5, 1, 1, 1, 1, -1, 2.193433, 1.146849
11, 15, 1, 1, 1, -1, 1, 1, 2.715923, 0.898517
11, 16, 1, 0, 1, 1, -1, 0, 2.330899, 1.619195
11, 17, 1, 0, 1, 1, 1, 0, 1.827957, 0.918294
11, 18, 4, 0, 1, 1, -1, 0, 2.434154, 0.549215
11, 19, 3, 0, 1, 1, 1, 0, 1.882996, 0.565574
11, 20, 5, 0, 1, 1, -1, 0, 2.340773, 1.073160
11, 21, 1, 4, 1, 1, 1, -1, 2.807386, 0.631184
11, 22, 6, 1, 1, 1, 1, -1, 2.520484, 1.678005
11, 23, 2, 0, 1, 1, 1, 0, 2.001438, 1.088690
11, 24, 3, 5, 1, -1, 1, -1, 2.190429, 0.631574
11, 25, 3, 0, 1, 1, 1, 0, 1.677955, 0.320550
11, 26, 3, 0, 1, 1, 1, 0, 1.945032, 0.525950
11, 27, 2, 3, 1, 1, 1, -1, 1.746181, 0.467421
11, 28, 2, 0, 1, 1, 1, 0, 1.845536, 0.260075
11, 29, 3, 0, 1, 1, 1, 0, 1.565850, 0.333249
11, 30, 6, 0, 1, 1, 1, 0, 1.596905, 0.445580
11, 31, 2, 0, 1, 1, -1, 0, 2.016203, 0.400250
11, 32, 5, 0, 1, 1, -1, 0, 1.772954, 0.121317
11, 33, 5, 2, 1, 1, 1, 1, 2.709082, 0.573357
11, 34, 4, 0, 1, 1, 1, 0, 1.976382, 0.791041
11, 35, 5, 3, 1, -1, 1, -1, 2.076463, 0.426903
11, 36, 2, 0, 1, 1, 1, 0, 1.767640, 0.411529
11, 37, 5, 5, 1, 1, 1, -1, 2.059825, 0.460477
11, 38, 4, 1, 1, -1, 1, 1, 3.032535, 1.421465
11, 39, 4, 3, 1, 1, 1, 1, 2.153636, 0.414209
11, 40, 6, 3, 0, 1, -1, -1, 2.149394, 0.324331
11, 41, 1, 0, 1, 1, -1, 0, 2.354277, 0.619747
11, 42, 2, 3, 1, -1, 1, 1, 3.019585, 0.398600
11, 43, 6, 0, 1, 1, 1, 0, 2.461615, 0.313014
11, 44, 4, 0, 1, 1, 1, 0, 1.883752, 0.113800
11, 45, 3, 0, 1, 1, 1, 0, 1.515741, 0.119976
11, 46, 3, 6, 0, 1, -1, 1, 1.967067, 0.281504
11, 47, 1, 0, 1, 1, 1, 0, 1.439376, 0.266261
11, 48, 2, 0, 1, 1, 1, 0, 1.613507, 0.160394
11, 49, 3, 4, 0, 1, -1, 1, 1.689085, 0.101160
11, 50, 5, 0, 1, 1, -1, 0, 2.265970, 0.340039
11, 51, 1, 0, 1, 1, 1, 0, 1.760521, 0.306975
11, 52, 5, 0, 1, 1, 1, 0, 1.401961, 0.100061
11, 53, 1, 0, 1, 1, -1, 0, 1.621440, 0.054340
11, 54, 3, 0, 1, 1, -1, 0, 1.408694, 0.020404
11, 55, 5, 0, 1, 1, -1, 0, 2.243826, 0.034379
