observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
7, 2, 2, 0, 0, 1, -1, 0, 0.691718, 4.538153
7, 3, 2, 0, 1, 1, 1, 0, 1.265488, 3.319468
7, 5, 4, 0, 0, 3, -1, 0, 1.191368, 0.000000
7, 7, 5, 0, 1, 1, 1, 0, 0.694512, 1.251234
7, 8, 2, 1, 1, -1, -1, -1, 1.466427, 1.208572
7, 9, 2, 0, 1, 1, 1, 0, 0.730553, 4.963596
7, 10, 4, 4, 1, -1, -1, -1, 1.270853, 1.594192
7, 11, 1, 0, 1, 1, -1, 0, 0.524896, 2.594626
7, 12, 4, 4, 0, -1, 1, -1, 1.375285, 2.085583
7, 13, 1, 1, 1, -1, 1, -1, 0.774368, 2.126609
7, 14, 3, 0, 0, 3, 1, 0, 0.801977, 0.000000
7, 16, 5, 2, 1, -1, -1, -1, 1.291837, 1.947247
7, 17, 6, 0, 1, 1, 1, 0, 0.713156, 1.331634
7, 18, 3, 2, 1, -1, -1, -1, 1.455631, 1.693109
7, 19, 3, 0, 1, 1, 1, 0, 0.681942, 1.836223
7, 20, 5, 0, 1, 1, -1, 0, 0.794297, 1.420453
7, 21, 4, 0, 1, -1, -1, 0, 0.900022, 1.368247
7, 22, 6, 5, 1, -1, -1, 1, 1.158485, 1.664953
7, 23, 4, 3, 1, -1, 1, 1, 1.171248, 0.880732
7, 24, 1, 1, 1, 1, -1, -1, 1.119051, 2.396768
7, 25, 6, 5, 0, -1, 1, -1, 1.039867, 1.708051
7, 26, 2, 3, 0, -1, -1, 1, 0.871711, 1.938891
7, 27, 6, 2, 0, -1, -1, -1, 0.838255, 1.494136
7, 28, 1, 0, 0, -1, 1, 0, 0.457882, 2.179087
7, 29, 1, 0, 1, 1, 1, 0, 0.627450, 1.646682
7, 30, 2, 0, 1, 1, 1, 0, 0.654677, 1.381392
7, 31, 6, 1, 0, -1, -1, 1, 0.915372, 0.872990
7, 32, 4, 5, 0, 1, 1, 1, 0.918667, 1.302172
7, 33, 4, 5, 0, -1, -1, -1, 0.515141, 1.764430
7, 34, 1, 0, 1, 1, 1, 0, 0.662365, 2.978000
7, 35, 6, 0, 1, 1, 1, 0, 0.686035, 1.346042
7, 36, 4, 0, 1, -1, -1, 0, 0.840809, 2.275228
7, 37, 3, 6, 0, -1, -1, -1, 0.551324, 1.224756
7, 38, 5, 2, 0, -1, -1, -1, 0.516408, 0.991724
7, 39, 5, 4, 0, -1, 1, -1, 0.733341, 0.629242
7, 40, 1, 0, 1, 1, 1, 0, 0.609162, 2.495708
7, 41, 2, 0, 1, 1, 1, 0, 0.629177, 2.595525
7, 42, 3, 0, 1, -1, -1, 0, 0.630091, 1.225547
7, 43, 3, 2, 1, -1, 1, -1, 0.774123, 1.475653
7, 44, 1, 2, 1, -1, 1, 1, 0.886125, 1.600036
7, 45, 4, 0, 0, -1, -1, 0, 0.765778, 0.816291
7, 46, 4, 0, 0, -1, 1, 0, 0.484188, 2.020684
7, 47, 1, 0, 1, -1, 1, 0, 0.618521, 0.708816
7, 48, 4, 2, 0, -1, -1, -1, 0.717891, 0.737422
7, 49, 4, 2, 1, 1, 1, -1, 0.727544, 3.331944
7, 50, 4, 0, 1, 3, 1, 0, 0.477108, 1.135178
7, 51, 1, 2, 1, -1, 1, 1, 0.646420, 1.987058
7, 52, 1, 2, 1, -1, -1, -1, 0.781463, 1.420545
7, 53, 5, 3, 1, -1, 1, 1, 0.777611, 1.319168
7, 54, 1, 0, 1, 1, 1, 0, 0.590002, 1.566432
7, 55, 4, 5, 1, 1, 1, -1, 0.919239, 1.016521
7, 56, 3, 0, 1, 1, 1, 0, 0.854117, 1.401505
7, 57, 2, 0, 1, 1, 1, 0, 0.533478, 1.030732
7, 58, 3, 0, 0, -1, -1, 0, 0.662077, 1.216160
