observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
10, 1, 3, 0, 1, 3, 1, 0, 1.422530, 0.000000
10, 2, 2, 0, 1, 3, 1, 0, 0.905405, 0.000000
10, 3, 5, 5, 1, 3, -1, -1, 1.342306, 0.000000
10, 4, 3, 0, 1, 1, -1, 0, 0.992117, 2.277706
10, 5, 4, 2, 1, 3, -1, -1, 1.138847, 0.000000
10, 6, 1, 0, 1, 3, 1, 0, 0.706604, 0.000000
10, 7, 6, 0, 1, 3, -1, 0, 0.870927, 0.000000
10, 11, 4, 0, 1, 3, 1, 0, 0.749790, 0.000000
10, 12, 6, 1, 1, 3, -1, 1, 0.816674, 0.000000
10, 13, 1, 3, 1, 3, -1, -1, 0.939210, 0.000000
10, 15, 6, 0, 1, 3, 1, 0, 0.741099, 0.000000
10, 16, 3, 2, 1, 3, 1, 1, 1.130946, 0.000000
10, 17, 1, 0, 1, 3, 1, 0, 0.638962, 0.000000
10, 18, 3, 2, 1, 3, 1, -1, 0.603281, 0.000000
10, 19, 1, 5, 1, 3, -1, -1, 0.748540, 0.000000
10, 20, 3, 0, 1, 3, -1, 0, 0.685013, 0.000000
10, 21, 1, 0, 1, 3, -1, 0, 0.729837, 0.000000
10, 22, 2, 0, 1, 3, -1, 0, 0.852258, 0.000000
10, 23, 6, 3, 1, 3, 1, -1, 1.249603, 0.000000
10, 24, 2, 1, 1, 3, 1, -1, 0.746713, 0.000000
10, 25, 3, 5, 1, 3, -1, 1, 0.857551, 0.000000
10, 26, 3, 6, 1, 1, -1, 1, 0.884990, 1.648593
10, 27, 2, 1, 1, 3, -1, 1, 0.932979, 0.000000
10, 28, 3, 0, 1, -1, -1, 0, 0.636452, 1.674427
10, 29, 2, 0, 1, 3, 1, 0, 0.728889, 0.000000
10, 30, 1, 0, 1, 3, -1, 0, 0.648879, 0.000000
10, 31, 6, 0, 1, 3, 1, 0, 1.101607, 0.000000
10, 32, 6, 0, 1, 3, 1, 0, 0.817211, 0.000000
10, 33, 6, 5, 1, 3, 1, 1, 0.658220, 0.000000
10, 34, 3, 0, 1, 3, 1, 0, 0.596361, 0.000000
10, 35, 1, 0, 1, 3, -1, 0, 0.621340, 0.000000
10, 36, 5, 0, 1, 3, -1, 0, 0.682100, 0.000000
10, 37, 4, 0, 1, 3, 1, 0, 0.750051, 0.000000
10, 38, 5, 4, 1, 3, -1, 1, 1.017100, 0.000000
10, 39, 1, 0, 1, 3, -1, 0, 0.701258, 0.000000
10, 40, 4, 1, 1, 3, -1, 1, 0.902188, 0.000000
10, 41, 3, 2, 1, 3, -1, -1, 0.888552, 0.000000
10, 42, 4, 4, 1, 3, -1, -1, 0.695964, 0.000000
10, 43, 1, 5, 1, 3, 1, 1, 0.664263, 0.000000
