observer,trial,x,y,dur,onset,offset,n
1_5,141,943.2,544,604,622,19159282,3
1_5,141,1074.7,741.4,87,1277,19159420,4
1_5,141,743.3,453.8,174,1429,19159659,5
1_5,141,1047.3,785.1,410,1653,19160119,6
1_5,142,955.8,550.6,555,0,19163829,1
1_5,142,966.8,539.3,173,564,19164011,2
1_5,142,937.9,555.5,466,748,19164488,3
1_5,142,1194.4,580.6,106,1264,19164644,4
1_5,142,1175,698.5,517,1397,19165188,5
1_5,143,945.3,564.8,1201,0,19170126,1
1_5,143,1092.8,784.7,93,1255,19170273,2
1_5,143,728.2,686.4,289,1407,19170621,3
1_5,144,943.3,570.5,305,0,19174296,1
1_5,144,951.3,555.8,922,316,19175229,2
1_5,144,1148.7,516.5,103,1269,19175363,3
1_5,144,1174.2,468,552,1394,19175937,4
1_5,145,946.6,555.6,386,0,19179045,1
1_5,145,950.1,546.6,822,398,19179879,2
1_5,145,955.2,794.2,237,1253,19180149,3
1_5,145,937.2,814.5,676,1501,19180836,4
1_5,146,946.6,561.2,1204,0,19185297,1
1_5,146,1170.7,678.1,823,1254,19186170,2
1_5,147,959.8,566.9,501,0,19189010,1
1_5,147,953.4,557.6,729,509,19189747,2
1_5,147,949.5,392.6,128,1263,19189900,3
1_5,147,951.7,334.5,986,1411,19190906,4
1_5,148,945.6,556.9,393,0,19194127,1
1_5,148,975.9,469.1,171,414,19194319,2
1_5,148,942.6,358.9,631,608,19194973,3
1_5,148,937.3,336.6,652,1254,19195640,4
1_5,149,951.8,569.4,435,0,19198796,1
1_5,149,966.5,486.7,170,456,19198987,2
1_5,149,955.3,371.5,606,650,19199617,3
1_5,149,952.7,343.4,811,1268,19200440,4
1_5,150,952.2,561.8,667,0,19204162,1
1_5,150,972.8,505.7,286,684,19204465,2
1_5,150,953.8,369.6,369,994,19204858,3
1_5,150,1132.6,684.2,176,1429,19205100,4
1_5,150,1179.1,686,242,1622,19205359,5
1_5,150,1081,754,191,1889,19205575,6
1_5,150,1168.2,699.9,246,2102,19205843,7
1_5,151,943.4,557,602,0,19215031,1
1_5,151,946.8,547.3,602,610,19215641,2
1_5,151,1205.6,556.9,66,1264,19215759,3
1_5,151,945.1,298.2,738,1391,19216558,4
1_5,152,944.5,574.2,351,0,19219203,1
1_5,152,1007.5,455.6,170,375,19219397,2
1_5,152,935.8,373.8,288,567,19219707,3
1_5,152,963.6,344.3,389,871,19220112,4
1_5,152,944.6,325.1,602,1271,19220725,5
1_5,153,948.8,572.1,1196,0,19224793,1
1_5,153,1047.5,353.4,113,1234,19224944,2
1_5,153,933.8,321.5,359,1388,19225344,3
1_5,153,1051.1,347,573,1772,19225942,4
1_5,154,950.5,559.1,760,0,19229323,1
1_5,154,945.7,389,441,789,19229793,2
1_5,154,1177.1,694.3,701,1291,19230555,3
1_5,155,953.4,564,456,0,19233470,1
1_5,155,957.1,561.3,728,473,19234215,2
1_5,155,1172.8,678.9,589,1252,19234855,3
1_5,156,955.3,554.5,751,0,19239001,1
1_5,156,979.2,534.5,443,763,19239456,2
1_5,156,1060.1,695.5,79,1233,19239562,3
1_5,156,755.6,422.3,141,1380,19239771,4
1_5,156,727.8,429.7,76,1531,19239857,5
1_5,156,1068.9,765.2,221,1671,19240142,6
1_5,156,1090.9,775.4,328,1904,19240482,7
1_5,157,938.6,573.8,1230,0,19246678,1
1_5,157,943.4,814.1,474,1273,19247195,2
1_5,157,934.2,818.2,610,1753,19247811,3
1_5,158,945,569.9,480,0,19251230,1
1_5,158,950,558.1,747,489,19251986,2
1_5,158,1203,552.6,78,1277,19252105,3
1_5,158,923,340.9,245,1415,19252410,4
1_5,158,949.8,327.6,447,1672,19252869,5
1_5,159,956.1,563.5,1216,0,19257073,1
1_5,159,1176.5,482.4,193,1259,19257309,2
1_5,159,1165,461.4,146,1466,19257469,3
1_5,159,849.7,359.7,409,1670,19257936,4
1_5,160,952.1,566.7,89,0,19261372,1
1_5,160,961.7,544.5,361,136,19261780,2
1_5,160,945.6,564.9,242,507,19262032,3
1_5,160,979.8,489.4,561,768,19262612,4
1_5,160,942.2,358,283,1353,19262919,5
1_5,160,942.1,337.9,401,1646,19263330,6
1_5,161,950.2,562.3,655,0,19266932,1
1_5,161,946.8,408.8,179,680,19267136,2
1_5,161,948,370.4,315,875,19267467,3
1_5,161,1215.6,571.8,135,1248,19267660,4
1_5,161,1179.3,692.3,743,1409,19268429,5
1_5,162,951.8,561,1219,0,19272754,1
1_5,162,1150.1,496.1,176,1258,19272969,2
1_5,162,1167.2,474.2,371,1446,19273352,3
1_5,163,944.5,554.1,1240,0,19278244,1
1_5,163,1167.1,667,203,1280,19278487,2
1_5,163,1183.7,690.3,551,1493,19279048,3
1_5,164,951.4,564.4,1221,0,19283340,1
1_5,164,707.9,525.9,142,1262,19283523,2
1_5,164,711.1,470.9,205,1426,19283750,3
1_5,164,687.8,539.2,374,1655,19284148,4
1_5,165,949.1,561.7,884,0,19288789,1
1_5,165,959.4,549.4,316,893,19289114,2
1_5,165,803.7,685.4,100,1257,19289262,3
1_5,165,714.3,688.3,592,1378,19289875,4
1_5,165,826.3,768.2,556,1994,19290455,5
1_5,166,941.5,561.8,367,0,19294437,1
1_5,166,989.2,527.2,203,609,19294882,2
1_5,166,948.8,550.6,438,824,19295332,3
1_5,166,1196.9,488.2,197,1306,19295573,4
1_5,166,1179.4,473.2,104,1514,19295688,5
1_5,166,820.2,356.9,350,1677,19296097,6
1_5,167,945.1,557.7,584,0,19300021,1
1_5,167,950.7,546.6,675,594,19300706,2
1_5,167,1184.4,708.5,535,1321,19301293,3
1_5,168,952.2,562.2,1204,0,19305992,1
1_5,168,1208,580.2,138,1254,19306180,2
1_5,168,1173.1,457.7,221,1420,19306429,3
1_5,168,1213.1,541.7,308,1664,19306760,4
1_5,169,943.9,562.9,409,0,19310263,1
1_5,169,952,553,790,416,19311060,2
1_5,169,692.1,554.6,83,1257,19311194,3
1_5,169,975.9,793.2,139,1398,19311391,4
1_5,169,707.2,591,303,1594,19311751,5
1_5,170,949.6,561.5,1219,0,19316292,1
1_5,170,1074.5,511,71,1260,19316404,2
1_5,170,1153.3,681.9,152,1359,19316584,3
1_5,170,1095.4,407.1,471,1559,19317103,4
1_5,171,945.7,562.6,1239,0,19323878,1
1_5,171,1063.3,713.4,102,1278,19324019,2
1_5,171,1148,453.6,552,1424,19324615,3
1_5,172,951,556.4,528,0,19328184,1
1_5,172,962.4,547.7,361,537,19328554,2
1_5,172,1130.2,489.4,285,938,19328879,3
1_5,172,1181.8,520.3,31,1240,19328927,4
1_5,172,957.3,369,485,1316,19329457,5
1_5,173,947.3,562,403,0,19332827,1
1_5,173,947.9,550.9,802,410,19333636,2
1_5,173,718.1,464.6,526,1254,19334204,3
1_5,174,944.4,571.4,504,0,19338045,1
1_5,174,962.2,546.2,681,525,19338747,2
1_5,174,824,408.9,95,1246,19338882,3
1_5,174,716.3,709.1,512,1374,19339427,4
1_5,175,957.5,561.5,670,0,19343394,1
1_5,175,966.9,550.8,590,689,19344003,2
1_5,175,952.9,794.2,230,1318,19344272,3
1_5,175,853.5,473.2,340,1599,19344663,4
1_5,176,947.4,568.7,1222,0,19349101,1
1_5,176,1157.6,591.5,272,1259,19349410,2
1_5,177,941.1,566,467,0,19353509,1
1_5,177,938.4,546.4,226,476,19353744,2
1_5,177,943.6,566.7,507,711,19354260,3
1_5,177,1080.9,708.2,97,1259,19354398,4
1_5,177,936.4,347.6,614,1416,19355072,5
1_5,178,948.6,571.6,431,0,19358690,1
1_5,178,955.6,560.9,784,441,19359484,2
1_5,178,741.6,672.6,251,1266,19359776,3
1_5,178,814.9,436.4,339,1559,19360157,4
1_5,179,946.2,565.6,525,0,19363903,1
1_5,179,982.1,529.8,146,544,19364068,2
1_5,179,953,551.9,523,703,19364604,3
1_5,179,1079,764.3,112,1280,19364770,4
1_5,179,1170.5,697.9,195,1416,19364989,5
1_5,179,1087.1,759.6,493,1635,19365506,6
1_5,180,948.4,562.7,489,0,19368967,1
1_5,180,980.1,534.8,197,504,19369179,2
1_5,180,948.9,547.1,557,711,19369746,3
1_5,180,1122.9,518,159,1304,19369941,4
1_5,180,1170.1,485,71,1480,19370029,5
1_5,180,822.5,753.2,318,1613,19370409,6
1_5,181,947.4,562,1209,0,19374871,1
1_5,181,724.9,641.4,240,1259,19375161,2
1_5,181,848.4,399.8,338,1545,19375545,3
1_5,182,944.9,567.8,578,0,19379557,1
1_5,182,1063.4,506.7,158,602,19379739,2
1_5,182,956.5,535.4,153,783,19379915,3
1_5,182,978.6,423.1,234,962,19380175,4
1_5,182,943.8,370.6,135,1214,19380328,5
1_5,182,816.5,719.8,193,1411,19380583,6
1_5,182,938.2,412.8,266,1653,19380898,7
1_5,183,948.8,560.4,427,0,19384156,1
1_5,183,963.1,502.8,254,445,19384428,2
1_5,183,931.5,514.9,137,711,19384577,3
1_5,183,954,546.2,359,861,19384949,4
1_5,183,1161.7,654,164,1258,19385151,5
1_5,183,1171.7,683.9,47,1442,19385218,6
1_5,183,759.2,654.9,206,1550,19385485,7
1_5,184,952.2,566.2,369,0,19388599,1
1_5,184,997.6,534.5,138,383,19388751,2
1_5,184,944.9,549,675,535,19389440,3
1_5,184,718.9,652.9,435,1261,19389926,4
1_5,185,947.8,574.1,355,0,19392794,1
1_5,185,989.7,561.6,324,370,19393133,2
1_5,185,946.2,556.9,491,707,19393637,3
1_5,185,723.6,664.8,474,1237,19394150,4
1_5,186,948.8,571.3,1211,0,19398077,1
1_5,186,731.6,466.8,178,1263,19398307,2
1_5,186,908.1,399.1,433,1477,19398776,3
1_5,187,950.5,562.3,1239,0,19403369,1
1_5,187,1166,639.4,104,1291,19403525,2
1_5,187,1176.4,677.3,353,1417,19403900,3
1_5,187,1084.6,431.7,135,1815,19404080,4
1_5,187,1190.8,671.4,431,2006,19404567,5
1_5,188,945.5,563.4,878,0,19408258,1
1_5,188,952.9,558.1,305,898,19408583,2
1_5,188,703.8,453.7,167,1258,19408805,3
1_5,188,897.1,385.9,398,1466,19409244,4
1_5,189,948.4,558.4,431,0,19412096,1
1_5,189,956.2,559.4,773,439,19412877,2
1_5,189,1160.1,685.4,405,1262,19413332,3
1_5,190,952.1,567.9,525,0,19417424,1
1_5,190,944.1,562.7,694,531,19418124,2
1_5,190,704.5,673.5,301,1277,19418477,3
1_5,190,1023.3,441.5,401,1629,19418929,4
1_5,191,947,562.6,1248,0,19424230,1
1_5,191,691.5,650,119,1302,19424403,2
1_5,191,717.4,685.6,443,1438,19424863,3
1_5,192,949.3,563.2,1212,0,19429430,1
1_5,192,822.4,802.9,167,1270,19429655,2
1_5,192,722,450.7,230,1487,19429935,3
1_5,192,798.3,799.5,316,1782,19430316,4
1_5,193,952,564,913,0,19433815,1
1_5,193,953.2,556.1,300,921,19434123,2
1_5,193,1142.4,489.5,223,1260,19434385,3
1_5,193,978.2,409.2,406,1522,19434830,4
1_5,194,952.7,565.3,1219,0,19438469,1
1_5,194,1161.6,484.9,425,1258,19438933,2
1_5,195,944.7,562.4,395,0,19442558,1
1_5,195,980.3,491.7,217,416,19442796,2
1_5,195,941.9,524.4,531,652,19443346,3
1_5,195,698.8,449.7,316,1225,19443704,4
1_5,195,709.4,457.3,125,1548,19443836,5
1_5,195,802.3,748.4,385,1733,19444281,6
1_5,196,952.1,561.9,1210,0,19448362,1
1_5,196,855.2,712.4,111,1254,19448517,2
1_5,196,1166.8,686.1,123,1418,19448693,3
1_5,196,816.5,774.8,410,1600,19449162,4
1_5,197,961.3,568.1,758,0,19452883,1
1_5,197,949.6,564.1,446,775,19453346,2
1_5,197,1193.1,584.9,224,1270,19453619,3
1_5,197,1177,693.8,748,1515,19454388,4
1_5,198,949.7,569.5,1199,0,19458619,1
1_5,198,681,559.4,119,1251,19458790,2
1_5,198,730.4,715,380,1400,19459200,3
1_5,198,676.4,594.1,471,1808,19459699,4
1_5,199,947.7,561,1198,0,19463318,1
1_5,199,728.4,666.5,171,1247,19463538,2
1_5,199,707.6,697.5,850,1429,19464399,3
1_5,200,949.9,567.4,1224,0,19468480,1
1_5,200,863.9,522.3,98,1248,19468602,2
1_5,200,974.6,370,121,1375,19468752,3
1_5,200,941.7,345.9,109,1514,19468879,4
1_5,200,1078.7,367.5,615,1646,19469517,5
1_5,201,942.7,562.5,1209,0,19479048,1
1_5,201,1177,692.7,258,1259,19479356,2
1_5,201,969.4,414.5,447,1565,19479851,3
1_5,202,946.9,569.6,1199,0,19483570,1
1_5,202,957.5,830.4,738,1243,19484352,2
1_5,203,945.1,562.2,1198,0,19488171,1
1_5,203,716.1,683.7,620,1249,19488842,2
1_5,204,948.3,560.8,719,0,19493125,1
1_5,204,963.6,563,499,729,19493634,2
1_5,204,696.4,497.2,119,1285,19493810,3
1_5,204,706.2,464.2,368,1421,19494195,4
1_5,205,949.4,565.1,1214,0,19498204,1
1_5,205,1163.4,669.5,691,1255,19498936,2
1_5,206,943.1,573.7,1183,0,19503061,1
1_5,206,688,555.4,162,1224,19503264,2
1_5,206,726.7,457.8,347,1411,19503636,3
1_5,206,680,546.4,546,1779,19504203,4
1_5,207,954.8,560.2,1299,0,19508430,1
1_5,207,940.5,382.2,171,1325,19508627,2
1_5,207,1064.9,621.2,178,1559,19508868,3
1_5,208,940.4,560.4,432,0,19512341,1
1_5,208,974,478.8,243,455,19512607,2
1_5,208,956.1,535.1,308,714,19512931,3
1_5,208,954.7,394,224,1054,19513187,4
1_5,208,955,366.4,188,1295,19513392,5
1_5,208,953.1,340.6,529,1494,19513932,6
1_5,209,946.2,558,497,0,19517739,1
1_5,209,965.4,493.5,207,516,19517965,2
1_5,209,955.1,532.5,558,739,19518539,3
1_5,209,680.7,539.9,118,1339,19518699,4
1_5,209,946.1,804.7,232,1514,19518988,5
1_5,209,713.7,582.5,141,1792,19519175,6
1_5,209,951.9,772.6,600,1980,19519822,7
1_5,210,952.2,562.3,1222,0,19523998,1
1_5,210,1175,663.8,151,1264,19524191,2
1_5,210,1187.6,688.9,94,1427,19524297,3
1_5,210,695,561.9,363,1587,19524726,4
1_5,211,946.2,575.4,377,0,19528134,1
1_5,211,948.7,568.9,849,386,19528992,2
1_5,211,838.4,702.7,57,1260,19529074,3
1_5,211,1164.7,474.4,166,1366,19529289,4
1_5,212,956,565,1231,0,19533557,1
1_5,212,1156.7,489.1,194,1271,19533791,2
1_5,212,1168.3,471.7,450,1475,19534251,3
1_5,213,951.5,565.3,1214,0,19538394,1
1_5,213,727.2,455.1,658,1268,19539106,2
1_5,214,959,555.4,306,0,19542674,1
1_5,214,945.3,560.6,907,322,19543597,2
1_5,214,722.1,645.4,115,1278,19543761,3
1_5,214,714.6,690.1,929,1410,19544707,4
1_5,215,940,562.9,1244,0,19551105,1
1_5,215,1129.5,585.1,86,1292,19551239,2
1_5,215,1165.7,687.2,811,1403,19552075,3
1_5,216,956.6,567.6,1315,0,19556010,1
1_5,216,939.8,394.2,140,1341,19556176,2
1_5,216,950.2,352.7,665,1499,19556859,3
1_5,217,943.3,558.5,456,0,19559776,1
1_5,217,967.7,533.7,181,469,19559970,2
1_5,217,949.9,545.2,558,657,19560535,3
1_5,217,732.2,655.6,550,1266,19561136,4
1_5,218,938.1,564.9,419,0,19564816,1
1_5,218,941.4,556.7,845,425,19565667,2
1_5,218,1165.5,488.8,150,1313,19565860,3
1_5,218,721.2,520.4,174,1528,19566099,4
1_5,219,949.2,562.4,447,0,19570145,1
1_5,219,940.2,548.1,182,457,19570337,2
1_5,219,959.3,559.6,562,648,19570908,3
1_5,219,1082.3,406.5,116,1249,19571063,4
1_5,219,1160.9,454.5,507,1386,19571591,5
1_5,219,1081.5,394.3,462,1917,19572077,6
1_5,220,943.1,567.1,1216,0,19576563,1
1_5,220,754.8,613.6,125,1254,19576726,2
1_5,220,1042.7,425.4,111,1435,19576893,3
1_5,220,731.7,686.5,126,1607,19577080,4
1_5,220,1082.2,440.4,365,1783,19577495,5
1_5,221,948.3,569.7,1214,0,19581379,1
1_5,221,717,674.8,331,1264,19581760,2
1_5,222,941.8,561.3,1258,0,19586757,1
1_5,222,1156.5,487.9,192,1298,19586989,2
1_5,222,1167.2,476.3,233,1499,19587231,3
1_5,222,1097.9,755.5,367,1780,19587646,4
1_5,222,1079.9,791.5,486,2160,19588145,5
1_5,223,947.8,579.4,451,0,19591217,1
1_5,223,963.9,557.1,168,464,19591398,2
1_5,223,945.8,567.7,574,638,19591978,3
1_5,223,740.7,667.1,193,1261,19592220,4
1_5,223,710.5,682.6,335,1464,19592565,5
1_5,224,943.8,566.6,825,0,19596320,1
1_5,224,975.2,548.5,377,839,19596711,2
1_5,224,1036.6,398.2,109,1241,19596845,3
1_5,224,947.9,354.3,143,1377,19597015,4
1_5,224,1084.8,352.3,155,1543,19597193,5
1_5,224,981.2,347.3,482,1720,19597697,6
1_5,225,942.4,488.8,1206,0,19602006,1
1_5,225,721.6,455,639,1258,19602697,2
1_5,226,955.8,563.2,1217,0,19606434,1
1_5,226,721.2,666.4,528,1267,19607012,2
1_5,227,953.3,573,1218,0,19611487,1
1_5,227,706.5,484.8,136,1272,19611677,2
1_5,227,1064.3,406,167,1459,19611895,3
1_5,228,947.3,559.2,409,0,19615678,1
1_5,228,951.9,460.3,379,437,19616085,2
1_5,228,856.3,425.9,344,847,19616460,3
1_5,228,1168.2,459.8,330,1235,19616834,4
1_5,228,1063.1,791.5,337,1633,19617239,5
1_5,229,952.9,572.4,459,0,19620841,1
1_5,229,955.9,563.8,728,467,19621577,2
1_5,229,690.4,544.4,102,1236,19621720,3
1_5,229,728.4,462.3,273,1362,19622017,4
1_5,229,690.4,555.1,325,1658,19622365,5
1_5,230,946.8,565.5,523,0,19625726,1
1_5,230,960.4,547.2,194,535,19625932,2
1_5,230,945.6,565,448,737,19626388,3
1_5,230,712.1,471,228,1227,19626658,4
1_5,230,715.3,453.8,327,1463,19626993,5
1_5,231,956.4,572.2,1245,0,19631482,1
1_5,231,1154.7,647,231,1285,19631753,2
1_5,231,890.6,485.1,144,1572,19631953,3
1_5,231,836.6,424.3,226,1738,19632201,4
1_5,232,952.3,556.6,303,0,19635257,1
1_5,232,1153.1,619,146,342,19635442,2
1_5,232,940,554.5,167,531,19635652,3
1_5,232,964.2,560.6,567,707,19636228,4
1_5,232,956.6,813,762,1326,19637042,5
1_5,233,950.7,573.5,1219,0,19641725,1
1_5,233,713.7,465.5,141,1274,19641921,2
1_5,233,718.8,460.3,566,1424,19642496,3
1_5,234,957.3,564.3,1223,0,19646385,1
1_5,234,951.1,800.5,745,1277,19647184,2
1_5,235,945.1,571.6,1216,0,19651307,1
1_5,235,1069.6,743.9,71,1266,19651428,2
1_5,235,741.7,476.7,408,1391,19651890,3
1_5,236,952.5,563.1,1220,0,19656113,1
1_5,236,1162,479.2,230,1263,19656386,2
1_5,236,878.8,441.3,336,1538,19656767,3
1_5,237,956.5,561.1,373,0,19661496,1
1_5,237,997.4,536.7,132,389,19661644,2
1_5,237,953.6,554.2,685,534,19662342,3
1_5,237,747.8,663.1,515,1268,19662906,4
1_5,238,953.7,570.1,1573,0,19667984,1
1_5,238,968.9,797.6,161,1601,19668173,2
1_5,238,828.2,777.8,574,1785,19668770,3
1_5,239,958.5,568.3,1210,0,19673033,1
1_5,239,737.6,639.7,129,1249,19673201,2
1_5,239,1038.5,408.5,554,1427,19673804,3
1_5,240,964.4,572.1,665,0,19677358,1
1_5,240,951.7,568.1,584,672,19677949,2
1_5,240,1160.7,609.1,127,1294,19678114,3
1_5,240,1186.1,681.7,408,1444,19678545,4
1_5,240,1215.2,613.1,276,1876,19678845,5
1_5,241,958.8,570.1,1220,0,19683995,1
1_5,241,682.9,563.5,153,1274,19684202,2
1_5,241,726.9,702.7,262,1454,19684491,3
1_5,241,716.3,604.6,327,1741,19684843,4
1_5,242,954.7,580.4,841,0,19688586,1
1_5,242,964.4,568.9,353,850,19688948,2
1_5,242,710.9,479.1,208,1256,19689209,3
1_5,242,720.9,454.4,171,1478,19689394,4
1_5,243,958.2,583.1,676,0,19693375,1
1_5,243,951.4,558.8,519,688,19693906,2
1_5,243,1185.5,566.3,97,1246,19694042,3
1_5,243,732.8,465.4,322,1406,19694427,4
1_5,243,989.1,470.1,392,1774,19694865,5
1_5,244,955.2,573.6,1202,0,19700945,1
1_5,244,726.6,464,539,1257,19701539,2
1_5,245,961.9,568.4,300,0,19704729,1
1_5,245,1141.2,595.6,140,343,19704912,2
1_5,245,968.2,564.5,737,512,19705678,3
1_5,245,960.2,812.1,637,1293,19706359,4
1_5,246,967.5,570.1,582,0,19709965,1
1_5,246,959.5,576.2,621,592,19710596,2
1_5,246,741.9,643.4,135,1248,19710766,3
1_5,246,719,678.8,466,1399,19711248,4
1_5,246,1183,609.8,444,1916,19711743,5
1_5,247,961.7,568.4,1226,0,19716220,1
1_5,247,972.2,798.7,244,1255,19716493,2
1_5,247,957.2,812.5,505,1509,19717008,3
1_5,248,965.1,577.6,676,0,19720856,1
1_5,248,937.9,578.2,534,685,19721399,2
1_5,248,836.8,714.2,70,1245,19721495,3
1_5,248,934.1,416,117,1364,19721661,4
1_5,248,945.5,350.6,660,1502,19722342,5
1_5,249,953,575.3,1223,0,19726532,1
1_5,249,1012.8,405.7,102,1257,19726668,2
1_5,249,945.6,347.9,189,1383,19726881,3
1_5,249,1086.5,347.1,485,1604,19727398,4
1_5,250,949.3,575.9,503,0,19730949,1
1_5,250,947.6,564.6,702,514,19731662,2
1_5,250,1014.9,789.2,117,1247,19731810,3
1_5,250,943.7,805.5,158,1382,19731986,4
1_5,250,1075.8,788.3,474,1564,19732484,5
1_5,251,941.9,573.7,273,0,19740509,1
1_5,251,1048.3,404.7,182,300,19740718,2
1_5,251,930,470.4,164,517,19740917,3
1_5,251,721.3,447.3,155,721,19741112,4
1_5,251,971.4,395.2,343,920,19741499,5
1_5,251,1207.9,582.6,111,1316,19741663,6
1_5,251,962.8,332.2,232,1485,19741953,7
1_5,251,949.4,318.5,139,1736,19742111,8
1_5,251,1155.1,562.5,365,1920,19742521,9
1_5,252,952.9,561.9,750,0,19746382,1
1_5,252,945.6,410.4,176,781,19746589,2
1_5,252,967.2,352.1,237,977,19746846,3
1_5,252,807.3,785.3,163,1269,19747064,4
1_5,252,1165.1,694.6,296,1488,19747416,5
1_5,252,841.6,767.6,267,1838,19747737,6
1_5,253,960.5,565.9,1225,0,19751824,1
1_5,253,972.4,775.6,143,1260,19752002,2
1_5,253,948.4,802.3,265,1414,19752278,3
1_5,254,947.8,556.9,1199,0,19756715,1
1_5,254,679.7,543.9,122,1242,19756880,2
1_5,254,945.3,361.1,173,1408,19757097,3
1_5,254,954.9,335.1,130,1596,19757242,4
1_5,254,684.1,513.3,265,1787,19757568,5
1_5,255,957.6,570.3,652,0,19761285,1
1_5,255,959.1,550,550,664,19761847,2
1_5,255,874.6,390.2,116,1253,19762002,3
1_5,255,956.2,342.9,252,1390,19762275,4
1_5,255,812.4,370.3,309,1670,19762612,5
1_5,256,956.8,562.9,480,0,19766247,1
1_5,256,936.5,502.2,318,500,19766585,2
1_5,256,971.1,418.3,330,838,19766935,3
1_5,256,831.5,376.3,92,1203,19767062,4
1_5,256,951.2,336.8,169,1319,19767255,5
1_5,256,822.7,354.8,331,1521,19767619,6
1_5,257,966,564.1,607,0,19771841,1
1_5,257,959.4,467.1,112,630,19771976,2
1_5,257,957.1,368.5,464,767,19772465,3
1_5,257,847.8,719,95,1291,19772620,4
1_5,257,1202.8,694.8,136,1442,19772812,5
1_5,257,812.8,771,343,1640,19773217,6
1_5,258,961.8,552.3,1266,0,19777550,1
1_5,258,833.2,456.8,130,1291,19777705,2
1_5,258,721.1,671.3,179,1459,19777922,3
1_5,258,825.1,423,280,1683,19778247,4
1_5,259,957.7,562.5,300,0,19781644,1
1_5,259,953.5,568.4,893,307,19782544,2
1_5,259,1176.1,579.3,63,1237,19782644,3
1_5,259,752.4,454.5,691,1363,19783398,4
1_5,260,956.4,568.4,753,0,19787304,1
1_5,260,928.4,525.5,434,773,19787758,2
1_5,260,1183.3,466.4,161,1248,19787960,3
1_5,260,874.5,746,494,1462,19788507,4
1_5,261,954.1,564.5,1220,0,19793001,1
1_5,261,1153.9,471.1,584,1260,19793625,2
1_5,262,954.1,557.5,1202,0,19797842,1
1_5,262,1169.1,673.2,209,1255,19798104,2
1_5,262,829.3,776.7,486,1523,19798649,3
1_5,263,962.5,573.3,1219,0,19802539,1
1_5,263,726.1,689.5,619,1270,19803209,2
1_5,264,963.5,567.4,725,0,19807445,1
1_5,264,976.8,568.6,484,736,19807940,2
1_5,264,863.5,405.8,116,1250,19808086,3
1_5,264,953.2,331.9,285,1391,19808396,4
1_5,264,821,355.7,456,1708,19808884,5
1_5,265,970.7,547.3,563,0,19812818,1
1_5,265,952.1,568.4,639,573,19813467,2
1_5,265,906.3,788.4,153,1240,19813648,3
1_5,265,941.6,807.4,703,1410,19814368,4
1_5,266,949.1,567.5,1256,0,19818778,1
1_5,266,1165,503.3,174,1296,19818992,2
1_5,266,1171.4,476.9,127,1482,19819131,3
1_5,266,837.8,361.7,330,1669,19819521,4
1_5,267,948.3,565.8,1239,0,19823613,1
1_5,267,942.3,364.5,175,1276,19823825,2
1_5,267,953.7,340.1,531,1464,19824369,3
1_5,268,951.8,575.7,928,0,19828233,1
1_5,268,966.1,549.9,221,943,19828469,2
1_5,268,818.4,381.9,132,1205,19828642,3
1_5,268,717.9,444.2,331,1361,19828997,4
1_5,268,821.5,377.3,389,1716,19829410,5
1_5,269,956.6,566,599,0,19832688,1
1_5,269,951,548.5,587,612,19833288,2
1_5,269,723.7,702.6,663,1251,19834003,3
1_5,270,961.3,577.5,388,0,19837762,1
1_5,270,955.7,569.8,823,397,19838594,2
1_5,270,969.1,393.5,120,1255,19838749,3
1_5,270,958.4,345.5,94,1394,19838862,4
1_5,270,1078.1,360.9,463,1515,19839352,5
1_5,271,962.5,565.8,658,0,19844083,1
1_5,271,942,555.5,197,667,19844289,2
1_5,271,955.3,564.3,372,875,19844672,3
1_5,271,758.2,649,202,1284,19844911,4
1_5,271,715,642.9,42,1501,19844968,5
1_5,271,809.9,418.6,218,1585,19845228,6
1_5,271,713.4,691.8,659,1837,19845921,7
1_5,272,961.1,571.4,1275,0,19851166,1
1_5,272,949.1,827.8,524,1307,19851722,2
1_5,272,1081.8,423.1,125,1890,19851906,3
1_5,273,962.8,574,477,0,19856224,1
1_5,273,954.7,566.8,766,484,19856997,2
1_5,273,1168.2,485.9,184,1291,19857222,3
1_5,273,1174.8,464.7,954,1488,19858189,4
1_5,274,968.3,566.9,842,0,19862084,1
1_5,274,981.3,562,367,851,19862460,2
1_5,274,844.5,744.5,78,1272,19862592,3
1_5,274,953.5,808.4,817,1380,19863439,4
1_5,275,953.5,570.4,405,0,19867387,1
1_5,275,992.5,759.1,373,441,19867796,2
1_5,275,958,634.9,420,839,19868241,3
1_5,275,966.6,796.5,192,1283,19868457,4
1_5,275,946.2,817.9,1074,1484,19869540,5
1_5,276,963.3,579.2,1199,0,19873698,1
1_5,276,1010.7,791.2,65,1238,19873802,2
1_5,276,940.2,806.5,434,1339,19874272,3
1_5,276,1093.1,786.8,397,1796,19874692,4
1_5,276,939.6,831.8,159,2228,19874886,5
1_5,276,1081.2,796.3,477,2410,19875386,6
1_5,277,958.1,576.9,1234,0,19879280,1
1_5,277,947.8,367.4,188,1275,19879509,2
1_5,277,953.7,337,618,1477,19880141,3
1_5,278,961.4,569.7,1205,0,19884305,1
1_5,278,741.7,650,125,1256,19884481,2
1_5,278,711.3,685.8,621,1398,19885119,3
1_5,278,739.4,706.7,389,2036,19885525,4
1_5,279,959.8,555.3,1204,0,19888956,1
1_5,279,1163,674.7,166,1253,19889171,2
