observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
1, 1, 1, 0, 1, 1, 1, 0, 3.248569, 0.951495
1, 2, 3, 5, 1, -1, -1, -1, 5.865009, 1.897737
1, 3, 3, 0, 1, 1, -1, 0, 3.673854, 1.537849
1, 4, 1, 6, 1, -1, 1, -1, 4.243102, 0.408276
1, 5, 6, 0, 0, 1, -1, 0, 2.473014, 0.234167
1, 6, 5, 2, 1, -1, 1, -1, 2.265300, 0.067335
1, 7, 1, 4, 1, -1, 1, -1, 2.627167, 0.120697
1, 8, 4, 0, 1, 1, -1, 0, 4.633448, 0.126851
1, 9, 1, 0, 1, 1, 1, 0, 2.350301, 0.194987
1, 10, 5, 6, 1, -1, -1, -1, 4.880321, 0.001039
1, 11, 3, 5, 1, -1, -1, -1, 3.757213, 0.001050
1, 12, 5, 0, 0, 1, 1, 0, 0.991645, 3.126382
1, 13, 1, 0, 1, 1, -1, 0, 2.554270, 0.094140
1, 14, 2, 3, 1, -1, -1, -1, 2.285951, 0.161335
1, 15, 3, 5, 1, -1, -1, 1, 5.459626, 0.001042
1, 16, 4, 0, 1, 1, 1, 0, 2.066832, 0.533122
1, 17, 6, 0, 1, 1, -1, 0, 2.331177, 0.327348
1, 18, 2, 4, 1, 1, 1, -1, 3.131662, 0.344863
1, 19, 6, 0, 1, 1, -1, 0, 1.998299, 0.181392
1, 20, 5, 0, 1, 1, 1, 0, 1.368571, 0.120007
1, 21, 5, 0, 1, 1, -1, 0, 0.997711, 0.373263
1, 22, 1, 0, 1, 1, -1, 0, 0.964891, 0.194240
1, 23, 4, 6, 1, 1, 1, 1, 2.638173, 0.067433
1, 24, 5, 3, 1, 1, -1, -1, 4.067028, 0.014411
1, 25, 5, 0, 1, 1, -1, 0, 0.943129, 0.273876
1, 26, 1, 6, 1, -1, -1, 1, 1.610615, 0.001054
1, 27, 4, 5, 1, -1, 1, -1, 2.022355, 0.167629
1, 28, 2, 0, 1, 1, 1, 0, 1.412591, 0.001047
1, 29, 3, 4, 1, -1, -1, 1, 1.755034, 0.001039
1, 30, 6, 1, 1, -1, -1, 1, 2.025725, 0.001034
1, 31, 5, 0, 1, 1, -1, 0, 2.166682, 0.001046
1, 32, 2, 0, 1, 1, -1, 0, 1.429076, 0.001049
1, 33, 4, 2, 1, 1, 1, -1, 1.766205, 0.040833
