observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
2, 4, 5, 6, 1, -1, 1, -1, 1.143045, 6.033389
2, 5, 4, 3, 1, 1, 1, -1, 1.193409, 1.093338
2, 6, 4, 0, 1, 1, 1, 0, 0.948891, 0.896064
2, 7, 5, 1, 1, 1, -1, 1, 1.055967, 0.965911
2, 8, 1, 0, 1, 1, -1, 0, 0.728613, 0.761512
2, 9, 3, 0, 1, 1, -1, 0, 0.848544, 0.603828
2, 10, 1, 5, 1, -1, 1, 1, 1.370047, 0.575477
2, 11, 4, 0, 0, 3, -1, 0, 0.014180, 1.609236
2, 12, 4, 4, 1, 1, 1, -1, 1.310507, 0.728122
2, 13, 1, 4, 1, -1, -1, 1, 1.085906, 0.728250
2, 14, 1, 0, 1, 1, 1, 0, 0.742709, 0.383482
2, 15, 5, 2, 1, 1, 1, 1, 0.851116, 0.597080
2, 16, 6, 0, 1, 1, -1, 0, 0.915677, 0.299684
2, 17, 2, 0, 1, 1, 1, 0, 0.701570, 0.257654
2, 18, 1, 2, 1, 1, 1, -1, 1.115374, 0.293762
2, 19, 1, 0, 1, 1, 1, 0, 0.793590, 0.325273
2, 20, 1, 1, 1, 1, -1, 1, 0.932633, 0.410310
2, 21, 5, 0, 1, 1, -1, 0, 0.697202, 0.254212
2, 23, 3, 0, 1, 1, 1, 0, 0.801625, 0.047262
2, 25, 3, 3, 1, -1, 1, 1, 1.069017, 0.153277
2, 26, 2, 0, 1, 1, 1, 0, 0.640288, 0.133100
2, 27, 1, 2, 1, -1, 1, -1, 1.159702, 0.120520
2, 28, 6, 2, 0, 1, 1, 1, 0.985993, 0.329893
2, 29, 6, 1, 1, 1, -1, 1, 1.453632, 0.106756
2, 30, 6, 0, 1, 1, 1, 0, 0.892655, 0.073575
2, 31, 1, 5, 1, -1, 1, -1, 1.065200, 0.206198
2, 32, 2, 1, 1, 1, 1, -1, 1.066186, 0.199339
2, 33, 2, 0, 1, 1, -1, 0, 0.747621, 0.126132
2, 34, 4, 2, 1, -1, 1, 1, 0.980333, 0.245700
2, 35, 2, 4, 1, 1, -1, -1, 0.892746, 0.020926
2, 36, 2, 4, 1, 1, 1, 1, 0.808159, 0.067233
2, 37, 1, 6, 1, 1, 1, -1, 0.891308, 0.067709
2, 38, 4, 0, 1, 1, 1, 0, 0.759432, 0.067308
2, 39, 5, 4, 0, -1, 1, 1, 1.353606, 0.748994
2, 40, 4, 5, 1, 1, 1, 1, 1.115031, 0.040760
2, 42, 6, 5, 1, -1, -1, -1, 1.118970, 0.452521
2, 43, 4, 0, 1, 1, -1, 0, 0.641836, 0.483234
2, 44, 2, 2, 1, -1, 1, 1, 1.112258, 0.512368
2, 45, 5, 0, 1, 1, 1, 0, 0.742890, 0.152282
2, 46, 5, 0, 1, 1, -1, 0, 0.785157, 0.073810
2, 47, 4, 4, 1, 1, -1, -1, 0.969700, 0.145135
2, 48, 1, 1, 1, 1, 1, -1, 1.206162, 0.180126
2, 49, 5, 1, 1, 1, -1, -1, 0.944254, 0.134008
2, 50, 5, 6, 1, 1, 1, -1, 0.932535, 0.073786
2, 51, 4, 0, 1, 1, -1, 0, 0.756834, 0.047275
2, 52, 5, 5, 1, 1, -1, 1, 0.954024, 0.073748
2, 53, 2, 0, 1, 1, 1, 0, 0.708944, 0.047210
2, 54, 3, 0, 1, 1, -1, 0, 1.124991, 0.040143
