observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
19, 2, 3, 0, 1, 1, 1, 0, 0.915892, 2.131652
19, 3, 5, 4, 1, 1, -1, -1, 0.886657, 1.152280
19, 4, 5, 0, 1, 1, 1, 0, 0.725756, 0.842435
19, 5, 2, 5, 1, -1, -1, 1, 1.185834, 3.525827
19, 7, 2, 0, 1, 1, 1, 0, 0.713090, 0.587665
19, 8, 6, 0, 1, 1, -1, 0, 0.757433, 0.666520
19, 9, 6, 6, 1, -1, 1, -1, 0.859962, 0.678824
19, 10, 2, 3, 1, -1, 1, -1, 0.840405, 0.606736
19, 12, 5, 0, 1, 1, 1, 0, 0.860582, 0.674303
19, 13, 2, 0, 1, 3, 1, 0, 0.679828, 0.406568
19, 14, 4, 5, 1, 1, 1, -1, 1.247876, 0.692215
19, 15, 6, 0, 1, 1, -1, 0, 0.925019, 0.611201
19, 17, 4, 0, 1, 1, 1, 0, 0.730140, 0.511480
19, 18, 6, 0, 1, 1, -1, 0, 0.941805, 0.444797
19, 19, 2, 0, 1, 1, 1, 0, 0.653690, 0.374982
19, 20, 4, 0, 1, 1, 1, 0, 1.146259, 0.670628
19, 21, 4, 0, 1, 1, 1, 0, 0.719046, 0.364793
19, 23, 3, 1, 1, 1, 1, -1, 0.733612, 0.479885
19, 24, 1, 0, 1, 1, 1, 0, 0.723789, 0.306688
19, 25, 4, 0, 1, 1, 1, 0, 0.938008, 0.513095
19, 26, 6, 4, 1, 1, 1, -1, 0.681062, 0.401505
19, 27, 2, 0, 1, 1, -1, 0, 0.638329, 0.398690
19, 28, 5, 3, 1, 1, -1, 1, 0.655184, 0.366610
19, 29, 6, 0, 0, -1, -1, 0, 0.619317, 1.076420
19, 30, 6, 4, 1, 1, 1, -1, 0.764856, 0.365487
19, 31, 2, 1, 1, -1, -1, 1, 0.701693, 1.465301
19, 32, 2, 0, 1, 1, 1, 0, 0.566670, 0.491397
19, 33, 1, 6, 1, 1, -1, -1, 0.725081, 0.625219
19, 34, 2, 4, 1, 1, -1, 1, 0.672406, 0.346534
19, 35, 6, 2, 1, 1, -1, -1, 0.566660, 0.746500
19, 36, 3, 1, 0, -1, 1, 1, 0.655693, 1.093566
19, 37, 2, 0, 1, 1, 1, 0, 0.714606, 0.355077
19, 38, 6, 6, 1, 1, -1, 1, 0.637394, 0.620109
19, 39, 1, 0, 1, 1, -1, 0, 0.570313, 0.374548
19, 40, 5, 1, 0, -1, 1, 1, 0.775596, 0.619002
19, 41, 1, 2, 0, -1, 1, -1, 0.691254, 0.612761
19, 42, 4, 0, 1, 1, 1, 0, 0.866127, 0.353871
19, 43, 2, 5, 1, -1, -1, 1, 0.990131, 0.609170
19, 44, 6, 5, 0, -1, 1, -1, 0.778491, 0.333719
19, 45, 1, 3, 1, 1, 1, -1, 0.698255, 0.640120
19, 46, 4, 0, 1, 1, 1, 0, 1.044077, 0.366777
19, 47, 3, 0, 1, 1, -1, 0, 0.671755, 0.353676
19, 48, 5, 0, 1, 1, 1, 0, 0.697422, 0.334306
19, 49, 1, 0, 1, 1, 1, 0, 0.656089, 0.519889
19, 50, 4, 6, 0, -1, 1, -1, 0.706882, 0.780231
19, 51, 6, 6, 1, -1, -1, 1, 0.969333, 0.552371
19, 52, 4, 0, 1, 1, -1, 0, 0.693570, 0.340638
19, 53, 3, 0, 0, -1, 1, 0, 0.533154, 0.780486
19, 54, 6, 0, 1, 1, 1, 0, 0.726256, 0.698791
19, 55, 2, 0, 1, 1, -1, 0, 0.558722, 0.519490
19, 56, 1, 5, 0, -1, -1, -1, 0.657324, 0.452459
19, 57, 1, 0, 1, 1, -1, 0, 0.612085, 0.506308
19, 58, 4, 1, 0, -1, 1, -1, 0.718280, 0.313046
19, 59, 5, 0, 1, 1, -1, 0, 0.752811, 0.325665
19, 60, 6, 1, 1, 1, -1, -1, 0.644399, 0.556469
19, 61, 6, 0, 1, 1, 1, 0, 0.721430, 0.341919
19, 62, 3, 1, 1, 1, -1, 1, 0.694327, 0.533731
19, 63, 1, 0, 1, 1, 1, 0, 0.607635, 0.394878
