observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap, tc, dc, RT, TrialTypeRT
3, 1, 1, 0, 1, 1, -1, 0, 0.938196, 4.476572
3, 2, 3, 0, 1, -1, 1, 0, 0.978971, 2.476015
3, 3, 3, 0, 1, -1, -1, 0, 1.047731, 1.796923
3, 4, 6, 4, 0, -1, 1, 1, 1.483308, 1.217750
3, 5, 5, 0, 1, 1, -1, 0, 1.142483, 1.557541
3, 6, 2, 5, 1, -1, -1, 1, 1.444592, 0.465869
3, 7, 2, 0, 1, 1, 1, 0, 1.320798, 0.757151
3, 8, 5, 3, 1, -1, 1, -1, 0.610597, 0.864158
3, 9, 1, 1, 1, -1, -1, -1, 2.159379, 0.417671
3, 10, 3, 0, 1, 1, -1, 0, 0.867518, 1.196850
3, 11, 1, 5, 1, -1, -1, 1, 2.037657, 0.380396
3, 12, 2, 0, 1, -1, 1, 0, 0.957484, 0.636161
3, 13, 6, 0, 1, 1, -1, 0, 0.915456, 0.351297
3, 14, 1, 5, 1, -1, 1, 1, 1.431500, 0.303360
3, 15, 1, 0, 1, 1, -1, 0, 0.946413, 0.714082
3, 16, 5, 0, 1, 1, 1, 0, 0.795804, 0.623279
3, 17, 6, 0, 1, -1, 1, 0, 0.704806, 0.334043
3, 18, 3, 0, 1, 1, -1, 0, 0.817210, 0.693481
3, 19, 4, 1, 1, -1, -1, -1, 1.746873, 0.273815
3, 20, 4, 1, 0, -1, 1, -1, 1.417071, 2.311093
3, 21, 1, 6, 1, -1, -1, -1, 1.725397, 0.818735
3, 22, 4, 4, 1, -1, 1, 1, 1.039816, 0.799859
3, 23, 4, 6, 1, -1, -1, 1, 1.797746, 0.849724
3, 24, 5, 3, 1, -1, 1, 1, 1.028395, 0.543088
3, 25, 1, 3, 1, 1, 1, 1, 2.255579, 0.509618
3, 26, 4, 2, 1, 1, 1, -1, 1.158252, 0.820325
3, 27, 1, 0, 1, 1, -1, 0, 0.973749, 0.548935
3, 28, 5, 4, 1, -1, -1, -1, 1.505540, 0.272216
3, 29, 5, 4, 1, 1, -1, 1, 1.027710, 0.365171
3, 30, 6, 3, 1, -1, -1, 1, 1.240449, 0.311882
3, 31, 6, 1, 1, -1, 1, 1, 1.334391, 0.367144
3, 32, 3, 2, 1, -1, -1, -1, 1.540906, 0.001013
3, 33, 5, 0, 1, 1, 1, 0, 0.910837, 0.625020
3, 34, 6, 2, 1, -1, -1, 1, 1.675296, 0.410261
3, 35, 2, 0, 1, 1, -1, 0, 1.275376, 0.313525
3, 36, 1, 0, 1, 1, -1, 0, 0.902528, 0.344855
3, 37, 5, 3, 1, 1, 1, -1, 0.774789, 0.615026
3, 38, 3, 0, 1, 1, 1, 0, 0.931166, 0.413258
3, 39, 5, 3, 1, -1, -1, 1, 1.259635, 0.642349
3, 40, 1, 0, 1, 1, -1, 0, 0.870468, 0.320745
3, 41, 1, 2, 1, -1, 1, 1, 1.720733, 0.432750
3, 42, 4, 1, 1, -1, -1, 1, 1.185537, 0.298785
3, 43, 5, 0, 1, 1, 1, 0, 0.855259, 0.515754
3, 44, 5, 6, 1, -1, 1, -1, 1.417934, 0.265829
3, 45, 5, 4, 1, 1, 1, -1, 0.656719, 0.800196
3, 46, 6, 5, 1, 1, -1, -1, 1.260879, 0.346850
3, 47, 6, 1, 1, -1, 1, -1, 1.008619, 0.472344
3, 48, 5, 5, 1, -1, -1, 1, 1.332887, 0.218856
